ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
50015,Punjab,Ludhiana,Locality_478,Apartment,4,2314,355.42,0.15,2014,Unfurnished,14,27,11,6,1,High,Yes,No,"Clubhouse, Playground, Gym, Pool",East,Owner,Ready_to_Move
50016,Uttarakhand,Dehradun,Locality_74,Apartment,2,2567,240.12,0.09,1990,Unfurnished,22,1,35,2,3,Medium,Yes,Yes,Playground,East,Builder,Ready_to_Move
50017,Telangana,Hyderabad,Locality_396,Apartment,5,1566,233.34,0.15,2000,Semi-furnished,22,17,25,3,9,High,No,No,"Pool, Garden",South,Owner,Ready_to_Move
50018,Delhi,Dwarka,Locality_237,Independent House,2,1224,188.37,0.15,2004,Semi-furnished,7,1,21,4,4,High,Yes,Yes,"Playground, Garden, Gym",North,Broker,Under_Construction
50019,West Bengal,Kolkata,Locality_189,Apartment,5,1762,72.58,0.04,1991,Furnished,6,9,34,8,8,Low,No,No,"Gym, Clubhouse, Garden",North,Broker,Ready_to_Move
50020,West Bengal,Durgapur,Locality_346,Apartment,4,4503,222.72,0.05,2008,Unfurnished,4,3,17,9,8,High,No,Yes,"Playground, Pool",North,Builder,Under_Construction
50021,Uttarakhand,Haridwar,Locality_453,Villa,1,1049,393.06,0.37,1997,Furnished,22,2,28,1,3,Low,Yes,Yes,"Playground, Pool, Gym, Clubhouse, Garden",North,Owner,Under_Construction
50022,Assam,Silchar,Locality_179,Apartment,4,1373,151.88,0.11,1994,Furnished,14,13,31,10,9,Low,No,No,"Clubhouse, Garden, Gym, Playground, Pool",South,Owner,Under_Construction
50023,Rajasthan,Jodhpur,Locality_180,Apartment,3,2611,186.53,0.07,2022,Furnished,10,10,3,10,7,High,No,No,"Clubhouse, Garden, Gym, Pool, Playground",North,Builder,Ready_to_Move
50024,Maharashtra,Mumbai,Locality_235,Independent House,3,560,377.26,0.67,2011,Unfurnished,11,1,14,5,3,Low,No,No,"Playground, Gym",East,Builder,Under_Construction
50025,Assam,Silchar,Locality_323,Apartment,5,2480,110.71,0.04,2023,Furnished,1,10,2,2,9,Medium,Yes,Yes,"Clubhouse, Pool",South,Owner,Under_Construction
50026,Odisha,Bhubaneswar,Locality_122,Villa,5,1957,93.28,0.05,2002,Semi-furnished,14,16,23,6,10,Low,No,Yes,Playground,South,Builder,Under_Construction
50027,Chhattisgarh,Bilaspur,Locality_21,Villa,5,3899,314.74,0.08,2013,Semi-furnished,12,4,12,8,5,Medium,No,Yes,"Garden, Clubhouse, Pool, Gym",East,Owner,Ready_to_Move
50028,Assam,Guwahati,Locality_485,Villa,5,1380,296.27,0.21,1991,Furnished,2,13,34,4,4,Low,Yes,Yes,"Clubhouse, Pool, Playground",East,Broker,Ready_to_Move
50029,Kerala,Kochi,Locality_80,Apartment,2,4979,252.38,0.05,2004,Semi-furnished,5,1,21,8,10,Medium,No,No,Playground,North,Broker,Ready_to_Move
50030,Odisha,Bhubaneswar,Locality_428,Independent House,5,4761,65.02,0.01,1990,Semi-furnished,6,23,35,8,3,Low,No,No,"Clubhouse, Pool",West,Broker,Under_Construction
50031,Bihar,Gaya,Locality_64,Independent House,1,1021,81.9,0.08,2013,Unfurnished,27,6,12,4,10,Low,No,No,"Garden, Clubhouse, Pool",West,Builder,Under_Construction
50032,Jharkhand,Ranchi,Locality_247,Apartment,2,1551,171.95,0.11,2006,Semi-furnished,0,19,19,10,3,Medium,No,Yes,"Clubhouse, Garden",East,Broker,Ready_to_Move
50033,Chhattisgarh,Bilaspur,Locality_436,Villa,3,3400,137.28,0.04,2018,Semi-furnished,10,22,7,1,6,Low,No,No,"Garden, Clubhouse, Gym, Playground",South,Broker,Under_Construction
50034,Assam,Silchar,Locality_63,Villa,5,3852,226.98,0.06,2003,Unfurnished,17,27,22,3,9,Medium,Yes,No,"Playground, Clubhouse, Pool, Garden, Gym",East,Owner,Ready_to_Move
50035,Assam,Silchar,Locality_70,Villa,2,3004,251.84,0.08,2003,Unfurnished,26,7,22,4,3,Medium,No,Yes,"Playground, Garden, Clubhouse",South,Builder,Under_Construction
50036,West Bengal,Durgapur,Locality_404,Independent House,3,4950,484.42,0.1,2023,Semi-furnished,11,14,2,8,7,High,No,No,"Playground, Garden, Clubhouse, Pool, Gym",West,Owner,Ready_to_Move
50037,Punjab,Ludhiana,Locality_406,Independent House,3,901,207.41,0.23,2015,Semi-furnished,8,28,10,2,9,Medium,No,Yes,"Garden, Playground, Gym",North,Broker,Ready_to_Move
50038,Uttar Pradesh,Lucknow,Locality_95,Villa,2,2154,263.04,0.12,2005,Furnished,20,26,20,7,3,Low,No,Yes,"Gym, Garden",East,Broker,Under_Construction
50039,Bihar,Patna,Locality_167,Villa,1,1569,140.14,0.09,2011,Unfurnished,19,29,14,6,2,High,Yes,No,"Clubhouse, Pool, Playground, Gym, Garden",East,Builder,Ready_to_Move
50040,Madhya Pradesh,Bhopal,Locality_288,Apartment,1,2665,423.51,0.16,2013,Unfurnished,3,6,12,4,10,Low,Yes,Yes,"Clubhouse, Gym, Playground, Pool",South,Broker,Under_Construction
50041,Uttarakhand,Dehradun,Locality_10,Independent House,4,2437,364.77,0.15,2005,Unfurnished,30,1,20,1,1,Low,Yes,No,"Garden, Gym, Pool, Playground, Clubhouse",East,Builder,Under_Construction
50042,Andhra Pradesh,Vijayawada,Locality_25,Independent House,1,4968,202.8,0.04,2019,Semi-furnished,5,18,6,4,4,Medium,No,No,"Playground, Pool, Clubhouse",South,Builder,Under_Construction
50043,Assam,Guwahati,Locality_395,Apartment,1,3505,381.7,0.11,1995,Semi-furnished,4,20,30,6,3,Medium,No,No,Gym,West,Broker,Under_Construction
50044,Andhra Pradesh,Vijayawada,Locality_123,Apartment,4,4041,153.85,0.04,1999,Semi-furnished,30,18,26,4,1,Low,Yes,No,"Gym, Garden, Pool",North,Owner,Ready_to_Move
50045,Chhattisgarh,Raipur,Locality_494,Villa,2,3109,185.22,0.06,2017,Unfurnished,23,6,8,9,4,Medium,Yes,Yes,"Gym, Playground, Garden, Pool, Clubhouse",South,Builder,Ready_to_Move
50046,Telangana,Hyderabad,Locality_355,Villa,5,2596,221.39,0.09,1990,Unfurnished,8,29,35,2,8,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Garden, Pool",West,Builder,Ready_to_Move
50047,Gujarat,Surat,Locality_147,Villa,1,3038,157.87,0.05,2007,Furnished,17,26,18,9,2,Medium,No,No,"Garden, Gym",West,Owner,Under_Construction
50048,Bihar,Gaya,Locality_289,Villa,4,3808,16.51,0.0,2012,Unfurnished,26,19,13,5,4,High,Yes,No,"Clubhouse, Pool",West,Broker,Under_Construction
50049,Punjab,Amritsar,Locality_419,Villa,4,4659,251.93,0.05,2012,Semi-furnished,20,30,13,1,5,High,Yes,Yes,"Clubhouse, Pool, Garden, Gym",East,Owner,Ready_to_Move
50050,Assam,Silchar,Locality_145,Apartment,3,2074,315.75,0.15,2008,Unfurnished,16,24,17,2,10,Low,Yes,Yes,"Garden, Gym, Clubhouse",East,Broker,Ready_to_Move
50051,Gujarat,Surat,Locality_318,Independent House,2,4686,240.85,0.05,2014,Semi-furnished,10,21,11,7,9,High,No,No,"Pool, Playground, Clubhouse, Gym",East,Broker,Ready_to_Move
50052,Rajasthan,Jodhpur,Locality_277,Independent House,4,1491,48.39,0.03,2010,Furnished,0,23,15,1,7,Medium,No,Yes,"Playground, Gym",East,Broker,Under_Construction
50053,Maharashtra,Nagpur,Locality_395,Apartment,2,1993,484.9,0.24,2008,Semi-furnished,26,25,17,8,8,High,Yes,No,"Gym, Clubhouse, Playground, Pool, Garden",East,Builder,Under_Construction
50054,Karnataka,Mysore,Locality_344,Apartment,4,2634,315.07,0.12,1990,Unfurnished,16,5,35,5,9,Medium,No,No,Playground,West,Broker,Ready_to_Move
50055,Jharkhand,Ranchi,Locality_287,Independent House,5,3274,96.75,0.03,2001,Furnished,6,17,24,5,4,Low,Yes,Yes,"Gym, Playground, Garden",North,Builder,Ready_to_Move
50056,Bihar,Patna,Locality_448,Villa,2,3194,327.16,0.1,1991,Semi-furnished,22,23,34,2,5,Medium,No,Yes,"Clubhouse, Garden, Pool, Playground, Gym",South,Builder,Under_Construction
50057,Delhi,New Delhi,Locality_7,Independent House,4,3229,323.36,0.1,2003,Furnished,30,19,22,10,5,High,No,No,"Gym, Playground, Garden, Clubhouse",West,Builder,Ready_to_Move
50058,Haryana,Faridabad,Locality_38,Independent House,5,3983,25.15,0.01,2015,Unfurnished,22,4,10,2,8,Low,No,Yes,"Gym, Pool, Clubhouse, Garden",South,Broker,Under_Construction
50059,Punjab,Ludhiana,Locality_462,Independent House,4,2946,189.75,0.06,2022,Furnished,18,11,3,4,6,Medium,No,Yes,Playground,West,Owner,Ready_to_Move
50060,Odisha,Cuttack,Locality_205,Villa,3,4087,388.8,0.1,2005,Unfurnished,28,11,20,8,2,Low,No,No,"Clubhouse, Garden, Playground",East,Builder,Under_Construction
50061,Haryana,Faridabad,Locality_180,Apartment,5,1765,361.94,0.21,1990,Unfurnished,27,13,35,2,10,Low,Yes,Yes,"Garden, Playground, Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
50062,Jharkhand,Ranchi,Locality_9,Independent House,3,598,191.52,0.32,2002,Semi-furnished,10,12,23,7,5,High,Yes,No,"Gym, Playground",East,Owner,Ready_to_Move
50063,Madhya Pradesh,Bhopal,Locality_494,Villa,5,893,277.03,0.31,1996,Unfurnished,11,11,29,9,1,Medium,Yes,Yes,"Clubhouse, Garden, Playground, Gym",East,Builder,Under_Construction
50064,Maharashtra,Mumbai,Locality_469,Villa,4,2653,150.96,0.06,1996,Unfurnished,0,20,29,6,9,Low,Yes,Yes,"Playground, Clubhouse, Gym, Pool, Garden",South,Owner,Ready_to_Move
50065,Tamil Nadu,Chennai,Locality_312,Villa,1,1908,91.44,0.05,1998,Semi-furnished,16,2,27,9,7,Medium,No,No,"Gym, Garden, Pool, Playground, Clubhouse",East,Owner,Under_Construction
50066,Uttar Pradesh,Noida,Locality_403,Villa,3,4041,331.2,0.08,1995,Semi-furnished,0,4,30,1,7,Low,No,No,"Garden, Gym, Pool, Clubhouse",West,Broker,Ready_to_Move
50067,Uttar Pradesh,Lucknow,Locality_492,Independent House,4,1486,462.05,0.31,2023,Furnished,7,11,2,2,3,Medium,Yes,Yes,"Garden, Gym, Pool, Playground",West,Owner,Ready_to_Move
50068,Andhra Pradesh,Vishakhapatnam,Locality_370,Villa,4,4427,479.1,0.11,2017,Unfurnished,30,15,8,10,5,Medium,Yes,No,Playground,South,Owner,Under_Construction
50069,Bihar,Patna,Locality_262,Independent House,4,3791,184.75,0.05,2010,Semi-furnished,12,22,15,7,7,High,No,No,"Gym, Playground, Garden, Pool, Clubhouse",West,Broker,Ready_to_Move
50070,West Bengal,Kolkata,Locality_331,Villa,5,3848,335.29,0.09,1990,Furnished,27,5,35,3,10,High,No,Yes,"Clubhouse, Gym",North,Builder,Under_Construction
50071,Delhi,New Delhi,Locality_129,Apartment,5,1918,194.1,0.1,2014,Unfurnished,4,12,11,9,7,Medium,Yes,No,"Clubhouse, Garden, Playground, Gym",West,Owner,Ready_to_Move
50072,Delhi,New Delhi,Locality_178,Villa,3,4150,369.4,0.09,2012,Semi-furnished,19,4,13,1,8,Low,Yes,Yes,Gym,North,Builder,Under_Construction
50073,Haryana,Gurgaon,Locality_296,Apartment,1,582,472.61,0.81,2006,Furnished,7,2,19,5,7,Low,Yes,No,"Garden, Clubhouse, Gym, Pool, Playground",East,Owner,Under_Construction
50074,Andhra Pradesh,Vishakhapatnam,Locality_401,Apartment,5,1805,141.84,0.08,2020,Semi-furnished,30,5,5,5,6,Medium,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",West,Broker,Ready_to_Move
50075,Bihar,Gaya,Locality_256,Independent House,3,3015,49.75,0.02,2020,Furnished,27,25,5,9,4,Low,No,No,"Clubhouse, Pool",South,Builder,Under_Construction
50076,Assam,Silchar,Locality_335,Independent House,4,3445,331.97,0.1,2020,Furnished,14,29,5,8,5,High,Yes,No,"Playground, Clubhouse, Gym, Pool, Garden",South,Builder,Under_Construction
50077,Delhi,Dwarka,Locality_42,Villa,5,2192,179.47,0.08,2003,Semi-furnished,27,28,22,1,5,Low,Yes,Yes,"Gym, Playground, Clubhouse, Pool",North,Builder,Under_Construction
50078,Punjab,Ludhiana,Locality_3,Apartment,3,1351,31.82,0.02,1991,Furnished,9,14,34,1,8,Low,Yes,No,"Garden, Clubhouse, Playground, Pool",East,Broker,Ready_to_Move
50079,Maharashtra,Pune,Locality_344,Villa,3,935,362.21,0.39,2022,Semi-furnished,11,15,3,2,3,Low,No,Yes,"Pool, Clubhouse, Gym, Playground, Garden",East,Broker,Under_Construction
50080,Chhattisgarh,Bilaspur,Locality_474,Villa,1,3652,272.8,0.07,2015,Furnished,2,24,10,8,3,Medium,No,No,"Playground, Garden, Pool",South,Owner,Under_Construction
50081,Gujarat,Ahmedabad,Locality_53,Villa,4,3771,330.41,0.09,2012,Furnished,17,11,13,3,3,Low,Yes,No,"Playground, Gym, Pool, Garden",South,Broker,Under_Construction
50082,Chhattisgarh,Raipur,Locality_152,Villa,1,2230,195.99,0.09,1990,Furnished,11,16,35,9,5,Medium,No,Yes,"Gym, Garden, Playground, Pool",East,Broker,Ready_to_Move
50083,Gujarat,Ahmedabad,Locality_445,Apartment,3,2562,270.72,0.11,2008,Furnished,24,27,17,2,6,Medium,No,No,"Pool, Gym, Clubhouse",East,Broker,Under_Construction
50084,Kerala,Kochi,Locality_39,Villa,1,3596,374.46,0.1,1996,Furnished,3,10,29,6,6,Medium,No,No,"Gym, Playground, Pool",West,Owner,Under_Construction
50085,Andhra Pradesh,Vishakhapatnam,Locality_347,Villa,4,3346,179.93,0.05,2018,Furnished,22,30,7,7,5,Low,Yes,No,"Garden, Gym",North,Broker,Under_Construction
50086,Kerala,Trivandrum,Locality_356,Apartment,5,2728,387.72,0.14,2012,Semi-furnished,7,16,13,8,6,Low,Yes,Yes,"Clubhouse, Pool, Gym, Garden",East,Broker,Under_Construction
50087,Uttarakhand,Dehradun,Locality_105,Villa,5,1769,11.6,0.01,1995,Unfurnished,9,9,30,6,8,High,Yes,Yes,"Gym, Pool, Clubhouse, Garden",East,Broker,Under_Construction
50088,Tamil Nadu,Coimbatore,Locality_472,Apartment,4,2579,121.86,0.05,1999,Unfurnished,11,18,26,8,7,High,Yes,No,Gym,East,Broker,Under_Construction
50089,Rajasthan,Jaipur,Locality_76,Independent House,3,4385,485.53,0.11,2010,Furnished,7,12,15,7,6,High,No,Yes,"Pool, Playground, Garden",West,Owner,Under_Construction
50090,Bihar,Patna,Locality_80,Villa,4,2141,463.81,0.22,2023,Furnished,16,29,2,10,4,Low,No,Yes,"Gym, Clubhouse, Playground, Pool",West,Broker,Under_Construction
50091,Delhi,Dwarka,Locality_467,Apartment,1,1077,346.9,0.32,2005,Unfurnished,25,28,20,1,4,Medium,Yes,Yes,Playground,North,Builder,Ready_to_Move
50092,Telangana,Warangal,Locality_410,Independent House,3,4516,272.19,0.06,2009,Furnished,2,24,16,2,8,High,Yes,No,"Garden, Playground, Gym, Clubhouse, Pool",South,Owner,Under_Construction
50093,Haryana,Gurgaon,Locality_67,Independent House,5,3398,396.66,0.12,2004,Semi-furnished,22,6,21,10,10,Medium,No,Yes,Pool,North,Builder,Ready_to_Move
50094,Karnataka,Bangalore,Locality_367,Apartment,1,2042,440.85,0.22,2022,Furnished,19,29,3,8,5,High,Yes,No,"Gym, Pool, Clubhouse, Garden, Playground",West,Builder,Ready_to_Move
50095,Jharkhand,Jamshedpur,Locality_1,Villa,5,2325,452.74,0.19,2003,Furnished,12,6,22,5,10,Low,No,Yes,"Clubhouse, Gym",West,Owner,Ready_to_Move
50096,Punjab,Amritsar,Locality_252,Independent House,4,2449,132.6,0.05,2013,Unfurnished,24,15,12,4,3,Medium,No,Yes,Clubhouse,West,Builder,Ready_to_Move
50097,Gujarat,Surat,Locality_270,Independent House,2,3247,322.51,0.1,2016,Furnished,6,16,9,8,1,Low,Yes,Yes,"Playground, Clubhouse, Gym",North,Builder,Under_Construction
50098,Uttar Pradesh,Lucknow,Locality_347,Apartment,3,745,495.5,0.67,2022,Unfurnished,23,10,3,3,2,Medium,No,Yes,"Clubhouse, Garden, Playground, Gym, Pool",West,Builder,Ready_to_Move
50099,Tamil Nadu,Coimbatore,Locality_291,Apartment,3,4632,232.21,0.05,2020,Semi-furnished,16,20,5,7,6,High,No,Yes,"Garden, Playground, Gym, Pool",South,Owner,Ready_to_Move
50100,Madhya Pradesh,Indore,Locality_473,Apartment,3,2413,42.63,0.02,2003,Furnished,8,16,22,6,10,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Playground",South,Owner,Under_Construction
50101,Jharkhand,Ranchi,Locality_52,Apartment,2,1478,302.85,0.2,2023,Unfurnished,10,30,2,2,8,Low,No,No,"Garden, Clubhouse, Gym",South,Builder,Under_Construction
50102,Telangana,Hyderabad,Locality_86,Independent House,5,3056,436.06,0.14,2022,Furnished,23,18,3,2,10,High,No,Yes,"Gym, Garden",South,Owner,Under_Construction
50103,Rajasthan,Jaipur,Locality_398,Independent House,1,3047,224.87,0.07,2012,Unfurnished,5,29,13,8,2,Medium,No,Yes,"Clubhouse, Gym, Pool",East,Owner,Under_Construction
50104,Odisha,Bhubaneswar,Locality_357,Villa,5,4102,424.19,0.1,1995,Semi-furnished,2,19,30,3,6,Low,No,No,"Gym, Clubhouse, Pool",North,Broker,Under_Construction
50105,Chhattisgarh,Bilaspur,Locality_348,Apartment,4,3906,200.59,0.05,2022,Furnished,28,25,3,4,1,Low,No,Yes,"Garden, Gym, Clubhouse, Pool, Playground",East,Owner,Under_Construction
50106,Delhi,Dwarka,Locality_294,Apartment,3,1853,340.03,0.18,2009,Semi-furnished,22,19,16,6,10,High,No,Yes,"Gym, Clubhouse, Pool",South,Broker,Ready_to_Move
50107,Rajasthan,Jaipur,Locality_334,Independent House,5,1122,330.49,0.29,1991,Unfurnished,15,7,34,6,8,Medium,Yes,Yes,Garden,South,Broker,Under_Construction
50108,Tamil Nadu,Chennai,Locality_210,Villa,2,679,495.39,0.73,2006,Furnished,5,15,19,8,2,Low,No,No,"Pool, Clubhouse, Garden, Playground, Gym",North,Owner,Under_Construction
50109,Uttarakhand,Dehradun,Locality_364,Independent House,1,1551,85.97,0.06,2009,Semi-furnished,20,24,16,9,8,High,No,No,"Playground, Garden, Clubhouse",South,Owner,Ready_to_Move
50110,Delhi,New Delhi,Locality_352,Independent House,1,3651,138.48,0.04,2011,Unfurnished,30,8,14,1,9,High,Yes,Yes,Gym,West,Builder,Ready_to_Move
50111,Madhya Pradesh,Indore,Locality_103,Independent House,4,2351,34.78,0.01,1996,Furnished,16,12,29,1,6,High,Yes,Yes,"Pool, Clubhouse, Gym",East,Broker,Under_Construction
50112,Tamil Nadu,Chennai,Locality_274,Apartment,3,4706,104.06,0.02,2014,Furnished,18,30,11,7,10,Medium,Yes,No,"Playground, Pool, Clubhouse",South,Broker,Ready_to_Move
50113,Assam,Guwahati,Locality_125,Villa,5,2300,116.52,0.05,2005,Furnished,9,6,20,8,10,Low,Yes,Yes,"Pool, Gym",South,Builder,Ready_to_Move
50114,Delhi,Dwarka,Locality_119,Independent House,1,597,274.55,0.46,2017,Furnished,9,28,8,6,10,Medium,Yes,No,"Playground, Gym, Clubhouse",South,Owner,Ready_to_Move
50115,Rajasthan,Jaipur,Locality_11,Villa,4,980,175.92,0.18,2015,Unfurnished,3,28,10,4,7,Low,Yes,Yes,Pool,North,Owner,Under_Construction
50116,Andhra Pradesh,Vijayawada,Locality_462,Independent House,3,1875,138.18,0.07,1992,Semi-furnished,1,1,33,10,6,High,Yes,Yes,"Garden, Gym, Clubhouse, Pool",North,Builder,Under_Construction
50117,Jharkhand,Ranchi,Locality_176,Villa,5,4059,286.51,0.07,1992,Unfurnished,21,30,33,2,7,Medium,No,Yes,"Gym, Playground, Clubhouse, Pool, Garden",East,Builder,Ready_to_Move
50118,Maharashtra,Pune,Locality_487,Apartment,5,1143,27.32,0.02,1999,Furnished,15,25,26,1,6,Medium,Yes,Yes,Clubhouse,North,Builder,Ready_to_Move
50119,Maharashtra,Nagpur,Locality_179,Apartment,3,2618,67.11,0.03,2017,Semi-furnished,13,30,8,10,4,Low,Yes,Yes,"Clubhouse, Garden",East,Broker,Ready_to_Move
50120,Punjab,Ludhiana,Locality_39,Apartment,5,1234,120.93,0.1,2008,Unfurnished,9,29,17,6,6,Low,Yes,No,"Gym, Pool, Clubhouse, Garden, Playground",South,Owner,Ready_to_Move
50121,Bihar,Gaya,Locality_304,Independent House,2,1291,407.28,0.32,2010,Furnished,14,6,15,5,7,Low,No,Yes,"Clubhouse, Pool",North,Builder,Ready_to_Move
50122,Uttarakhand,Dehradun,Locality_411,Independent House,5,1425,430.4,0.3,2003,Semi-furnished,10,1,22,7,5,Low,Yes,Yes,Gym,West,Broker,Ready_to_Move
50123,Karnataka,Bangalore,Locality_484,Villa,3,4794,327.82,0.07,2015,Unfurnished,5,6,10,8,3,High,No,No,"Gym, Pool",South,Broker,Ready_to_Move
50124,Kerala,Trivandrum,Locality_355,Independent House,1,4967,152.24,0.03,2003,Unfurnished,25,17,22,3,10,Medium,Yes,Yes,Clubhouse,East,Broker,Under_Construction
50125,Telangana,Warangal,Locality_238,Villa,1,972,471.58,0.49,2006,Furnished,22,18,19,3,7,High,No,No,"Clubhouse, Playground, Gym, Garden, Pool",East,Broker,Ready_to_Move
50126,Kerala,Kochi,Locality_462,Villa,5,2192,46.26,0.02,2008,Unfurnished,27,5,17,7,9,Medium,Yes,No,"Garden, Clubhouse, Gym",South,Owner,Ready_to_Move
50127,Kerala,Trivandrum,Locality_31,Villa,4,1936,481.53,0.25,1999,Furnished,13,26,26,3,7,High,No,No,Playground,East,Builder,Ready_to_Move
50128,Uttarakhand,Haridwar,Locality_100,Independent House,1,2498,400.48,0.16,2002,Unfurnished,15,17,23,5,8,Medium,No,No,"Clubhouse, Pool, Gym",West,Owner,Under_Construction
50129,Punjab,Ludhiana,Locality_401,Apartment,4,1430,181.77,0.13,1994,Furnished,30,22,31,9,9,High,Yes,Yes,Playground,West,Owner,Ready_to_Move
50130,Karnataka,Mysore,Locality_386,Apartment,4,900,72.99,0.08,1990,Semi-furnished,23,14,35,9,5,Low,Yes,No,"Gym, Playground, Clubhouse, Pool",South,Owner,Under_Construction
50131,Madhya Pradesh,Indore,Locality_55,Villa,4,3171,104.67,0.03,2007,Semi-furnished,16,13,18,6,3,Low,Yes,Yes,Playground,West,Owner,Ready_to_Move
50132,Chhattisgarh,Bilaspur,Locality_423,Villa,4,1406,273.7,0.19,2022,Furnished,18,21,3,3,10,High,No,No,Playground,West,Owner,Ready_to_Move
50133,Delhi,Dwarka,Locality_448,Apartment,3,1303,480.52,0.37,2004,Furnished,30,24,21,1,6,Low,No,Yes,"Clubhouse, Playground, Pool, Garden",East,Owner,Ready_to_Move
50134,Haryana,Faridabad,Locality_445,Apartment,2,944,450.73,0.48,2001,Unfurnished,22,27,24,8,2,Medium,Yes,No,Garden,North,Builder,Ready_to_Move
50135,Tamil Nadu,Chennai,Locality_342,Apartment,4,3402,142.22,0.04,2022,Unfurnished,26,1,3,8,7,Low,Yes,Yes,"Garden, Clubhouse, Gym, Pool, Playground",South,Owner,Ready_to_Move
50136,Uttarakhand,Haridwar,Locality_267,Independent House,3,4892,172.79,0.04,2017,Furnished,10,16,8,7,4,Medium,No,Yes,"Garden, Gym, Playground, Pool, Clubhouse",East,Owner,Under_Construction
50137,Rajasthan,Jaipur,Locality_282,Independent House,2,3435,356.75,0.1,2002,Furnished,4,20,23,2,3,Low,Yes,No,"Playground, Garden, Pool",South,Builder,Ready_to_Move
50138,Uttarakhand,Haridwar,Locality_321,Apartment,4,2466,402.17,0.16,2013,Furnished,2,23,12,9,5,Low,No,No,"Clubhouse, Garden, Playground",West,Owner,Ready_to_Move
50139,Punjab,Amritsar,Locality_430,Villa,1,996,312.87,0.31,2003,Furnished,24,5,22,9,10,High,No,No,"Playground, Gym, Garden, Clubhouse",South,Broker,Ready_to_Move
50140,West Bengal,Kolkata,Locality_310,Independent House,2,1985,139.61,0.07,2019,Unfurnished,30,28,6,3,1,High,Yes,Yes,"Pool, Playground, Clubhouse, Garden",North,Builder,Ready_to_Move
50141,Odisha,Bhubaneswar,Locality_397,Independent House,4,2513,385.2,0.15,1997,Furnished,18,6,28,9,9,High,No,No,"Garden, Gym, Clubhouse, Pool",South,Owner,Ready_to_Move
50142,Chhattisgarh,Raipur,Locality_432,Independent House,2,1742,331.29,0.19,2014,Semi-furnished,30,11,11,10,10,High,Yes,No,"Pool, Gym",North,Owner,Ready_to_Move
50143,Jharkhand,Jamshedpur,Locality_378,Villa,1,4230,141.24,0.03,2012,Furnished,8,8,13,10,3,Low,No,Yes,"Clubhouse, Playground",South,Builder,Under_Construction
50144,Delhi,Dwarka,Locality_433,Villa,3,4681,470.62,0.1,1991,Semi-furnished,8,8,34,7,9,Low,Yes,Yes,"Garden, Playground, Pool, Clubhouse",South,Broker,Under_Construction
50145,Delhi,New Delhi,Locality_231,Independent House,5,1261,157.97,0.13,1999,Unfurnished,12,16,26,1,8,Low,Yes,Yes,"Pool, Playground, Clubhouse",South,Owner,Ready_to_Move
50146,Uttarakhand,Haridwar,Locality_40,Independent House,2,2944,65.04,0.02,2021,Unfurnished,21,12,4,6,9,High,Yes,Yes,"Clubhouse, Gym",South,Broker,Ready_to_Move
50147,Gujarat,Surat,Locality_140,Apartment,1,3538,363.88,0.1,1998,Semi-furnished,3,24,27,7,2,Low,Yes,Yes,"Playground, Gym, Clubhouse, Garden",West,Broker,Ready_to_Move
50148,Telangana,Warangal,Locality_222,Villa,5,928,73.95,0.08,1995,Semi-furnished,8,5,30,6,9,Low,Yes,No,"Playground, Clubhouse, Garden",North,Owner,Ready_to_Move
50149,Chhattisgarh,Bilaspur,Locality_43,Apartment,2,2327,150.51,0.06,1998,Unfurnished,28,12,27,10,2,High,Yes,No,Clubhouse,South,Owner,Under_Construction
50150,Uttarakhand,Dehradun,Locality_185,Independent House,1,3025,451.17,0.15,1999,Furnished,7,22,26,2,6,High,No,No,Playground,North,Broker,Under_Construction
50151,Karnataka,Mysore,Locality_54,Apartment,3,3428,251.89,0.07,2023,Furnished,30,24,2,1,7,Low,Yes,No,"Garden, Playground, Pool",North,Owner,Under_Construction
50152,Maharashtra,Mumbai,Locality_337,Independent House,4,4541,268.67,0.06,2022,Unfurnished,10,23,3,2,6,High,No,Yes,"Clubhouse, Garden",South,Broker,Under_Construction
50153,Uttarakhand,Haridwar,Locality_324,Apartment,2,564,464.38,0.82,2019,Semi-furnished,24,17,6,4,2,Medium,Yes,Yes,Clubhouse,South,Broker,Under_Construction
50154,Assam,Silchar,Locality_190,Independent House,1,4055,26.26,0.01,2018,Semi-furnished,22,22,7,6,8,Low,No,No,"Garden, Playground, Gym",East,Builder,Ready_to_Move
50155,Telangana,Hyderabad,Locality_384,Independent House,3,4086,352.45,0.09,2003,Unfurnished,14,5,22,4,2,Medium,Yes,No,"Clubhouse, Pool, Gym, Garden",North,Builder,Ready_to_Move
50156,Karnataka,Bangalore,Locality_161,Apartment,1,2760,459.32,0.17,2017,Semi-furnished,6,3,8,1,3,Low,No,Yes,"Playground, Garden, Gym",West,Builder,Ready_to_Move
