ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
130397,Rajasthan,Jodhpur,Locality_236,Independent House,1,3197,377.57,0.12,2009,Semi-furnished,5,23,16,6,2,High,Yes,No,"Garden, Clubhouse, Pool",North,Owner,Ready_to_Move
130398,Tamil Nadu,Coimbatore,Locality_72,Apartment,1,1617,75.27,0.05,1998,Furnished,9,27,27,2,10,Low,No,No,"Garden, Gym, Playground, Clubhouse, Pool",West,Builder,Under_Construction
130399,Chhattisgarh,Bilaspur,Locality_59,Villa,1,4237,41.86,0.01,1993,Furnished,8,22,32,3,6,High,Yes,No,"Playground, Garden, Clubhouse, Pool, Gym",East,Broker,Ready_to_Move
130400,Assam,Silchar,Locality_387,Apartment,2,933,469.67,0.5,2013,Semi-furnished,21,23,12,2,9,High,No,No,"Pool, Playground",South,Broker,Ready_to_Move
130401,Haryana,Gurgaon,Locality_421,Independent House,3,1670,312.33,0.19,1995,Unfurnished,16,13,30,9,9,Medium,Yes,No,"Playground, Pool, Clubhouse",North,Broker,Under_Construction
130402,Telangana,Hyderabad,Locality_56,Independent House,1,896,202.52,0.23,1993,Unfurnished,13,29,32,1,8,Medium,No,No,"Garden, Gym, Clubhouse, Playground",West,Builder,Ready_to_Move
130403,Delhi,New Delhi,Locality_499,Villa,5,2144,322.68,0.15,1997,Furnished,2,7,28,9,2,Low,No,No,"Playground, Clubhouse",East,Owner,Ready_to_Move
130404,Andhra Pradesh,Vijayawada,Locality_26,Apartment,5,1408,283.11,0.2,1995,Furnished,13,20,30,7,9,Low,No,No,Garden,South,Builder,Under_Construction
130405,Uttarakhand,Haridwar,Locality_175,Villa,5,1962,281.98,0.14,1993,Furnished,10,1,32,5,3,Low,Yes,Yes,"Playground, Clubhouse, Garden, Gym",North,Builder,Under_Construction
130406,Odisha,Cuttack,Locality_16,Villa,1,1997,321.87,0.16,2009,Furnished,13,5,16,9,4,High,Yes,No,Pool,East,Builder,Ready_to_Move
130407,Tamil Nadu,Coimbatore,Locality_238,Independent House,2,505,429.85,0.85,2004,Furnished,1,19,21,7,4,High,No,Yes,"Garden, Playground, Pool, Clubhouse, Gym",North,Owner,Under_Construction
130408,Gujarat,Ahmedabad,Locality_1,Apartment,1,4872,255.81,0.05,2011,Semi-furnished,22,13,14,5,4,High,Yes,No,"Garden, Playground",North,Builder,Ready_to_Move
130409,Kerala,Trivandrum,Locality_425,Villa,5,4182,496.56,0.12,2001,Furnished,19,4,24,7,8,High,Yes,No,"Gym, Pool, Playground, Garden, Clubhouse",East,Owner,Under_Construction
130410,Punjab,Amritsar,Locality_33,Independent House,4,2551,264.18,0.1,1995,Semi-furnished,13,12,30,1,4,Medium,No,Yes,"Pool, Garden, Clubhouse, Gym",West,Broker,Ready_to_Move
130411,Kerala,Trivandrum,Locality_197,Apartment,5,3772,445.65,0.12,2016,Furnished,2,11,9,6,6,Low,Yes,Yes,"Gym, Clubhouse, Playground",South,Builder,Under_Construction
130412,Rajasthan,Jaipur,Locality_41,Villa,5,4231,175.43,0.04,1990,Semi-furnished,24,27,35,8,5,High,No,Yes,"Pool, Gym, Clubhouse",North,Broker,Under_Construction
130413,Rajasthan,Jaipur,Locality_54,Apartment,2,3577,407.1,0.11,2009,Unfurnished,24,13,16,3,2,Low,No,No,"Gym, Clubhouse",West,Owner,Ready_to_Move
130414,Chhattisgarh,Bilaspur,Locality_352,Independent House,3,3058,267.88,0.09,1993,Unfurnished,4,13,32,1,1,Medium,No,No,"Gym, Pool, Playground, Clubhouse",West,Owner,Ready_to_Move
130415,West Bengal,Kolkata,Locality_174,Villa,3,771,186.36,0.24,2020,Furnished,16,1,5,8,3,Low,No,Yes,Garden,South,Builder,Under_Construction
130416,Assam,Guwahati,Locality_415,Apartment,5,904,168.72,0.19,2009,Unfurnished,19,13,16,2,4,Medium,Yes,No,"Pool, Garden, Gym, Playground, Clubhouse",West,Owner,Ready_to_Move
130417,Haryana,Gurgaon,Locality_389,Independent House,5,1949,250.94,0.13,1998,Unfurnished,10,30,27,8,6,Medium,No,No,"Playground, Pool",East,Owner,Under_Construction
130418,Kerala,Trivandrum,Locality_215,Independent House,2,3232,127.57,0.04,2020,Semi-furnished,13,13,5,6,2,Low,No,No,"Clubhouse, Garden, Gym",North,Owner,Under_Construction
130419,Madhya Pradesh,Indore,Locality_17,Apartment,3,538,482.3,0.9,1993,Unfurnished,30,7,32,8,2,High,Yes,No,"Gym, Clubhouse, Garden, Playground, Pool",West,Builder,Ready_to_Move
130420,Chhattisgarh,Raipur,Locality_56,Apartment,5,3039,380.26,0.13,2019,Unfurnished,14,14,6,10,2,High,No,Yes,"Playground, Gym, Clubhouse, Garden",East,Broker,Under_Construction
130421,Gujarat,Surat,Locality_17,Independent House,4,1618,37.25,0.02,1994,Furnished,19,21,31,2,10,Low,No,Yes,"Garden, Clubhouse",West,Owner,Under_Construction
130422,Andhra Pradesh,Vijayawada,Locality_52,Independent House,5,3912,204.69,0.05,2019,Unfurnished,1,2,6,2,6,Medium,Yes,No,"Clubhouse, Gym, Playground, Garden, Pool",South,Builder,Under_Construction
130423,Gujarat,Surat,Locality_291,Independent House,3,2052,220.19,0.11,2013,Semi-furnished,1,26,12,6,9,High,Yes,Yes,Pool,East,Broker,Under_Construction
130424,Bihar,Patna,Locality_355,Villa,5,4994,194.26,0.04,1994,Furnished,18,5,31,8,8,High,No,Yes,"Playground, Gym",South,Broker,Ready_to_Move
130425,Delhi,Dwarka,Locality_157,Apartment,1,525,197.66,0.38,2015,Semi-furnished,3,29,10,4,4,Medium,No,No,"Garden, Pool, Gym, Playground, Clubhouse",North,Owner,Ready_to_Move
130426,Haryana,Faridabad,Locality_327,Independent House,5,1056,132.45,0.13,2006,Semi-furnished,22,3,19,9,1,Medium,No,Yes,"Garden, Clubhouse, Pool",West,Broker,Ready_to_Move
130427,Chhattisgarh,Bilaspur,Locality_236,Independent House,1,4812,346.78,0.07,1995,Semi-furnished,29,17,30,5,4,Medium,Yes,No,"Playground, Pool, Garden",South,Broker,Under_Construction
130428,Chhattisgarh,Bilaspur,Locality_382,Villa,5,1761,244.2,0.14,1993,Semi-furnished,2,12,32,6,6,Low,Yes,Yes,"Garden, Pool, Playground, Gym",West,Builder,Ready_to_Move
130429,West Bengal,Kolkata,Locality_93,Independent House,4,2255,297.09,0.13,2009,Furnished,8,7,16,3,10,High,No,Yes,"Garden, Pool, Playground, Gym, Clubhouse",East,Broker,Ready_to_Move
130430,Uttarakhand,Haridwar,Locality_472,Independent House,1,2941,439.67,0.15,1991,Unfurnished,23,4,34,8,5,Medium,Yes,No,"Pool, Clubhouse, Playground, Gym, Garden",West,Owner,Under_Construction
130431,Telangana,Warangal,Locality_414,Villa,5,2893,114.2,0.04,2018,Unfurnished,25,12,7,7,10,Medium,No,No,"Clubhouse, Playground",South,Owner,Ready_to_Move
130432,Tamil Nadu,Coimbatore,Locality_459,Apartment,2,3930,453.87,0.12,2000,Unfurnished,23,24,25,5,10,Medium,Yes,Yes,Pool,West,Broker,Under_Construction
130433,Delhi,Dwarka,Locality_246,Independent House,3,3437,68.61,0.02,1992,Unfurnished,15,23,33,3,4,Medium,No,Yes,"Clubhouse, Pool",West,Builder,Ready_to_Move
130434,Assam,Guwahati,Locality_76,Independent House,3,966,60.8,0.06,2001,Unfurnished,4,13,24,1,4,Low,Yes,No,"Clubhouse, Gym, Pool",South,Builder,Under_Construction
130435,Madhya Pradesh,Bhopal,Locality_364,Apartment,1,2375,496.44,0.21,2020,Furnished,13,26,5,10,6,Low,Yes,No,Gym,West,Broker,Under_Construction
130436,Maharashtra,Nagpur,Locality_379,Independent House,3,4446,298.48,0.07,2018,Semi-furnished,20,5,7,8,5,Low,No,Yes,"Clubhouse, Pool, Gym, Playground",North,Owner,Under_Construction
130437,Gujarat,Ahmedabad,Locality_32,Villa,5,2660,182.61,0.07,2007,Semi-furnished,29,8,18,10,9,High,No,No,"Playground, Clubhouse, Gym",North,Owner,Under_Construction
130438,Tamil Nadu,Coimbatore,Locality_3,Villa,4,875,337.38,0.39,2000,Furnished,4,6,25,7,9,Low,No,Yes,"Clubhouse, Pool, Playground",East,Builder,Ready_to_Move
130439,Bihar,Gaya,Locality_239,Villa,1,1142,280.27,0.25,2010,Semi-furnished,16,8,15,1,10,High,Yes,Yes,Playground,South,Builder,Under_Construction
130440,Odisha,Cuttack,Locality_69,Independent House,5,1844,108.53,0.06,2015,Unfurnished,8,23,10,2,9,High,Yes,Yes,"Garden, Playground",West,Builder,Ready_to_Move
130441,Karnataka,Mangalore,Locality_412,Apartment,4,1317,174.55,0.13,2012,Furnished,3,20,13,3,2,Low,Yes,No,"Clubhouse, Pool",East,Builder,Ready_to_Move
130442,Rajasthan,Jodhpur,Locality_36,Villa,2,3935,203.73,0.05,1999,Furnished,21,18,26,5,2,High,No,No,"Gym, Clubhouse, Playground",North,Owner,Under_Construction
130443,Karnataka,Mysore,Locality_179,Independent House,2,627,422.49,0.67,1998,Semi-furnished,28,4,27,6,9,Low,Yes,No,"Playground, Garden, Pool, Clubhouse",North,Owner,Under_Construction
130444,Madhya Pradesh,Bhopal,Locality_391,Apartment,5,2146,262.02,0.12,2004,Semi-furnished,4,6,21,6,3,Medium,No,Yes,"Garden, Clubhouse",South,Broker,Ready_to_Move
130445,Punjab,Amritsar,Locality_94,Apartment,3,1087,339.94,0.31,1999,Furnished,26,1,26,9,4,High,Yes,Yes,"Pool, Garden, Clubhouse, Gym, Playground",North,Broker,Under_Construction
130446,Punjab,Ludhiana,Locality_23,Villa,2,3116,476.83,0.15,2013,Unfurnished,15,12,12,2,6,Medium,Yes,Yes,"Clubhouse, Playground, Gym",South,Builder,Ready_to_Move
130447,Madhya Pradesh,Indore,Locality_70,Independent House,1,3489,122.52,0.04,2005,Unfurnished,13,24,20,3,1,High,Yes,Yes,"Clubhouse, Pool, Gym, Garden",West,Broker,Ready_to_Move
130448,Jharkhand,Jamshedpur,Locality_2,Villa,1,2364,481.42,0.2,2013,Semi-furnished,16,2,12,4,2,Medium,Yes,No,"Playground, Pool, Garden",East,Owner,Ready_to_Move
130449,Kerala,Trivandrum,Locality_237,Apartment,3,797,192.13,0.24,2014,Semi-furnished,17,4,11,2,7,Medium,Yes,No,"Clubhouse, Gym",West,Owner,Under_Construction
130450,Maharashtra,Mumbai,Locality_65,Independent House,1,3812,93.96,0.02,2005,Furnished,24,25,20,2,9,Medium,No,No,"Garden, Playground, Clubhouse, Pool",North,Owner,Ready_to_Move
130451,Andhra Pradesh,Vishakhapatnam,Locality_30,Apartment,1,3631,34.2,0.01,1990,Furnished,19,1,35,10,6,Low,No,No,"Playground, Pool",East,Broker,Ready_to_Move
130452,Kerala,Trivandrum,Locality_250,Villa,5,2007,498.26,0.25,2022,Unfurnished,1,16,3,7,2,Low,No,No,Pool,West,Builder,Under_Construction
130453,Madhya Pradesh,Indore,Locality_218,Independent House,3,4004,222.73,0.06,2021,Semi-furnished,25,18,4,10,1,High,Yes,Yes,"Gym, Garden, Pool, Clubhouse, Playground",West,Builder,Ready_to_Move
130454,Tamil Nadu,Coimbatore,Locality_303,Villa,3,4677,181.66,0.04,1991,Semi-furnished,0,22,34,8,4,Medium,No,No,"Pool, Clubhouse, Playground",South,Builder,Under_Construction
130455,West Bengal,Durgapur,Locality_145,Independent House,4,2557,299.87,0.12,2011,Unfurnished,7,10,14,9,1,Medium,Yes,Yes,Pool,East,Builder,Under_Construction
130456,Haryana,Faridabad,Locality_92,Apartment,5,3022,281.44,0.09,2003,Unfurnished,25,3,22,4,2,Low,No,Yes,"Gym, Pool, Clubhouse",West,Broker,Under_Construction
130457,Chhattisgarh,Bilaspur,Locality_331,Apartment,2,1990,340.65,0.17,2005,Unfurnished,17,24,20,9,7,Medium,Yes,Yes,"Playground, Garden",North,Broker,Ready_to_Move
130458,Tamil Nadu,Coimbatore,Locality_318,Apartment,3,3157,55.69,0.02,2003,Furnished,5,20,22,10,1,Medium,Yes,No,Garden,North,Builder,Ready_to_Move
130459,Kerala,Trivandrum,Locality_1,Apartment,3,2220,380.22,0.17,2003,Unfurnished,30,8,22,3,5,Low,No,Yes,"Pool, Garden, Playground, Clubhouse",East,Owner,Under_Construction
130460,Kerala,Trivandrum,Locality_292,Independent House,1,4822,273.54,0.06,1999,Semi-furnished,7,19,26,2,3,High,Yes,No,"Gym, Playground, Garden, Pool, Clubhouse",North,Builder,Under_Construction
130461,Haryana,Faridabad,Locality_442,Independent House,4,2947,425.06,0.14,2017,Unfurnished,5,23,8,6,10,High,No,No,"Pool, Playground, Gym, Garden",South,Broker,Ready_to_Move
130462,Punjab,Ludhiana,Locality_75,Independent House,3,3959,375.48,0.09,2004,Semi-furnished,0,4,21,3,10,Low,Yes,No,"Playground, Gym, Clubhouse",East,Builder,Ready_to_Move
130463,West Bengal,Durgapur,Locality_25,Independent House,5,577,207.0,0.36,2007,Unfurnished,9,13,18,4,1,Medium,Yes,Yes,"Pool, Gym, Playground, Clubhouse, Garden",South,Owner,Ready_to_Move
130464,Gujarat,Surat,Locality_216,Villa,5,1689,126.09,0.07,2003,Unfurnished,28,15,22,6,6,Low,No,Yes,Pool,West,Broker,Under_Construction
130465,Karnataka,Bangalore,Locality_232,Villa,3,3666,380.49,0.1,1994,Semi-furnished,17,19,31,5,3,Low,Yes,Yes,Clubhouse,West,Broker,Under_Construction
130466,Rajasthan,Jodhpur,Locality_215,Independent House,3,999,454.65,0.46,2007,Semi-furnished,21,1,18,4,8,High,No,No,Garden,North,Broker,Ready_to_Move
130467,Kerala,Trivandrum,Locality_327,Villa,5,2580,372.56,0.14,2005,Unfurnished,5,20,20,8,4,Medium,No,Yes,"Playground, Garden, Pool",South,Builder,Ready_to_Move
130468,Maharashtra,Nagpur,Locality_155,Independent House,2,4125,24.64,0.01,1998,Furnished,1,18,27,7,7,Low,Yes,Yes,"Garden, Pool",East,Owner,Ready_to_Move
130469,Kerala,Trivandrum,Locality_296,Villa,1,4430,317.47,0.07,2014,Semi-furnished,29,27,11,6,2,High,No,Yes,"Pool, Gym, Clubhouse, Playground, Garden",West,Builder,Ready_to_Move
130470,Maharashtra,Nagpur,Locality_398,Independent House,1,1710,100.06,0.06,2022,Unfurnished,18,19,3,1,5,Medium,No,Yes,"Clubhouse, Gym, Playground, Pool",East,Owner,Under_Construction
130471,Tamil Nadu,Chennai,Locality_325,Independent House,4,3893,192.53,0.05,1999,Furnished,9,20,26,6,7,Medium,Yes,No,"Gym, Pool",South,Owner,Ready_to_Move
130472,Delhi,Dwarka,Locality_100,Villa,5,3710,408.33,0.11,2005,Semi-furnished,28,15,20,3,9,Low,Yes,Yes,"Clubhouse, Gym, Garden, Playground, Pool",South,Builder,Under_Construction
130473,Uttar Pradesh,Lucknow,Locality_294,Apartment,3,3628,444.42,0.12,2011,Unfurnished,1,4,14,2,9,Medium,No,Yes,"Clubhouse, Gym, Playground, Pool, Garden",North,Owner,Ready_to_Move
130474,Kerala,Kochi,Locality_481,Apartment,3,2107,32.08,0.02,2016,Semi-furnished,23,13,9,2,10,Low,No,No,Gym,South,Broker,Ready_to_Move
130475,Uttarakhand,Dehradun,Locality_374,Independent House,3,656,141.05,0.22,2001,Semi-furnished,17,16,24,7,5,High,No,Yes,"Garden, Gym, Clubhouse, Pool, Playground",North,Owner,Under_Construction
130476,Uttarakhand,Dehradun,Locality_237,Independent House,1,4471,60.07,0.01,2004,Unfurnished,18,2,21,8,7,Medium,No,No,"Clubhouse, Gym",East,Owner,Under_Construction
130477,Odisha,Bhubaneswar,Locality_51,Villa,4,1679,462.86,0.28,2004,Semi-furnished,9,27,21,1,10,Low,Yes,No,"Playground, Gym, Pool, Garden, Clubhouse",North,Builder,Ready_to_Move
130478,Andhra Pradesh,Vishakhapatnam,Locality_3,Villa,3,4513,29.61,0.01,2009,Semi-furnished,2,27,16,10,9,Low,Yes,No,"Playground, Gym, Pool, Clubhouse, Garden",South,Broker,Ready_to_Move
130479,Gujarat,Ahmedabad,Locality_353,Independent House,5,3956,296.14,0.07,2006,Furnished,19,10,19,9,8,Low,Yes,No,"Pool, Garden, Clubhouse",West,Owner,Under_Construction
130480,West Bengal,Durgapur,Locality_294,Apartment,3,1023,498.2,0.49,2022,Unfurnished,27,8,3,6,3,Medium,No,No,Playground,South,Broker,Ready_to_Move
130481,Punjab,Ludhiana,Locality_137,Apartment,4,3312,214.27,0.06,2004,Furnished,20,21,21,6,10,Low,No,Yes,"Playground, Clubhouse, Pool",West,Owner,Ready_to_Move
130482,Madhya Pradesh,Indore,Locality_18,Independent House,4,4675,96.3,0.02,1998,Semi-furnished,4,22,27,9,8,High,No,No,"Garden, Clubhouse, Pool",South,Broker,Ready_to_Move
130483,Andhra Pradesh,Vishakhapatnam,Locality_459,Independent House,4,3860,158.81,0.04,2017,Unfurnished,16,30,8,6,4,Low,No,Yes,"Garden, Playground, Gym, Clubhouse",South,Builder,Ready_to_Move
130484,Chhattisgarh,Bilaspur,Locality_221,Apartment,3,953,492.87,0.52,2018,Furnished,28,26,7,3,10,Low,No,No,Garden,North,Owner,Ready_to_Move
130485,Odisha,Cuttack,Locality_368,Independent House,2,4243,387.25,0.09,2002,Unfurnished,0,24,23,6,4,High,No,Yes,"Gym, Clubhouse, Playground, Garden, Pool",West,Owner,Under_Construction
130486,Assam,Guwahati,Locality_232,Apartment,1,2262,158.32,0.07,2020,Furnished,20,9,5,10,5,High,No,Yes,"Clubhouse, Gym, Pool, Playground",West,Broker,Ready_to_Move
130487,Tamil Nadu,Coimbatore,Locality_257,Villa,3,4516,94.6,0.02,2020,Unfurnished,15,18,5,7,2,Medium,Yes,No,"Gym, Pool",South,Builder,Ready_to_Move
130488,Maharashtra,Nagpur,Locality_340,Independent House,5,3504,110.41,0.03,2016,Furnished,3,24,9,1,8,Medium,Yes,No,"Playground, Clubhouse, Garden",South,Owner,Under_Construction
130489,Haryana,Faridabad,Locality_445,Independent House,3,1796,214.67,0.12,2020,Semi-furnished,24,24,5,6,7,Low,Yes,Yes,"Pool, Playground, Clubhouse, Garden",East,Owner,Under_Construction
130490,Kerala,Kochi,Locality_216,Apartment,4,3273,168.97,0.05,2023,Unfurnished,0,22,2,10,2,Low,Yes,No,"Clubhouse, Garden, Pool, Gym, Playground",North,Broker,Under_Construction
130491,Maharashtra,Pune,Locality_186,Independent House,1,1012,343.61,0.34,2006,Furnished,1,3,19,3,1,High,No,Yes,"Gym, Clubhouse, Pool, Garden, Playground",South,Owner,Under_Construction
130492,Kerala,Trivandrum,Locality_371,Villa,3,4181,424.74,0.1,2015,Semi-furnished,5,25,10,8,9,High,No,Yes,"Clubhouse, Gym, Playground, Garden, Pool",North,Builder,Under_Construction
130493,Bihar,Patna,Locality_73,Apartment,1,915,364.51,0.4,1993,Furnished,23,11,32,3,7,High,No,Yes,Gym,East,Broker,Ready_to_Move
130494,Assam,Silchar,Locality_67,Apartment,1,1257,425.55,0.34,1992,Semi-furnished,3,20,33,1,9,Medium,Yes,Yes,"Playground, Clubhouse, Pool, Garden, Gym",South,Builder,Under_Construction
130495,Jharkhand,Ranchi,Locality_136,Apartment,1,1176,17.98,0.02,2007,Semi-furnished,29,18,18,10,7,Medium,No,No,"Pool, Playground, Gym, Clubhouse",North,Owner,Ready_to_Move
130496,Kerala,Trivandrum,Locality_93,Independent House,1,3618,325.6,0.09,2005,Furnished,3,15,20,4,9,Low,No,No,Pool,South,Builder,Ready_to_Move
130497,Uttar Pradesh,Lucknow,Locality_152,Villa,2,4383,45.37,0.01,2000,Unfurnished,18,25,25,9,8,High,No,Yes,"Pool, Gym, Garden, Playground, Clubhouse",East,Builder,Under_Construction
130498,Jharkhand,Jamshedpur,Locality_414,Villa,5,1397,343.76,0.25,1998,Unfurnished,18,27,27,4,8,Medium,Yes,No,"Clubhouse, Pool",West,Owner,Ready_to_Move
130499,Gujarat,Surat,Locality_130,Independent House,2,1041,188.52,0.18,2006,Unfurnished,19,18,19,4,10,High,Yes,Yes,"Pool, Playground, Clubhouse, Garden, Gym",South,Broker,Under_Construction
130500,Assam,Guwahati,Locality_335,Independent House,5,2725,303.7,0.11,2020,Unfurnished,18,24,5,9,3,Low,Yes,No,"Garden, Playground, Clubhouse",West,Broker,Ready_to_Move
130501,Uttar Pradesh,Noida,Locality_226,Apartment,4,1103,207.96,0.19,1996,Semi-furnished,9,14,29,10,7,Low,Yes,No,"Gym, Pool, Playground, Garden",North,Broker,Ready_to_Move
130502,Uttarakhand,Dehradun,Locality_21,Apartment,3,2136,345.83,0.16,2019,Semi-furnished,21,15,6,8,4,Medium,No,Yes,"Gym, Playground",East,Broker,Ready_to_Move
130503,West Bengal,Durgapur,Locality_275,Independent House,3,4613,214.5,0.05,1991,Unfurnished,18,8,34,9,4,Medium,Yes,Yes,Clubhouse,North,Broker,Under_Construction
130504,Assam,Guwahati,Locality_266,Apartment,5,3562,61.12,0.02,1999,Semi-furnished,5,5,26,4,7,High,Yes,No,"Playground, Clubhouse, Garden, Gym, Pool",South,Owner,Ready_to_Move
130505,Haryana,Gurgaon,Locality_120,Independent House,3,3458,40.05,0.01,1996,Furnished,27,10,29,10,3,High,No,No,"Pool, Garden, Clubhouse",West,Builder,Ready_to_Move
130506,Rajasthan,Jaipur,Locality_193,Villa,2,2843,467.06,0.16,1993,Furnished,12,7,32,5,2,Low,Yes,No,Playground,West,Broker,Ready_to_Move
130507,Assam,Silchar,Locality_53,Villa,4,2058,151.5,0.07,2001,Semi-furnished,24,6,24,10,8,High,Yes,No,"Clubhouse, Playground, Garden",West,Owner,Ready_to_Move
130508,Odisha,Cuttack,Locality_107,Independent House,2,633,43.0,0.07,1992,Furnished,13,16,33,6,9,Low,No,Yes,"Clubhouse, Gym, Pool, Playground, Garden",West,Owner,Ready_to_Move
130509,Maharashtra,Pune,Locality_72,Independent House,3,2366,470.66,0.2,2011,Furnished,27,17,14,10,8,High,Yes,Yes,Clubhouse,South,Owner,Under_Construction
130510,Uttar Pradesh,Lucknow,Locality_314,Apartment,3,1979,486.96,0.25,1999,Unfurnished,13,2,26,5,2,Medium,Yes,No,"Garden, Clubhouse, Pool, Gym",West,Broker,Under_Construction
130511,Odisha,Cuttack,Locality_354,Apartment,1,2674,465.56,0.17,2007,Furnished,13,22,18,1,10,High,Yes,No,"Clubhouse, Gym",North,Builder,Ready_to_Move
130512,Haryana,Gurgaon,Locality_300,Independent House,1,3144,75.87,0.02,2017,Semi-furnished,4,13,8,5,9,Medium,No,Yes,"Playground, Pool, Gym",East,Owner,Under_Construction
130513,Maharashtra,Pune,Locality_437,Villa,3,4810,274.07,0.06,2002,Semi-furnished,7,6,23,3,5,Low,No,No,"Garden, Clubhouse, Pool, Playground, Gym",East,Builder,Under_Construction
130514,Bihar,Patna,Locality_492,Apartment,1,599,10.45,0.02,1999,Unfurnished,24,14,26,4,5,High,Yes,Yes,"Garden, Gym, Playground",East,Owner,Ready_to_Move
130515,Odisha,Bhubaneswar,Locality_483,Apartment,5,2164,405.93,0.19,2016,Furnished,24,3,9,1,9,High,Yes,Yes,"Pool, Gym, Garden, Clubhouse, Playground",South,Broker,Ready_to_Move
130516,Gujarat,Ahmedabad,Locality_484,Apartment,5,3036,303.73,0.1,1995,Furnished,3,1,30,7,6,Medium,No,Yes,"Garden, Gym, Clubhouse",West,Broker,Ready_to_Move
130517,Odisha,Bhubaneswar,Locality_172,Independent House,3,3543,20.04,0.01,2014,Semi-furnished,15,19,11,9,3,Medium,No,Yes,"Garden, Pool, Clubhouse",West,Broker,Ready_to_Move
130518,Jharkhand,Jamshedpur,Locality_159,Apartment,4,872,18.84,0.02,2016,Semi-furnished,20,1,9,3,2,Medium,No,Yes,Playground,West,Owner,Ready_to_Move
130519,Jharkhand,Jamshedpur,Locality_343,Independent House,4,3777,462.5,0.12,2016,Semi-furnished,14,29,9,1,8,Medium,No,Yes,"Clubhouse, Gym, Playground, Garden, Pool",South,Owner,Ready_to_Move
130520,Maharashtra,Mumbai,Locality_74,Apartment,1,3868,234.88,0.06,2005,Semi-furnished,4,15,20,10,9,High,Yes,No,"Pool, Gym, Clubhouse, Garden",South,Builder,Ready_to_Move
130521,Chhattisgarh,Raipur,Locality_410,Villa,1,1936,474.01,0.24,1996,Unfurnished,1,23,29,9,3,Medium,Yes,No,Garden,West,Owner,Ready_to_Move
130522,Assam,Silchar,Locality_138,Villa,4,4291,383.9,0.09,2017,Furnished,20,6,8,5,3,Medium,No,No,"Clubhouse, Gym, Garden",West,Builder,Ready_to_Move
130523,Tamil Nadu,Coimbatore,Locality_337,Apartment,3,4086,403.68,0.1,2010,Unfurnished,26,20,15,10,1,Low,No,No,Garden,West,Broker,Ready_to_Move
130524,Maharashtra,Mumbai,Locality_174,Independent House,4,665,192.68,0.29,2018,Semi-furnished,27,23,7,3,3,High,No,No,Playground,South,Owner,Ready_to_Move
130525,Jharkhand,Jamshedpur,Locality_95,Apartment,1,3428,456.0,0.13,2009,Furnished,7,20,16,6,3,High,No,Yes,"Garden, Clubhouse, Pool, Gym, Playground",South,Builder,Ready_to_Move
130526,Tamil Nadu,Coimbatore,Locality_76,Villa,1,2201,168.44,0.08,1991,Unfurnished,14,5,34,7,7,High,No,No,Garden,North,Broker,Ready_to_Move
130527,Tamil Nadu,Coimbatore,Locality_160,Apartment,5,1403,65.67,0.05,2003,Furnished,17,24,22,1,2,Medium,No,No,"Playground, Gym, Clubhouse, Garden, Pool",North,Broker,Ready_to_Move
130528,Bihar,Gaya,Locality_224,Independent House,5,4836,354.85,0.07,2018,Furnished,7,30,7,4,10,High,Yes,Yes,"Gym, Pool",North,Builder,Under_Construction
130529,Andhra Pradesh,Vishakhapatnam,Locality_474,Villa,3,2413,150.25,0.06,2021,Unfurnished,25,4,4,8,4,High,Yes,Yes,Playground,South,Builder,Under_Construction
130530,West Bengal,Durgapur,Locality_403,Apartment,5,3093,123.87,0.04,2010,Furnished,13,3,15,9,9,Low,No,No,"Clubhouse, Garden",East,Broker,Ready_to_Move
130531,Andhra Pradesh,Vishakhapatnam,Locality_452,Apartment,2,3149,407.99,0.13,2008,Unfurnished,4,7,17,4,9,High,No,No,"Clubhouse, Gym, Pool, Garden",East,Owner,Ready_to_Move
130532,Rajasthan,Jodhpur,Locality_302,Villa,2,788,302.31,0.38,2011,Semi-furnished,12,9,14,9,3,Medium,Yes,Yes,Pool,South,Builder,Under_Construction
130533,Odisha,Cuttack,Locality_133,Apartment,1,752,421.34,0.56,2020,Semi-furnished,7,2,5,9,1,High,No,No,"Playground, Gym, Clubhouse, Pool",West,Broker,Ready_to_Move
130534,Assam,Silchar,Locality_108,Independent House,5,2565,95.7,0.04,2000,Semi-furnished,30,9,25,8,9,Medium,No,Yes,"Pool, Gym, Clubhouse, Garden",East,Builder,Ready_to_Move
130535,Uttarakhand,Haridwar,Locality_184,Apartment,3,2485,447.01,0.18,2007,Unfurnished,7,7,18,5,7,High,Yes,No,"Garden, Playground",South,Builder,Ready_to_Move
130536,Gujarat,Surat,Locality_140,Apartment,2,3049,266.45,0.09,1998,Semi-furnished,26,11,27,1,7,Low,Yes,Yes,"Playground, Garden, Gym, Clubhouse",West,Owner,Ready_to_Move
130537,Maharashtra,Nagpur,Locality_73,Apartment,1,1638,446.71,0.27,2004,Semi-furnished,14,24,21,1,1,Medium,No,No,"Garden, Gym",West,Broker,Ready_to_Move
130538,Karnataka,Mysore,Locality_416,Villa,1,2487,206.27,0.08,2019,Furnished,29,11,6,4,1,Low,Yes,No,"Playground, Pool, Gym, Garden, Clubhouse",South,Builder,Under_Construction
