ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
89779,Chhattisgarh,Bilaspur,Locality_100,Villa,1,2283,275.16,0.12,2013,Unfurnished,4,26,12,7,1,High,No,No,"Playground, Clubhouse, Pool, Gym, Garden",East,Broker,Ready_to_Move
89780,Jharkhand,Jamshedpur,Locality_96,Independent House,5,3733,386.52,0.1,2016,Furnished,9,5,9,5,10,High,No,Yes,"Garden, Playground, Gym, Pool",East,Owner,Under_Construction
89781,Odisha,Cuttack,Locality_49,Villa,4,3303,190.53,0.06,2000,Unfurnished,9,6,25,5,5,Low,Yes,Yes,"Pool, Gym, Garden, Playground",West,Builder,Ready_to_Move
89782,Kerala,Trivandrum,Locality_43,Independent House,1,4396,224.86,0.05,1997,Furnished,27,2,28,7,10,Medium,No,No,"Gym, Garden, Pool, Playground",South,Broker,Under_Construction
89783,Assam,Guwahati,Locality_82,Apartment,1,3258,364.44,0.11,1998,Semi-furnished,18,25,27,6,10,High,No,Yes,Garden,South,Broker,Ready_to_Move
89784,West Bengal,Kolkata,Locality_279,Apartment,5,1876,310.3,0.17,2001,Semi-furnished,5,11,24,2,10,Medium,No,No,Gym,West,Builder,Under_Construction
89785,Chhattisgarh,Bilaspur,Locality_397,Independent House,3,1429,301.43,0.21,1997,Semi-furnished,7,15,28,10,9,Low,No,Yes,"Gym, Clubhouse, Garden",South,Owner,Ready_to_Move
89786,Bihar,Gaya,Locality_482,Apartment,3,3635,377.44,0.1,1997,Semi-furnished,5,20,28,7,4,Medium,Yes,Yes,"Gym, Playground, Pool, Garden",North,Broker,Ready_to_Move
89787,Haryana,Gurgaon,Locality_381,Villa,3,2812,389.35,0.14,1997,Semi-furnished,19,27,28,1,6,Medium,Yes,No,"Gym, Garden, Playground",West,Builder,Ready_to_Move
89788,Chhattisgarh,Bilaspur,Locality_237,Villa,1,948,11.42,0.01,2018,Semi-furnished,14,20,7,7,9,Medium,No,Yes,Gym,West,Owner,Under_Construction
89789,Uttar Pradesh,Lucknow,Locality_181,Apartment,4,713,349.02,0.49,2005,Unfurnished,19,29,20,1,9,Low,Yes,Yes,"Playground, Clubhouse, Pool",North,Broker,Ready_to_Move
89790,Uttar Pradesh,Lucknow,Locality_195,Apartment,5,3991,32.22,0.01,2001,Semi-furnished,25,27,24,3,1,High,No,No,"Pool, Garden, Clubhouse",North,Owner,Ready_to_Move
89791,Tamil Nadu,Chennai,Locality_343,Apartment,5,1405,488.47,0.35,2010,Furnished,24,19,15,9,3,Medium,No,Yes,"Pool, Gym",West,Builder,Under_Construction
89792,Chhattisgarh,Raipur,Locality_140,Independent House,1,2894,56.73,0.02,2017,Semi-furnished,29,15,8,3,1,Low,Yes,Yes,Garden,West,Owner,Under_Construction
89793,Rajasthan,Jaipur,Locality_480,Apartment,2,4990,123.19,0.02,2015,Semi-furnished,16,12,10,2,5,Medium,No,No,"Gym, Pool, Clubhouse, Playground",South,Broker,Ready_to_Move
89794,Uttarakhand,Haridwar,Locality_94,Villa,2,4368,458.46,0.1,2004,Semi-furnished,11,24,21,3,8,Medium,No,Yes,"Garden, Clubhouse, Pool, Playground",North,Broker,Ready_to_Move
89795,Maharashtra,Mumbai,Locality_488,Villa,5,3168,310.24,0.1,2001,Furnished,2,23,24,3,10,Medium,No,No,"Gym, Playground, Clubhouse, Pool",East,Owner,Ready_to_Move
89796,West Bengal,Kolkata,Locality_218,Villa,3,1448,389.35,0.27,1996,Furnished,24,23,29,4,9,Medium,Yes,Yes,"Gym, Garden",West,Broker,Ready_to_Move
89797,Delhi,New Delhi,Locality_296,Independent House,2,4048,167.3,0.04,1993,Semi-furnished,3,20,32,2,3,Low,No,Yes,Gym,South,Owner,Ready_to_Move
89798,Haryana,Faridabad,Locality_143,Independent House,1,3061,104.24,0.03,2011,Unfurnished,13,8,14,2,10,Medium,Yes,No,"Gym, Clubhouse, Playground, Pool, Garden",North,Owner,Ready_to_Move
89799,Odisha,Bhubaneswar,Locality_112,Villa,5,798,483.6,0.61,2007,Unfurnished,12,19,18,10,7,High,Yes,No,"Clubhouse, Pool, Gym",West,Owner,Under_Construction
89800,Rajasthan,Jodhpur,Locality_473,Villa,1,2895,241.03,0.08,1995,Unfurnished,1,15,30,6,5,High,Yes,No,"Pool, Playground, Gym",North,Builder,Under_Construction
89801,West Bengal,Kolkata,Locality_406,Villa,2,1748,58.98,0.03,2003,Semi-furnished,10,20,22,5,8,Medium,No,Yes,Playground,West,Owner,Under_Construction
89802,Maharashtra,Pune,Locality_109,Apartment,2,4216,199.27,0.05,2022,Furnished,13,26,3,5,3,High,No,Yes,"Playground, Pool, Gym",East,Broker,Under_Construction
89803,Chhattisgarh,Bilaspur,Locality_196,Apartment,5,2917,356.89,0.12,1995,Furnished,8,1,30,9,9,Medium,No,No,"Pool, Garden, Clubhouse",West,Owner,Under_Construction
89804,Uttar Pradesh,Noida,Locality_397,Villa,5,1200,439.85,0.37,2004,Semi-furnished,12,25,21,8,4,Low,No,Yes,"Garden, Clubhouse, Pool, Playground",North,Broker,Under_Construction
89805,Telangana,Warangal,Locality_366,Independent House,5,4031,474.6,0.12,2002,Furnished,16,5,23,2,4,Medium,Yes,No,"Playground, Clubhouse, Pool, Gym, Garden",South,Builder,Ready_to_Move
89806,Tamil Nadu,Coimbatore,Locality_260,Apartment,2,2128,149.66,0.07,2007,Unfurnished,7,8,18,3,7,Low,No,Yes,"Garden, Gym, Playground, Clubhouse",East,Owner,Under_Construction
89807,Andhra Pradesh,Vishakhapatnam,Locality_156,Independent House,3,1014,480.23,0.47,1998,Furnished,27,5,27,1,1,Low,No,No,"Playground, Pool, Clubhouse",West,Broker,Ready_to_Move
89808,Gujarat,Ahmedabad,Locality_137,Apartment,3,1090,343.02,0.31,2000,Semi-furnished,6,4,25,4,4,Medium,No,No,"Pool, Gym, Clubhouse, Garden, Playground",West,Owner,Ready_to_Move
89809,West Bengal,Durgapur,Locality_30,Independent House,1,1422,206.55,0.15,2010,Unfurnished,1,1,15,3,8,Low,Yes,No,"Gym, Garden, Clubhouse, Pool",East,Owner,Under_Construction
89810,Assam,Silchar,Locality_416,Independent House,4,4153,175.2,0.04,2009,Furnished,7,25,16,2,6,High,No,No,"Gym, Playground",North,Builder,Ready_to_Move
89811,Odisha,Bhubaneswar,Locality_366,Apartment,4,801,259.37,0.32,2003,Semi-furnished,27,26,22,8,10,Medium,No,No,"Clubhouse, Garden, Pool, Gym, Playground",East,Owner,Under_Construction
89812,Jharkhand,Ranchi,Locality_163,Apartment,1,1557,297.51,0.19,2021,Furnished,3,17,4,4,3,High,Yes,No,"Gym, Pool, Playground, Clubhouse, Garden",North,Builder,Ready_to_Move
89813,Kerala,Kochi,Locality_26,Apartment,5,3474,299.5,0.09,2006,Furnished,26,7,19,8,1,Low,Yes,Yes,"Pool, Playground, Clubhouse",East,Broker,Under_Construction
89814,Odisha,Cuttack,Locality_246,Apartment,5,2416,210.1,0.09,1992,Unfurnished,18,25,33,1,10,High,Yes,No,"Garden, Gym, Playground",East,Builder,Ready_to_Move
89815,Rajasthan,Jodhpur,Locality_365,Independent House,4,1251,289.3,0.23,1992,Semi-furnished,23,18,33,2,7,Medium,Yes,Yes,"Gym, Pool, Playground",West,Broker,Under_Construction
89816,Delhi,Dwarka,Locality_289,Apartment,2,1588,249.74,0.16,2015,Semi-furnished,15,4,10,2,7,Medium,Yes,No,"Gym, Pool, Playground, Clubhouse",East,Broker,Ready_to_Move
89817,Delhi,New Delhi,Locality_301,Villa,3,4216,462.46,0.11,1990,Furnished,14,20,35,9,9,Low,No,No,"Gym, Clubhouse, Pool",South,Broker,Under_Construction
89818,Maharashtra,Pune,Locality_86,Independent House,1,1928,434.29,0.23,2014,Furnished,17,30,11,6,7,Low,Yes,No,"Gym, Pool",West,Owner,Under_Construction
89819,Jharkhand,Jamshedpur,Locality_333,Independent House,4,2009,396.4,0.2,2022,Unfurnished,7,23,3,8,5,Low,No,No,"Pool, Gym",West,Owner,Ready_to_Move
89820,Assam,Guwahati,Locality_394,Villa,1,1866,282.5,0.15,2019,Unfurnished,24,23,6,7,1,Low,No,Yes,"Gym, Garden",East,Owner,Under_Construction
89821,West Bengal,Durgapur,Locality_83,Apartment,2,3857,235.98,0.06,1994,Unfurnished,19,20,31,7,1,Medium,Yes,Yes,Clubhouse,West,Owner,Under_Construction
89822,Karnataka,Bangalore,Locality_374,Independent House,4,4864,391.56,0.08,2007,Furnished,26,3,18,4,1,Medium,Yes,No,Pool,South,Owner,Ready_to_Move
89823,Kerala,Kochi,Locality_97,Villa,5,1481,169.73,0.11,2017,Furnished,16,4,8,4,6,Medium,Yes,Yes,"Playground, Pool, Garden, Gym",East,Owner,Ready_to_Move
89824,Assam,Silchar,Locality_228,Independent House,3,3394,114.88,0.03,2001,Unfurnished,20,28,24,5,6,Low,Yes,No,"Clubhouse, Pool",North,Builder,Ready_to_Move
89825,Tamil Nadu,Coimbatore,Locality_297,Apartment,2,1499,474.47,0.32,1997,Furnished,19,22,28,3,3,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Garden",South,Builder,Ready_to_Move
89826,Telangana,Warangal,Locality_314,Apartment,4,4271,394.7,0.09,2012,Unfurnished,24,10,13,4,10,High,Yes,Yes,"Garden, Pool, Clubhouse",East,Owner,Ready_to_Move
89827,Tamil Nadu,Coimbatore,Locality_143,Apartment,3,4871,293.41,0.06,2000,Unfurnished,8,16,25,1,6,Low,Yes,Yes,"Playground, Pool",East,Builder,Ready_to_Move
89828,Delhi,Dwarka,Locality_292,Independent House,3,1855,114.33,0.06,2021,Semi-furnished,14,20,4,1,3,Medium,Yes,No,"Playground, Clubhouse",North,Broker,Ready_to_Move
89829,Uttar Pradesh,Noida,Locality_175,Independent House,5,2010,143.15,0.07,1991,Unfurnished,13,8,34,2,10,Medium,Yes,No,"Garden, Pool, Clubhouse",South,Owner,Ready_to_Move
89830,Rajasthan,Jodhpur,Locality_235,Apartment,2,4820,224.53,0.05,2012,Unfurnished,8,27,13,7,6,High,No,Yes,Gym,South,Owner,Under_Construction
89831,Telangana,Warangal,Locality_269,Independent House,2,2528,453.63,0.18,1997,Semi-furnished,27,22,28,9,2,Low,No,No,Pool,East,Owner,Ready_to_Move
89832,Gujarat,Ahmedabad,Locality_416,Independent House,2,1937,474.97,0.25,2018,Semi-furnished,0,13,7,3,10,Low,Yes,Yes,Pool,East,Broker,Ready_to_Move
89833,Chhattisgarh,Bilaspur,Locality_387,Apartment,5,2905,190.9,0.07,1991,Semi-furnished,15,16,34,2,1,Low,No,Yes,Garden,North,Owner,Under_Construction
89834,Chhattisgarh,Raipur,Locality_292,Apartment,3,4941,76.12,0.02,2006,Furnished,24,10,19,1,3,High,Yes,Yes,Garden,South,Broker,Ready_to_Move
89835,Madhya Pradesh,Indore,Locality_119,Villa,4,1907,450.89,0.24,1995,Furnished,0,17,30,10,2,Low,Yes,Yes,Clubhouse,West,Owner,Ready_to_Move
89836,Odisha,Cuttack,Locality_440,Independent House,4,1993,440.18,0.22,2012,Semi-furnished,11,29,13,10,6,High,No,No,"Garden, Playground, Pool, Gym",South,Broker,Under_Construction
89837,Karnataka,Mysore,Locality_473,Independent House,3,1922,206.91,0.11,2021,Semi-furnished,30,6,4,6,5,High,Yes,Yes,"Playground, Garden, Gym, Clubhouse",East,Owner,Under_Construction
89838,Tamil Nadu,Chennai,Locality_357,Villa,5,4921,96.16,0.02,1993,Furnished,22,22,32,4,3,Low,No,No,"Clubhouse, Pool",West,Broker,Ready_to_Move
89839,Madhya Pradesh,Bhopal,Locality_365,Independent House,1,1974,266.2,0.13,2016,Furnished,15,29,9,4,4,High,No,Yes,"Clubhouse, Gym, Garden, Playground, Pool",North,Owner,Ready_to_Move
89840,Chhattisgarh,Bilaspur,Locality_113,Villa,4,1918,91.29,0.05,1997,Semi-furnished,15,3,28,3,4,High,No,No,Playground,North,Broker,Under_Construction
89841,Uttarakhand,Haridwar,Locality_169,Independent House,3,2903,289.47,0.1,2006,Semi-furnished,1,22,19,6,9,Medium,No,Yes,"Playground, Pool",North,Broker,Ready_to_Move
89842,Telangana,Hyderabad,Locality_47,Apartment,4,4180,172.81,0.04,2003,Unfurnished,11,17,22,9,2,Low,No,Yes,"Playground, Pool",East,Owner,Under_Construction
89843,Odisha,Cuttack,Locality_457,Apartment,4,4966,162.97,0.03,2014,Furnished,21,21,11,8,2,High,No,No,Garden,West,Builder,Ready_to_Move
89844,Tamil Nadu,Chennai,Locality_209,Independent House,3,4613,271.24,0.06,2016,Furnished,0,26,9,8,7,Medium,No,No,"Clubhouse, Pool, Garden, Playground",North,Builder,Under_Construction
89845,Jharkhand,Jamshedpur,Locality_71,Villa,3,1918,105.45,0.05,1990,Semi-furnished,19,1,35,6,1,Medium,Yes,Yes,"Clubhouse, Playground, Garden, Gym",North,Broker,Ready_to_Move
89846,Telangana,Hyderabad,Locality_450,Apartment,2,2831,372.48,0.13,2003,Semi-furnished,1,14,22,5,5,Medium,No,Yes,Playground,West,Owner,Under_Construction
89847,Madhya Pradesh,Bhopal,Locality_286,Independent House,5,1351,32.62,0.02,2003,Furnished,1,16,22,9,1,Medium,Yes,No,"Playground, Gym, Clubhouse",South,Broker,Under_Construction
89848,Gujarat,Ahmedabad,Locality_419,Apartment,4,3795,154.47,0.04,1994,Semi-furnished,21,24,31,5,6,High,Yes,Yes,"Playground, Gym, Clubhouse",North,Builder,Ready_to_Move
89849,Telangana,Warangal,Locality_44,Apartment,2,1565,426.29,0.27,2022,Semi-furnished,16,8,3,5,8,Medium,No,No,"Pool, Garden, Gym, Clubhouse",North,Owner,Ready_to_Move
89850,Rajasthan,Jodhpur,Locality_139,Apartment,5,2477,393.7,0.16,2011,Furnished,27,30,14,1,6,High,No,Yes,Playground,East,Owner,Under_Construction
89851,Maharashtra,Pune,Locality_382,Independent House,5,3049,331.06,0.11,2000,Furnished,15,3,25,1,4,Medium,No,Yes,Garden,North,Owner,Under_Construction
89852,Gujarat,Surat,Locality_250,Independent House,1,4466,268.62,0.06,2005,Semi-furnished,23,14,20,2,5,Low,No,Yes,Playground,East,Builder,Ready_to_Move
89853,Telangana,Warangal,Locality_116,Apartment,2,962,377.8,0.39,2019,Semi-furnished,24,8,6,1,5,High,Yes,Yes,"Clubhouse, Gym, Pool",West,Builder,Ready_to_Move
89854,Telangana,Hyderabad,Locality_280,Villa,3,4837,374.83,0.08,2006,Furnished,12,25,19,6,9,Medium,Yes,Yes,Gym,North,Builder,Ready_to_Move
89855,Uttarakhand,Dehradun,Locality_128,Independent House,3,1245,424.5,0.34,2004,Unfurnished,8,23,21,6,7,High,Yes,No,"Pool, Garden, Clubhouse",North,Broker,Ready_to_Move
89856,Assam,Guwahati,Locality_381,Apartment,1,4259,323.96,0.08,1998,Furnished,27,19,27,8,6,Medium,Yes,Yes,"Playground, Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
89857,Karnataka,Mysore,Locality_248,Villa,4,3802,402.72,0.11,1997,Semi-furnished,8,25,28,1,8,Medium,Yes,No,"Playground, Gym, Pool, Garden, Clubhouse",North,Owner,Under_Construction
89858,Uttar Pradesh,Lucknow,Locality_21,Villa,5,3892,257.39,0.07,2012,Furnished,12,15,13,5,1,Low,Yes,No,"Gym, Clubhouse, Playground, Pool, Garden",West,Builder,Under_Construction
89859,West Bengal,Durgapur,Locality_43,Independent House,3,2020,48.64,0.02,1990,Semi-furnished,21,3,35,8,9,Medium,Yes,Yes,"Clubhouse, Garden",South,Broker,Ready_to_Move
89860,Bihar,Patna,Locality_289,Independent House,5,758,408.24,0.54,2005,Unfurnished,30,28,20,4,10,Low,Yes,Yes,"Playground, Clubhouse, Gym, Garden, Pool",North,Owner,Under_Construction
89861,Uttar Pradesh,Noida,Locality_111,Villa,4,2005,213.34,0.11,2018,Unfurnished,9,27,7,5,3,Medium,Yes,Yes,"Garden, Pool, Playground, Clubhouse",North,Broker,Under_Construction
89862,Jharkhand,Ranchi,Locality_264,Independent House,2,3578,361.94,0.1,2000,Unfurnished,7,15,25,1,7,High,Yes,No,"Playground, Garden, Clubhouse",South,Owner,Ready_to_Move
89863,Jharkhand,Ranchi,Locality_341,Villa,5,3762,23.78,0.01,1998,Unfurnished,22,23,27,10,2,Low,No,Yes,"Garden, Playground",East,Builder,Ready_to_Move
89864,Telangana,Warangal,Locality_117,Villa,3,4984,230.58,0.05,2008,Furnished,8,3,17,3,4,High,No,Yes,"Playground, Clubhouse, Garden, Gym",East,Owner,Under_Construction
89865,Telangana,Hyderabad,Locality_211,Villa,2,3337,26.61,0.01,2010,Semi-furnished,5,28,15,8,1,Low,Yes,No,"Pool, Playground",South,Owner,Ready_to_Move
89866,Andhra Pradesh,Vijayawada,Locality_138,Independent House,5,4113,134.13,0.03,2007,Furnished,9,8,18,4,9,Low,Yes,Yes,Garden,East,Broker,Ready_to_Move
89867,Gujarat,Ahmedabad,Locality_458,Apartment,2,1570,315.18,0.2,1990,Furnished,3,10,35,9,5,High,No,Yes,"Gym, Pool, Clubhouse",North,Owner,Under_Construction
89868,Jharkhand,Ranchi,Locality_169,Independent House,5,2345,63.28,0.03,1991,Unfurnished,8,17,34,6,8,Low,No,No,"Playground, Garden, Gym",East,Broker,Ready_to_Move
89869,Maharashtra,Pune,Locality_41,Apartment,4,4380,434.22,0.1,2023,Semi-furnished,0,11,2,3,9,High,Yes,Yes,Pool,North,Owner,Ready_to_Move
89870,Jharkhand,Ranchi,Locality_360,Independent House,1,1469,338.94,0.23,1991,Unfurnished,18,20,34,8,7,Medium,No,Yes,"Pool, Garden",South,Broker,Under_Construction
89871,Delhi,New Delhi,Locality_451,Apartment,3,1811,283.85,0.16,1999,Semi-furnished,13,11,26,5,5,High,No,Yes,"Garden, Playground, Clubhouse, Gym, Pool",West,Builder,Ready_to_Move
89872,Uttar Pradesh,Lucknow,Locality_260,Independent House,1,1720,184.66,0.11,1998,Furnished,24,13,27,6,7,Medium,Yes,Yes,"Playground, Pool, Gym",North,Broker,Under_Construction
89873,Bihar,Patna,Locality_316,Independent House,2,649,117.81,0.18,2014,Furnished,17,10,11,10,8,High,No,No,"Gym, Pool, Garden, Clubhouse, Playground",West,Broker,Ready_to_Move
89874,Kerala,Kochi,Locality_43,Apartment,3,754,165.78,0.22,2009,Unfurnished,24,26,16,9,4,High,No,No,"Playground, Garden, Gym, Clubhouse",South,Builder,Ready_to_Move
89875,Delhi,New Delhi,Locality_338,Apartment,4,1134,288.03,0.25,2000,Unfurnished,1,30,25,4,7,High,No,No,"Playground, Gym, Clubhouse, Pool",West,Broker,Under_Construction
89876,Gujarat,Surat,Locality_353,Independent House,2,2476,47.26,0.02,2005,Unfurnished,29,27,20,8,1,Medium,Yes,Yes,"Garden, Gym, Pool, Playground",East,Builder,Ready_to_Move
89877,Chhattisgarh,Raipur,Locality_318,Villa,4,1019,430.3,0.42,2020,Semi-furnished,15,30,5,5,7,High,Yes,Yes,"Garden, Playground, Pool, Clubhouse, Gym",East,Broker,Ready_to_Move
89878,Uttar Pradesh,Noida,Locality_213,Apartment,2,3695,336.05,0.09,2007,Unfurnished,29,14,18,8,10,Medium,No,No,"Clubhouse, Pool, Gym, Garden",South,Owner,Under_Construction
89879,Jharkhand,Jamshedpur,Locality_193,Apartment,5,3720,73.16,0.02,2011,Unfurnished,7,2,14,3,9,Low,No,No,Garden,North,Owner,Under_Construction
89880,Delhi,Dwarka,Locality_76,Villa,5,2995,347.02,0.12,2005,Semi-furnished,23,6,20,1,4,Medium,No,No,"Pool, Gym, Garden, Playground",North,Builder,Under_Construction
89881,Bihar,Patna,Locality_136,Apartment,1,3816,223.62,0.06,1997,Semi-furnished,2,27,28,3,10,Low,Yes,No,"Gym, Playground, Clubhouse, Pool, Garden",East,Owner,Ready_to_Move
89882,Madhya Pradesh,Indore,Locality_344,Villa,5,591,52.91,0.09,2005,Semi-furnished,14,10,20,6,10,Medium,No,Yes,"Clubhouse, Pool, Garden",West,Owner,Under_Construction
89883,Andhra Pradesh,Vijayawada,Locality_447,Independent House,4,3851,436.42,0.11,2011,Semi-furnished,22,5,14,3,10,Medium,Yes,No,"Garden, Playground, Clubhouse",East,Owner,Under_Construction
89884,Odisha,Bhubaneswar,Locality_217,Independent House,4,3095,206.02,0.07,2004,Furnished,5,25,21,2,5,Low,No,No,"Garden, Clubhouse",North,Builder,Ready_to_Move
89885,Uttar Pradesh,Lucknow,Locality_284,Apartment,2,3339,31.75,0.01,1993,Unfurnished,9,6,32,4,1,Low,Yes,Yes,"Playground, Gym",East,Owner,Ready_to_Move
89886,Haryana,Faridabad,Locality_306,Independent House,3,3271,300.65,0.09,2010,Furnished,30,14,15,6,5,Medium,Yes,No,Clubhouse,South,Builder,Ready_to_Move
89887,Karnataka,Mysore,Locality_280,Independent House,4,4177,290.09,0.07,2020,Semi-furnished,14,22,5,3,5,Medium,No,No,Pool,South,Broker,Ready_to_Move
89888,Chhattisgarh,Bilaspur,Locality_104,Villa,2,1790,120.73,0.07,1998,Unfurnished,28,15,27,4,7,High,No,Yes,Garden,West,Owner,Under_Construction
89889,Gujarat,Ahmedabad,Locality_318,Apartment,3,1189,443.68,0.37,2002,Unfurnished,19,27,23,2,10,High,Yes,No,"Playground, Pool, Garden, Gym",North,Broker,Ready_to_Move
89890,West Bengal,Durgapur,Locality_82,Villa,1,816,136.29,0.17,2020,Unfurnished,4,28,5,7,5,High,No,Yes,"Garden, Gym, Pool, Playground",North,Owner,Under_Construction
89891,Maharashtra,Mumbai,Locality_321,Independent House,3,1737,47.87,0.03,2021,Unfurnished,24,12,4,10,8,High,No,Yes,Pool,North,Owner,Ready_to_Move
89892,Punjab,Ludhiana,Locality_34,Villa,4,564,102.02,0.18,2000,Semi-furnished,22,9,25,9,9,High,No,Yes,Gym,West,Broker,Ready_to_Move
89893,Odisha,Cuttack,Locality_498,Independent House,5,2053,203.59,0.1,1990,Semi-furnished,15,11,35,3,8,High,Yes,No,"Pool, Garden, Clubhouse, Playground, Gym",East,Builder,Ready_to_Move
89894,Rajasthan,Jodhpur,Locality_235,Independent House,2,4287,358.27,0.08,2001,Unfurnished,9,5,24,10,5,High,Yes,Yes,"Playground, Garden, Gym, Clubhouse",East,Builder,Ready_to_Move
89895,Maharashtra,Pune,Locality_370,Apartment,4,972,173.53,0.18,2002,Unfurnished,28,2,23,4,4,High,No,No,"Clubhouse, Playground, Pool, Gym, Garden",South,Builder,Under_Construction
89896,Tamil Nadu,Coimbatore,Locality_154,Villa,2,2164,246.07,0.11,2000,Semi-furnished,15,21,25,3,6,High,No,No,"Playground, Garden, Clubhouse",West,Owner,Under_Construction
89897,Jharkhand,Jamshedpur,Locality_399,Independent House,4,1573,30.44,0.02,2014,Semi-furnished,16,19,11,4,9,High,No,No,"Gym, Clubhouse",East,Broker,Under_Construction
89898,West Bengal,Durgapur,Locality_99,Independent House,3,3623,239.34,0.07,2001,Furnished,30,13,24,6,3,Medium,Yes,Yes,"Playground, Clubhouse, Garden, Pool",North,Owner,Under_Construction
89899,Punjab,Ludhiana,Locality_352,Apartment,4,2724,368.57,0.14,1996,Furnished,11,7,29,5,5,Medium,No,No,"Garden, Gym",South,Broker,Ready_to_Move
89900,Jharkhand,Ranchi,Locality_50,Independent House,1,2751,90.57,0.03,2019,Furnished,20,16,6,4,10,Medium,No,Yes,"Pool, Garden, Gym, Clubhouse",West,Owner,Ready_to_Move
89901,Maharashtra,Mumbai,Locality_10,Apartment,5,767,166.06,0.22,1998,Furnished,5,27,27,1,8,High,Yes,Yes,"Clubhouse, Playground, Gym, Garden, Pool",East,Builder,Under_Construction
89902,Bihar,Patna,Locality_274,Villa,2,822,32.71,0.04,2016,Unfurnished,26,9,9,2,6,Low,No,No,"Garden, Pool, Gym, Clubhouse",North,Builder,Ready_to_Move
89903,Punjab,Ludhiana,Locality_446,Independent House,3,4833,207.95,0.04,2009,Furnished,14,25,16,5,4,High,Yes,No,Garden,West,Builder,Ready_to_Move
89904,Assam,Guwahati,Locality_247,Villa,3,696,396.93,0.57,2021,Semi-furnished,3,28,4,6,10,Medium,Yes,No,"Playground, Garden, Pool, Clubhouse, Gym",North,Owner,Under_Construction
89905,Assam,Guwahati,Locality_361,Apartment,2,3776,344.36,0.09,1998,Furnished,15,1,27,10,7,High,No,Yes,"Pool, Playground",West,Broker,Under_Construction
89906,Gujarat,Surat,Locality_452,Apartment,2,4752,139.83,0.03,2021,Semi-furnished,22,4,4,2,6,Low,No,No,"Pool, Playground, Clubhouse",North,Builder,Ready_to_Move
89907,Punjab,Ludhiana,Locality_348,Apartment,1,3839,42.09,0.01,2016,Unfurnished,16,19,9,3,4,Low,Yes,Yes,"Playground, Garden, Clubhouse, Gym",South,Owner,Ready_to_Move
89908,Tamil Nadu,Chennai,Locality_76,Apartment,1,2590,481.34,0.19,2015,Semi-furnished,28,27,10,9,1,Medium,Yes,No,Gym,North,Owner,Ready_to_Move
89909,Chhattisgarh,Bilaspur,Locality_239,Apartment,5,1613,47.57,0.03,2019,Unfurnished,3,5,6,9,1,High,No,Yes,"Clubhouse, Gym, Playground, Garden, Pool",West,Owner,Under_Construction
89910,Uttar Pradesh,Lucknow,Locality_196,Apartment,1,818,65.85,0.08,2007,Semi-furnished,11,7,18,5,1,Low,No,Yes,"Garden, Pool, Gym, Clubhouse",East,Builder,Ready_to_Move
89911,Uttar Pradesh,Lucknow,Locality_198,Villa,5,1759,433.25,0.25,1993,Unfurnished,0,2,32,7,1,Medium,No,Yes,"Clubhouse, Garden",East,Builder,Under_Construction
89912,Madhya Pradesh,Bhopal,Locality_391,Villa,3,1576,180.78,0.11,2017,Furnished,17,15,8,8,1,High,Yes,Yes,"Clubhouse, Garden, Playground, Gym",West,Owner,Ready_to_Move
89913,Telangana,Hyderabad,Locality_238,Independent House,1,3545,178.5,0.05,2013,Semi-furnished,9,18,12,2,5,Medium,No,Yes,Garden,West,Owner,Under_Construction
89914,Bihar,Patna,Locality_349,Independent House,3,1793,175.78,0.1,2003,Unfurnished,24,22,22,8,7,Medium,No,No,"Clubhouse, Playground, Pool",North,Owner,Under_Construction
89915,West Bengal,Kolkata,Locality_205,Apartment,2,4846,149.64,0.03,2005,Semi-furnished,8,23,20,6,2,Low,No,No,"Clubhouse, Pool, Gym, Garden, Playground",East,Owner,Under_Construction
89916,Maharashtra,Pune,Locality_408,Apartment,3,4043,470.92,0.12,2020,Furnished,7,16,5,1,9,High,No,No,Gym,North,Builder,Under_Construction
89917,Odisha,Bhubaneswar,Locality_65,Apartment,1,3727,391.35,0.11,2019,Unfurnished,8,29,6,2,3,Low,No,No,"Garden, Clubhouse, Playground, Pool, Gym",West,Owner,Under_Construction
89918,Delhi,Dwarka,Locality_332,Apartment,4,1742,21.63,0.01,2003,Semi-furnished,4,29,22,7,4,High,Yes,No,Playground,North,Builder,Under_Construction
89919,Jharkhand,Ranchi,Locality_196,Independent House,4,3036,454.8,0.15,2018,Semi-furnished,28,5,7,10,8,High,Yes,Yes,"Clubhouse, Garden, Pool, Playground, Gym",East,Broker,Under_Construction
89920,Maharashtra,Pune,Locality_215,Independent House,1,868,199.99,0.23,1993,Semi-furnished,11,20,32,8,4,High,Yes,No,"Garden, Pool",North,Owner,Ready_to_Move
89921,Tamil Nadu,Chennai,Locality_17,Apartment,4,4466,294.97,0.07,1995,Furnished,10,5,30,2,6,Low,No,Yes,"Playground, Gym",North,Owner,Ready_to_Move
