ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
228921,Uttar Pradesh,Lucknow,Locality_318,Villa,2,2617,477.73,0.18,2013,Furnished,28,8,12,2,3,Medium,Yes,No,"Clubhouse, Gym",East,Owner,Under_Construction
228922,Telangana,Hyderabad,Locality_305,Independent House,4,1041,237.37,0.23,2013,Furnished,5,16,12,9,9,High,No,No,"Garden, Clubhouse",West,Owner,Ready_to_Move
228923,Madhya Pradesh,Indore,Locality_207,Independent House,4,752,463.29,0.62,2016,Semi-furnished,16,14,9,10,2,High,No,Yes,"Playground, Garden",West,Builder,Under_Construction
228924,Uttarakhand,Dehradun,Locality_373,Apartment,1,4580,351.18,0.08,2016,Semi-furnished,21,16,9,2,8,Low,Yes,No,"Gym, Garden, Clubhouse",South,Broker,Ready_to_Move
228925,Uttar Pradesh,Noida,Locality_180,Apartment,3,3405,19.06,0.01,1999,Semi-furnished,22,10,26,9,7,Medium,No,Yes,"Pool, Garden",South,Broker,Ready_to_Move
228926,Kerala,Kochi,Locality_338,Apartment,2,3772,28.41,0.01,2010,Unfurnished,23,14,15,1,6,High,Yes,No,"Clubhouse, Gym, Garden, Pool, Playground",West,Broker,Ready_to_Move
228927,Gujarat,Ahmedabad,Locality_224,Apartment,4,4350,92.81,0.02,1995,Unfurnished,18,7,30,8,9,Low,Yes,No,"Playground, Garden, Pool, Gym, Clubhouse",West,Owner,Ready_to_Move
228928,Punjab,Ludhiana,Locality_66,Villa,3,1074,450.34,0.42,1993,Unfurnished,10,8,32,4,2,Low,Yes,Yes,"Clubhouse, Garden, Gym, Playground, Pool",East,Owner,Under_Construction
228929,Delhi,Dwarka,Locality_424,Apartment,1,3992,274.46,0.07,2018,Semi-furnished,13,18,7,9,4,High,Yes,Yes,"Playground, Pool, Garden",West,Builder,Ready_to_Move
228930,Uttarakhand,Haridwar,Locality_98,Independent House,5,3244,302.43,0.09,2022,Semi-furnished,12,27,3,8,5,High,Yes,No,"Garden, Pool, Playground, Gym",South,Owner,Under_Construction
228931,Maharashtra,Nagpur,Locality_283,Villa,3,3133,96.41,0.03,2000,Furnished,3,19,25,2,9,Low,No,No,"Pool, Gym, Playground",South,Owner,Under_Construction
228932,Jharkhand,Jamshedpur,Locality_406,Independent House,1,2437,357.09,0.15,2003,Unfurnished,15,1,22,1,6,High,Yes,Yes,"Pool, Playground, Gym",East,Owner,Under_Construction
228933,Uttarakhand,Dehradun,Locality_296,Apartment,1,1355,418.7,0.31,2001,Furnished,19,20,24,5,8,Low,No,No,"Gym, Pool, Playground, Clubhouse",South,Builder,Ready_to_Move
228934,Gujarat,Surat,Locality_419,Villa,1,3383,152.25,0.05,1990,Semi-furnished,16,19,35,1,5,High,Yes,No,"Playground, Garden, Pool",East,Broker,Ready_to_Move
228935,Jharkhand,Ranchi,Locality_138,Villa,4,3310,111.34,0.03,2015,Semi-furnished,1,17,10,9,9,High,No,Yes,"Clubhouse, Gym, Garden, Playground, Pool",East,Broker,Under_Construction
228936,Jharkhand,Ranchi,Locality_351,Villa,3,2850,493.32,0.17,2010,Semi-furnished,9,11,15,3,9,Low,Yes,No,"Pool, Clubhouse",North,Builder,Under_Construction
228937,Bihar,Gaya,Locality_9,Apartment,3,1795,260.53,0.15,2012,Furnished,13,1,13,6,2,High,No,No,Garden,North,Owner,Under_Construction
228938,West Bengal,Kolkata,Locality_388,Apartment,3,1729,460.99,0.27,2019,Furnished,7,5,6,7,9,Low,No,Yes,"Pool, Clubhouse, Garden, Playground",East,Builder,Under_Construction
228939,Tamil Nadu,Chennai,Locality_476,Independent House,5,808,112.69,0.14,1994,Unfurnished,9,29,31,1,9,Low,No,No,"Garden, Gym",North,Builder,Ready_to_Move
228940,Delhi,New Delhi,Locality_28,Villa,1,3156,100.6,0.03,2002,Semi-furnished,19,29,23,3,1,Medium,Yes,No,Playground,North,Builder,Under_Construction
228941,Punjab,Ludhiana,Locality_191,Apartment,5,4928,183.8,0.04,1994,Unfurnished,30,8,31,10,5,Low,Yes,Yes,"Clubhouse, Gym",South,Owner,Under_Construction
228942,Andhra Pradesh,Vishakhapatnam,Locality_85,Villa,5,1112,429.1,0.39,1990,Furnished,0,18,35,9,3,High,Yes,No,"Pool, Garden, Gym, Clubhouse, Playground",South,Builder,Under_Construction
228943,Uttar Pradesh,Noida,Locality_135,Villa,3,1702,102.66,0.06,2002,Furnished,20,25,23,4,9,Medium,Yes,No,"Gym, Pool, Garden",East,Owner,Ready_to_Move
228944,Karnataka,Bangalore,Locality_23,Apartment,2,2163,158.74,0.07,2005,Furnished,11,11,20,6,5,High,No,No,"Clubhouse, Garden, Pool, Gym, Playground",South,Broker,Ready_to_Move
228945,Assam,Guwahati,Locality_72,Independent House,3,862,81.78,0.09,2000,Semi-furnished,17,22,25,1,9,Medium,No,No,"Clubhouse, Garden, Pool, Playground",East,Builder,Under_Construction
228946,Andhra Pradesh,Vijayawada,Locality_462,Independent House,1,1839,291.39,0.16,2016,Unfurnished,16,23,9,4,6,Medium,Yes,No,Clubhouse,East,Broker,Ready_to_Move
228947,West Bengal,Kolkata,Locality_247,Apartment,3,553,115.53,0.21,2019,Semi-furnished,8,26,6,2,3,Low,No,No,"Playground, Garden, Gym, Clubhouse, Pool",South,Broker,Ready_to_Move
228948,Delhi,Dwarka,Locality_79,Villa,1,4028,13.09,0.0,2022,Unfurnished,13,2,3,3,7,Medium,No,Yes,"Pool, Playground, Clubhouse",South,Broker,Under_Construction
228949,Tamil Nadu,Chennai,Locality_249,Apartment,1,4600,117.49,0.03,1991,Furnished,3,12,34,7,5,Medium,No,No,Gym,North,Owner,Under_Construction
228950,Punjab,Ludhiana,Locality_222,Independent House,1,566,257.97,0.46,1994,Furnished,9,5,31,4,4,High,No,No,"Gym, Playground",North,Owner,Ready_to_Move
228951,Odisha,Cuttack,Locality_143,Independent House,4,564,285.15,0.51,2018,Unfurnished,10,9,7,6,3,High,No,Yes,"Gym, Garden, Clubhouse, Playground",East,Owner,Ready_to_Move
228952,Kerala,Kochi,Locality_47,Villa,3,2919,489.28,0.17,1998,Semi-furnished,13,7,27,6,4,Low,No,No,Playground,East,Builder,Under_Construction
228953,Madhya Pradesh,Bhopal,Locality_100,Apartment,2,3043,77.27,0.03,2018,Unfurnished,6,28,7,8,4,Medium,Yes,Yes,"Clubhouse, Gym, Garden",East,Owner,Under_Construction
228954,Jharkhand,Ranchi,Locality_8,Independent House,1,2276,393.08,0.17,2017,Furnished,7,29,8,6,1,High,No,Yes,"Playground, Clubhouse",South,Broker,Under_Construction
228955,Tamil Nadu,Coimbatore,Locality_147,Villa,4,4272,430.9,0.1,2019,Semi-furnished,17,11,6,1,4,Medium,No,Yes,"Clubhouse, Garden, Gym, Pool, Playground",East,Builder,Under_Construction
228956,Haryana,Gurgaon,Locality_397,Villa,1,1179,314.08,0.27,1997,Unfurnished,29,30,28,4,6,High,No,No,Gym,South,Owner,Under_Construction
228957,Maharashtra,Mumbai,Locality_293,Independent House,1,1064,34.67,0.03,1993,Semi-furnished,8,15,32,4,9,Medium,Yes,Yes,Garden,East,Builder,Ready_to_Move
228958,Andhra Pradesh,Vijayawada,Locality_207,Independent House,2,3181,227.94,0.07,2004,Unfurnished,19,22,21,9,2,High,No,No,"Pool, Gym, Playground, Garden",South,Owner,Under_Construction
228959,Rajasthan,Jaipur,Locality_2,Apartment,5,563,90.05,0.16,1990,Semi-furnished,6,9,35,1,5,High,Yes,Yes,"Garden, Gym, Clubhouse, Playground, Pool",South,Owner,Under_Construction
228960,Rajasthan,Jaipur,Locality_421,Apartment,2,698,476.8,0.68,2015,Unfurnished,13,6,10,8,8,Medium,No,Yes,"Gym, Garden, Pool",East,Owner,Under_Construction
228961,Punjab,Ludhiana,Locality_372,Independent House,5,2897,469.6,0.16,2011,Unfurnished,1,18,14,5,10,High,No,No,"Pool, Gym, Clubhouse, Garden",West,Owner,Ready_to_Move
228962,West Bengal,Durgapur,Locality_364,Apartment,1,2802,290.54,0.1,1993,Furnished,14,26,32,5,10,Low,Yes,No,Gym,South,Builder,Ready_to_Move
228963,Tamil Nadu,Chennai,Locality_311,Villa,4,879,463.34,0.53,2018,Unfurnished,18,17,7,6,7,High,Yes,Yes,"Clubhouse, Garden, Playground",South,Builder,Ready_to_Move
228964,Odisha,Cuttack,Locality_109,Villa,1,4461,65.7,0.01,1999,Semi-furnished,8,29,26,5,6,Low,Yes,Yes,"Garden, Playground, Pool, Clubhouse, Gym",West,Owner,Ready_to_Move
228965,Assam,Silchar,Locality_479,Independent House,3,1254,130.04,0.1,1996,Furnished,24,17,29,10,6,High,Yes,No,"Pool, Garden",North,Builder,Under_Construction
228966,Karnataka,Mysore,Locality_188,Apartment,2,2688,69.98,0.03,2011,Furnished,2,9,14,10,2,Medium,Yes,Yes,"Pool, Clubhouse, Garden",South,Owner,Ready_to_Move
228967,Uttar Pradesh,Noida,Locality_245,Independent House,4,1998,362.22,0.18,1993,Unfurnished,19,18,32,8,2,Medium,Yes,No,"Playground, Pool, Garden, Gym, Clubhouse",West,Broker,Ready_to_Move
228968,Gujarat,Ahmedabad,Locality_180,Apartment,4,4207,301.17,0.07,2021,Semi-furnished,11,17,4,6,10,High,No,No,Clubhouse,North,Owner,Under_Construction
228969,Jharkhand,Jamshedpur,Locality_330,Villa,4,1297,395.71,0.31,2006,Unfurnished,29,7,19,8,5,Medium,Yes,No,"Playground, Gym, Garden, Clubhouse",South,Owner,Under_Construction
228970,Andhra Pradesh,Vishakhapatnam,Locality_168,Independent House,5,3003,264.13,0.09,2001,Semi-furnished,17,15,24,9,10,Low,Yes,Yes,"Playground, Gym, Pool, Clubhouse, Garden",East,Owner,Under_Construction
228971,Uttar Pradesh,Lucknow,Locality_163,Apartment,2,2725,394.35,0.14,2017,Semi-furnished,8,2,8,1,6,High,Yes,No,"Pool, Playground, Gym",South,Owner,Ready_to_Move
228972,Gujarat,Ahmedabad,Locality_287,Independent House,2,2285,432.87,0.19,2017,Unfurnished,30,2,8,1,1,Medium,Yes,Yes,Garden,North,Owner,Under_Construction
228973,Maharashtra,Mumbai,Locality_233,Villa,3,1756,393.91,0.22,2022,Unfurnished,30,8,3,7,3,High,Yes,Yes,"Gym, Playground, Clubhouse, Garden",North,Broker,Ready_to_Move
228974,Assam,Guwahati,Locality_123,Villa,4,724,460.38,0.64,2000,Semi-furnished,10,9,25,7,4,High,No,Yes,"Garden, Gym, Clubhouse, Pool",South,Owner,Under_Construction
228975,Karnataka,Mysore,Locality_81,Independent House,1,2053,330.29,0.16,1993,Semi-furnished,10,7,32,8,9,High,No,No,Gym,South,Builder,Under_Construction
228976,Punjab,Amritsar,Locality_497,Independent House,2,1616,291.51,0.18,1995,Semi-furnished,22,28,30,3,5,Low,No,Yes,"Clubhouse, Playground, Gym, Garden",South,Owner,Under_Construction
228977,Assam,Guwahati,Locality_238,Villa,1,4238,331.34,0.08,2008,Unfurnished,10,30,17,8,2,Medium,Yes,Yes,Clubhouse,South,Broker,Under_Construction
228978,Kerala,Kochi,Locality_494,Apartment,1,4015,269.23,0.07,1996,Furnished,20,25,29,10,1,Low,Yes,No,"Pool, Garden, Playground, Gym, Clubhouse",East,Builder,Ready_to_Move
228979,Haryana,Gurgaon,Locality_322,Villa,3,4185,111.2,0.03,1993,Furnished,21,16,32,6,10,Medium,Yes,No,"Garden, Pool, Clubhouse, Playground",South,Owner,Under_Construction
228980,Jharkhand,Ranchi,Locality_28,Villa,2,2822,231.23,0.08,1997,Furnished,26,9,28,5,3,High,No,No,"Gym, Pool, Clubhouse",East,Builder,Under_Construction
228981,Uttar Pradesh,Lucknow,Locality_415,Apartment,4,3642,235.25,0.06,1990,Unfurnished,17,17,35,9,3,High,No,No,"Pool, Playground, Gym",South,Broker,Under_Construction
228982,Jharkhand,Jamshedpur,Locality_300,Independent House,3,3599,185.17,0.05,1999,Unfurnished,21,26,26,7,2,Medium,No,No,"Playground, Gym",East,Owner,Ready_to_Move
228983,Odisha,Cuttack,Locality_326,Independent House,2,4383,338.89,0.08,2022,Furnished,11,4,3,10,9,Low,Yes,Yes,Playground,West,Owner,Ready_to_Move
228984,West Bengal,Kolkata,Locality_377,Independent House,4,3861,345.24,0.09,2006,Furnished,2,6,19,2,4,Medium,Yes,No,"Playground, Pool",South,Broker,Under_Construction
228985,Uttarakhand,Haridwar,Locality_389,Independent House,2,718,267.67,0.37,2008,Semi-furnished,2,19,17,1,9,Low,No,No,"Garden, Clubhouse, Gym, Pool, Playground",West,Owner,Under_Construction
228986,Bihar,Patna,Locality_366,Apartment,1,2508,49.64,0.02,2000,Semi-furnished,18,24,25,3,7,High,No,No,"Playground, Gym, Garden, Clubhouse",West,Broker,Ready_to_Move
228987,Odisha,Bhubaneswar,Locality_426,Villa,3,4090,248.25,0.06,1990,Furnished,23,26,35,5,7,High,No,No,"Pool, Playground",West,Broker,Under_Construction
228988,Odisha,Bhubaneswar,Locality_148,Independent House,2,597,140.92,0.24,2008,Semi-furnished,8,20,17,7,2,Medium,Yes,No,"Clubhouse, Gym, Playground, Pool, Garden",West,Broker,Ready_to_Move
228989,Punjab,Amritsar,Locality_424,Apartment,1,2440,79.85,0.03,2017,Semi-furnished,12,22,8,5,3,Low,No,Yes,"Pool, Clubhouse",South,Builder,Ready_to_Move
228990,Uttarakhand,Haridwar,Locality_344,Apartment,4,925,260.5,0.28,2000,Furnished,24,14,25,1,7,Medium,Yes,No,"Playground, Gym, Clubhouse, Pool, Garden",West,Broker,Ready_to_Move
228991,Telangana,Hyderabad,Locality_390,Independent House,4,3698,26.3,0.01,2019,Furnished,17,14,6,2,8,Low,No,No,"Playground, Pool",East,Owner,Under_Construction
228992,Telangana,Hyderabad,Locality_393,Villa,5,1252,17.17,0.01,1991,Unfurnished,29,5,34,4,6,Low,Yes,Yes,Clubhouse,South,Builder,Ready_to_Move
228993,Chhattisgarh,Raipur,Locality_68,Villa,3,516,119.11,0.23,2021,Semi-furnished,23,29,4,9,8,High,Yes,No,Pool,South,Owner,Under_Construction
228994,Maharashtra,Pune,Locality_215,Independent House,4,2252,131.38,0.06,2006,Furnished,16,26,19,2,1,Low,Yes,Yes,"Gym, Playground, Pool, Garden, Clubhouse",East,Builder,Ready_to_Move
228995,Bihar,Gaya,Locality_402,Villa,4,4360,451.73,0.1,1994,Semi-furnished,12,17,31,9,1,High,Yes,No,"Playground, Garden",South,Owner,Under_Construction
228996,Uttarakhand,Dehradun,Locality_76,Apartment,3,2953,326.13,0.11,2010,Semi-furnished,26,4,15,3,3,Medium,No,Yes,"Pool, Clubhouse",South,Builder,Under_Construction
228997,Kerala,Trivandrum,Locality_106,Independent House,5,4022,443.83,0.11,2018,Unfurnished,28,13,7,7,7,High,Yes,Yes,"Garden, Pool, Playground, Clubhouse",West,Broker,Under_Construction
228998,Jharkhand,Ranchi,Locality_136,Apartment,4,2265,360.63,0.16,1993,Unfurnished,8,17,32,9,5,Low,Yes,No,"Playground, Clubhouse, Pool, Gym",South,Owner,Under_Construction
228999,Rajasthan,Jaipur,Locality_304,Independent House,3,1697,488.1,0.29,2014,Semi-furnished,10,30,11,3,5,Medium,No,Yes,"Playground, Clubhouse, Gym",East,Owner,Under_Construction
229000,Maharashtra,Nagpur,Locality_168,Villa,3,1382,251.42,0.18,2012,Semi-furnished,7,22,13,5,10,Medium,No,No,Pool,South,Owner,Ready_to_Move
229001,Jharkhand,Jamshedpur,Locality_16,Independent House,4,3640,123.94,0.03,1990,Semi-furnished,29,11,35,1,8,Low,No,No,"Garden, Playground, Clubhouse, Pool",North,Builder,Under_Construction
229002,Karnataka,Bangalore,Locality_398,Villa,5,1420,86.69,0.06,2000,Furnished,23,28,25,3,2,Low,No,Yes,"Pool, Playground, Clubhouse, Gym, Garden",West,Broker,Ready_to_Move
229003,Andhra Pradesh,Vishakhapatnam,Locality_53,Apartment,2,2445,373.82,0.15,1997,Unfurnished,16,10,28,6,10,Low,Yes,Yes,"Playground, Clubhouse, Gym",West,Owner,Under_Construction
229004,Uttarakhand,Dehradun,Locality_54,Villa,3,4515,64.97,0.01,2018,Unfurnished,29,14,7,2,9,High,Yes,Yes,"Clubhouse, Gym, Pool, Playground",North,Broker,Ready_to_Move
229005,Karnataka,Bangalore,Locality_427,Independent House,5,3178,453.32,0.14,1996,Semi-furnished,10,15,29,3,4,Low,Yes,No,"Gym, Garden, Pool, Playground",North,Builder,Ready_to_Move
229006,Uttarakhand,Dehradun,Locality_266,Apartment,2,4387,425.77,0.1,2000,Semi-furnished,19,10,25,5,2,High,No,Yes,"Playground, Clubhouse, Gym",West,Broker,Under_Construction
229007,Telangana,Warangal,Locality_94,Apartment,1,2903,325.06,0.11,1992,Semi-furnished,19,25,33,9,6,High,No,No,"Gym, Clubhouse, Playground",West,Broker,Under_Construction
229008,Haryana,Faridabad,Locality_129,Villa,4,2681,457.76,0.17,2015,Unfurnished,16,15,10,5,6,Medium,Yes,No,"Garden, Clubhouse, Pool, Playground, Gym",East,Builder,Under_Construction
229009,Uttar Pradesh,Noida,Locality_72,Independent House,3,4714,241.71,0.05,2013,Unfurnished,8,29,12,2,5,High,Yes,Yes,Garden,South,Broker,Under_Construction
229010,Assam,Guwahati,Locality_26,Apartment,1,1616,89.71,0.06,2022,Semi-furnished,21,12,3,8,7,Medium,Yes,Yes,"Gym, Playground",South,Builder,Under_Construction
229011,Karnataka,Bangalore,Locality_170,Villa,5,3877,80.51,0.02,2003,Unfurnished,18,24,22,10,7,High,Yes,Yes,"Playground, Garden, Gym",West,Builder,Under_Construction
229012,Madhya Pradesh,Indore,Locality_206,Independent House,4,3011,295.33,0.1,2016,Semi-furnished,24,30,9,1,10,Low,No,No,"Playground, Garden, Pool, Clubhouse, Gym",East,Builder,Under_Construction
229013,Madhya Pradesh,Bhopal,Locality_345,Villa,3,2414,383.03,0.16,2012,Furnished,10,10,13,9,1,Low,No,No,"Garden, Pool, Playground, Gym",East,Broker,Under_Construction
229014,Assam,Silchar,Locality_101,Apartment,5,2056,124.25,0.06,2007,Semi-furnished,28,12,18,3,1,Medium,Yes,No,"Pool, Gym, Clubhouse, Garden",North,Builder,Under_Construction
229015,Uttarakhand,Haridwar,Locality_210,Apartment,4,3586,64.73,0.02,2000,Furnished,22,23,25,10,4,Medium,No,No,"Playground, Pool",West,Builder,Under_Construction
229016,Uttar Pradesh,Lucknow,Locality_474,Independent House,3,2957,270.2,0.09,1995,Furnished,22,3,30,3,8,High,No,Yes,"Clubhouse, Playground, Pool, Gym",West,Builder,Ready_to_Move
229017,Punjab,Ludhiana,Locality_464,Independent House,1,3147,478.06,0.15,2023,Unfurnished,3,2,2,6,10,Low,No,Yes,Gym,South,Builder,Ready_to_Move
229018,Maharashtra,Mumbai,Locality_150,Apartment,1,1080,189.09,0.18,2015,Unfurnished,24,26,10,6,2,High,Yes,Yes,"Gym, Pool, Playground",West,Broker,Under_Construction
229019,Jharkhand,Jamshedpur,Locality_191,Villa,2,4450,392.26,0.09,2021,Semi-furnished,18,26,4,7,5,Medium,Yes,Yes,Clubhouse,East,Owner,Under_Construction
229020,Haryana,Gurgaon,Locality_362,Independent House,1,4456,44.04,0.01,2021,Unfurnished,17,21,4,5,6,High,No,No,"Pool, Playground, Gym, Clubhouse",West,Builder,Ready_to_Move
229021,Andhra Pradesh,Vijayawada,Locality_267,Independent House,4,3526,352.31,0.1,1999,Furnished,14,26,26,6,3,Low,No,No,"Playground, Clubhouse, Garden",North,Owner,Ready_to_Move
229022,Madhya Pradesh,Indore,Locality_109,Independent House,3,1989,290.41,0.15,2015,Unfurnished,14,2,10,1,3,Medium,No,No,"Clubhouse, Pool",South,Builder,Under_Construction
229023,Haryana,Faridabad,Locality_344,Independent House,3,4835,28.44,0.01,2004,Furnished,10,19,21,3,10,Medium,No,No,Clubhouse,East,Broker,Under_Construction
229024,Madhya Pradesh,Indore,Locality_197,Apartment,2,1590,208.18,0.13,2011,Furnished,21,28,14,7,1,High,No,Yes,"Pool, Clubhouse, Garden",East,Owner,Under_Construction
229025,West Bengal,Kolkata,Locality_484,Independent House,5,1196,59.01,0.05,2001,Unfurnished,16,25,24,5,4,Low,Yes,Yes,"Pool, Garden",West,Builder,Under_Construction
229026,West Bengal,Durgapur,Locality_160,Apartment,3,3325,52.38,0.02,2000,Semi-furnished,7,12,25,5,8,Medium,Yes,Yes,"Clubhouse, Playground, Pool",East,Broker,Ready_to_Move
229027,West Bengal,Durgapur,Locality_236,Villa,4,3191,76.61,0.02,2019,Furnished,3,26,6,8,3,Medium,Yes,Yes,"Garden, Playground, Pool",East,Owner,Ready_to_Move
229028,Assam,Silchar,Locality_426,Independent House,4,3774,261.48,0.07,2019,Furnished,24,29,6,9,2,High,Yes,No,"Pool, Playground, Garden",South,Builder,Under_Construction
229029,Uttarakhand,Dehradun,Locality_347,Independent House,3,1121,187.26,0.17,2019,Semi-furnished,19,10,6,8,8,High,Yes,Yes,Gym,North,Builder,Ready_to_Move
229030,Odisha,Cuttack,Locality_177,Independent House,2,1531,402.99,0.26,2010,Furnished,29,10,15,2,1,Low,Yes,Yes,"Playground, Clubhouse, Garden",South,Builder,Ready_to_Move
229031,Uttarakhand,Dehradun,Locality_101,Villa,4,3421,165.95,0.05,1993,Furnished,27,18,32,2,5,High,No,Yes,"Clubhouse, Gym, Pool, Garden",West,Builder,Ready_to_Move
229032,West Bengal,Durgapur,Locality_95,Independent House,3,2145,377.85,0.18,2011,Semi-furnished,5,13,14,1,7,High,Yes,No,"Garden, Playground",West,Owner,Under_Construction
229033,Assam,Guwahati,Locality_375,Independent House,2,3419,444.51,0.13,1996,Furnished,29,17,29,3,3,High,No,Yes,"Playground, Clubhouse, Gym",North,Broker,Under_Construction
229034,Karnataka,Mysore,Locality_255,Independent House,1,2792,302.69,0.11,2013,Semi-furnished,30,5,12,5,10,Medium,No,Yes,Gym,East,Owner,Ready_to_Move
229035,Uttar Pradesh,Lucknow,Locality_117,Independent House,4,925,287.17,0.31,1999,Unfurnished,27,16,26,8,8,Medium,No,Yes,"Pool, Gym, Clubhouse, Garden",East,Broker,Ready_to_Move
229036,Delhi,Dwarka,Locality_315,Apartment,3,1895,451.8,0.24,2005,Semi-furnished,29,24,20,6,7,High,Yes,Yes,"Playground, Clubhouse, Garden, Pool, Gym",North,Broker,Under_Construction
229037,Andhra Pradesh,Vishakhapatnam,Locality_180,Independent House,3,652,238.25,0.37,2007,Unfurnished,9,21,18,8,2,Low,No,Yes,"Garden, Clubhouse, Gym, Pool, Playground",South,Builder,Ready_to_Move
229038,Tamil Nadu,Chennai,Locality_179,Independent House,5,4989,122.49,0.02,1994,Unfurnished,12,1,31,4,6,Low,Yes,No,"Clubhouse, Garden",East,Owner,Ready_to_Move
229039,Maharashtra,Mumbai,Locality_63,Independent House,3,4915,128.57,0.03,2019,Semi-furnished,6,15,6,5,3,Medium,No,No,"Pool, Garden, Playground",North,Broker,Under_Construction
229040,Karnataka,Bangalore,Locality_187,Villa,3,4481,493.96,0.11,2011,Unfurnished,19,23,14,7,4,High,Yes,Yes,"Gym, Garden, Clubhouse, Playground",East,Builder,Ready_to_Move
229041,Assam,Guwahati,Locality_345,Independent House,5,4205,91.77,0.02,2007,Unfurnished,28,11,18,7,9,High,No,Yes,Gym,West,Builder,Ready_to_Move
229042,Andhra Pradesh,Vijayawada,Locality_476,Apartment,1,2719,313.64,0.12,1996,Unfurnished,11,24,29,2,10,Low,No,No,"Gym, Playground",West,Builder,Ready_to_Move
229043,Assam,Silchar,Locality_437,Independent House,1,3594,153.64,0.04,1998,Semi-furnished,14,19,27,10,6,High,Yes,Yes,Garden,North,Owner,Ready_to_Move
229044,Assam,Guwahati,Locality_429,Villa,4,1027,475.0,0.46,2011,Semi-furnished,14,16,14,8,3,High,Yes,No,"Pool, Clubhouse, Garden, Playground, Gym",West,Builder,Under_Construction
229045,Andhra Pradesh,Vijayawada,Locality_132,Villa,2,4624,210.26,0.05,2007,Unfurnished,20,10,18,7,10,Low,Yes,Yes,"Garden, Pool, Playground, Gym",South,Builder,Ready_to_Move
229046,Tamil Nadu,Chennai,Locality_80,Villa,3,1869,357.2,0.19,2015,Furnished,10,11,10,7,5,Medium,No,No,"Garden, Gym, Playground",East,Owner,Ready_to_Move
229047,Bihar,Gaya,Locality_2,Apartment,2,1613,26.77,0.02,2000,Semi-furnished,29,14,25,2,1,Low,Yes,Yes,"Garden, Gym, Pool",North,Broker,Under_Construction
229048,West Bengal,Kolkata,Locality_313,Apartment,4,1807,310.4,0.17,2010,Unfurnished,6,4,15,2,9,High,No,Yes,"Gym, Pool",East,Owner,Ready_to_Move
229049,Madhya Pradesh,Bhopal,Locality_69,Independent House,1,3331,396.47,0.12,1990,Furnished,2,4,35,3,7,Medium,Yes,No,"Playground, Clubhouse, Pool, Gym, Garden",North,Owner,Ready_to_Move
229050,Maharashtra,Pune,Locality_280,Villa,5,3704,441.64,0.12,1997,Furnished,19,1,28,6,7,High,Yes,No,"Pool, Clubhouse, Playground, Gym, Garden",East,Broker,Under_Construction
229051,Haryana,Gurgaon,Locality_254,Villa,2,4245,112.46,0.03,1993,Furnished,0,8,32,4,6,Medium,Yes,No,Playground,North,Broker,Ready_to_Move
229052,Maharashtra,Nagpur,Locality_424,Villa,4,1973,441.33,0.22,2014,Unfurnished,3,5,11,8,9,Medium,No,Yes,"Pool, Garden, Gym, Clubhouse, Playground",South,Builder,Under_Construction
229053,Haryana,Gurgaon,Locality_325,Apartment,3,805,356.05,0.44,2015,Furnished,29,13,10,5,7,Medium,No,Yes,"Pool, Playground",West,Builder,Under_Construction
229054,Kerala,Trivandrum,Locality_341,Apartment,2,2245,207.09,0.09,1992,Furnished,5,15,33,3,2,Low,No,Yes,"Garden, Pool, Playground",East,Owner,Under_Construction
229055,Jharkhand,Jamshedpur,Locality_330,Villa,4,3094,412.05,0.13,1995,Unfurnished,18,19,30,10,10,High,No,Yes,"Clubhouse, Pool",West,Owner,Under_Construction
229056,Bihar,Patna,Locality_121,Villa,1,1010,350.39,0.35,1991,Furnished,28,29,34,7,9,High,Yes,Yes,"Clubhouse, Gym, Playground, Pool, Garden",South,Owner,Under_Construction
229057,Punjab,Ludhiana,Locality_394,Apartment,4,4958,124.72,0.03,2011,Furnished,4,23,14,1,3,High,No,Yes,"Pool, Clubhouse, Garden, Gym",East,Owner,Under_Construction
229058,Punjab,Amritsar,Locality_124,Independent House,4,2506,390.04,0.16,2005,Semi-furnished,25,13,20,9,2,Low,Yes,Yes,"Pool, Garden",South,Builder,Under_Construction
229059,Uttar Pradesh,Noida,Locality_117,Independent House,3,2703,403.03,0.15,2020,Furnished,12,10,5,7,1,High,Yes,Yes,Clubhouse,East,Owner,Ready_to_Move
229060,Telangana,Hyderabad,Locality_238,Villa,4,2390,280.9,0.12,2013,Unfurnished,27,3,12,10,9,High,No,No,Gym,West,Builder,Under_Construction
229061,Assam,Silchar,Locality_79,Apartment,5,4639,316.32,0.07,2020,Furnished,11,27,5,1,4,High,Yes,Yes,"Pool, Garden, Gym",West,Owner,Ready_to_Move
229062,Bihar,Gaya,Locality_279,Independent House,4,4438,204.63,0.05,2019,Semi-furnished,8,25,6,8,4,Low,No,Yes,Playground,South,Owner,Under_Construction
229063,Karnataka,Mysore,Locality_471,Villa,2,3059,344.26,0.11,1993,Furnished,12,21,32,6,8,Medium,No,Yes,Gym,West,Owner,Under_Construction
