ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
9412,Assam,Guwahati,Locality_74,Independent House,5,2654,294.78,0.11,2004,Unfurnished,5,4,21,1,1,Medium,Yes,Yes,"Playground, Pool, Gym",North,Builder,Under_Construction
9413,Chhattisgarh,Raipur,Locality_115,Villa,5,2497,118.22,0.05,2009,Unfurnished,20,14,16,5,6,Medium,Yes,Yes,"Clubhouse, Pool",North,Broker,Under_Construction
9414,Delhi,Dwarka,Locality_78,Apartment,4,2171,322.04,0.15,2019,Unfurnished,0,9,6,7,4,Medium,No,Yes,"Garden, Gym, Clubhouse, Playground, Pool",East,Owner,Under_Construction
9415,Punjab,Amritsar,Locality_241,Villa,2,2661,209.15,0.08,2022,Furnished,4,5,3,9,10,High,Yes,Yes,"Playground, Pool",West,Broker,Ready_to_Move
9416,Rajasthan,Jaipur,Locality_78,Independent House,4,1136,229.78,0.2,1999,Furnished,22,23,26,1,9,Low,Yes,Yes,"Gym, Garden",South,Broker,Under_Construction
9417,Tamil Nadu,Coimbatore,Locality_96,Apartment,4,3660,308.0,0.08,2013,Furnished,11,22,12,2,2,Low,No,No,"Clubhouse, Playground",West,Broker,Ready_to_Move
9418,Tamil Nadu,Coimbatore,Locality_322,Apartment,1,2475,162.68,0.07,1998,Semi-furnished,26,12,27,3,10,High,No,No,"Playground, Clubhouse, Pool, Garden, Gym",West,Owner,Under_Construction
9419,Delhi,Dwarka,Locality_66,Apartment,5,3889,295.88,0.08,2001,Unfurnished,18,5,24,3,3,Medium,No,No,"Pool, Gym",West,Builder,Under_Construction
9420,Madhya Pradesh,Bhopal,Locality_321,Villa,1,3294,141.76,0.04,1996,Semi-furnished,17,27,29,3,4,High,Yes,Yes,"Clubhouse, Garden, Playground, Pool, Gym",East,Builder,Ready_to_Move
9421,Karnataka,Mangalore,Locality_427,Villa,5,864,317.86,0.37,2013,Furnished,0,5,12,1,2,Low,No,No,Gym,North,Broker,Ready_to_Move
9422,Chhattisgarh,Raipur,Locality_287,Independent House,2,3050,425.95,0.14,2005,Furnished,27,13,20,4,3,Medium,Yes,No,"Pool, Playground, Garden, Clubhouse",West,Builder,Under_Construction
9423,Uttar Pradesh,Lucknow,Locality_213,Independent House,5,836,49.03,0.06,2001,Semi-furnished,29,3,24,5,5,Medium,Yes,No,"Playground, Clubhouse",East,Builder,Ready_to_Move
9424,Haryana,Faridabad,Locality_406,Independent House,2,1607,310.37,0.19,1996,Furnished,28,22,29,8,7,Medium,Yes,Yes,Gym,South,Broker,Under_Construction
9425,Uttar Pradesh,Lucknow,Locality_17,Independent House,3,1677,475.7,0.28,1997,Furnished,12,21,28,6,5,Medium,No,Yes,"Gym, Playground, Pool",South,Broker,Under_Construction
9426,Haryana,Faridabad,Locality_27,Villa,3,1521,54.9,0.04,2018,Furnished,26,3,7,3,1,Medium,Yes,No,Garden,East,Owner,Ready_to_Move
9427,Punjab,Amritsar,Locality_136,Independent House,3,648,97.48,0.15,2001,Semi-furnished,13,2,24,6,7,High,Yes,No,"Garden, Gym, Pool",West,Builder,Under_Construction
9428,Kerala,Trivandrum,Locality_192,Villa,2,2075,168.96,0.08,2013,Furnished,19,17,12,10,5,Low,No,No,"Playground, Gym",South,Owner,Ready_to_Move
9429,Punjab,Ludhiana,Locality_377,Apartment,1,1957,138.21,0.07,2003,Semi-furnished,10,27,22,6,5,Low,No,Yes,Clubhouse,East,Broker,Under_Construction
9430,Uttar Pradesh,Noida,Locality_129,Villa,4,1174,86.58,0.07,2019,Semi-furnished,30,18,6,8,2,High,Yes,No,"Clubhouse, Garden, Pool",West,Builder,Under_Construction
9431,Uttarakhand,Haridwar,Locality_493,Villa,5,2611,236.67,0.09,2010,Furnished,2,16,15,5,5,Medium,Yes,No,"Playground, Gym",South,Owner,Under_Construction
9432,West Bengal,Durgapur,Locality_462,Villa,4,921,72.94,0.08,1993,Unfurnished,28,16,32,7,2,Low,No,No,Pool,North,Owner,Ready_to_Move
9433,Chhattisgarh,Raipur,Locality_465,Independent House,3,2514,484.52,0.19,2006,Unfurnished,0,11,19,2,3,Medium,No,Yes,"Playground, Garden, Gym, Clubhouse, Pool",East,Builder,Ready_to_Move
9434,Punjab,Amritsar,Locality_362,Apartment,4,882,269.21,0.31,2022,Furnished,6,11,3,9,9,High,No,Yes,"Pool, Clubhouse, Garden, Playground",North,Owner,Ready_to_Move
9435,Maharashtra,Mumbai,Locality_4,Villa,3,4545,131.1,0.03,2007,Furnished,22,16,18,1,3,Low,Yes,Yes,"Clubhouse, Pool, Gym",West,Broker,Under_Construction
9436,Kerala,Trivandrum,Locality_1,Independent House,5,4829,301.88,0.06,2014,Semi-furnished,13,8,11,10,7,Low,No,Yes,"Garden, Pool, Gym, Clubhouse, Playground",South,Owner,Under_Construction
9437,Kerala,Trivandrum,Locality_476,Apartment,2,1305,375.91,0.29,1991,Unfurnished,21,14,34,9,6,Low,No,Yes,"Playground, Gym, Clubhouse, Garden, Pool",South,Broker,Under_Construction
9438,Madhya Pradesh,Bhopal,Locality_205,Villa,5,4837,363.1,0.08,2009,Furnished,30,17,16,6,6,High,Yes,No,"Clubhouse, Pool, Gym, Garden",North,Broker,Ready_to_Move
9439,Andhra Pradesh,Vishakhapatnam,Locality_367,Apartment,2,3267,396.96,0.12,1995,Semi-furnished,7,13,30,3,10,Low,Yes,Yes,"Playground, Pool",South,Owner,Ready_to_Move
9440,Andhra Pradesh,Vishakhapatnam,Locality_487,Independent House,4,3735,412.55,0.11,2006,Unfurnished,19,20,19,7,5,Low,No,No,"Clubhouse, Gym, Garden, Pool",East,Builder,Under_Construction
9441,Jharkhand,Ranchi,Locality_449,Villa,4,2970,382.58,0.13,2014,Semi-furnished,28,6,11,9,9,High,No,No,"Gym, Pool, Garden, Clubhouse, Playground",South,Broker,Ready_to_Move
9442,Maharashtra,Nagpur,Locality_493,Villa,4,2252,297.46,0.13,2006,Furnished,4,5,19,6,8,High,Yes,No,"Clubhouse, Pool, Gym, Garden, Playground",South,Broker,Under_Construction
9443,Odisha,Cuttack,Locality_116,Apartment,3,772,112.96,0.15,2018,Furnished,28,9,7,4,5,Medium,Yes,No,"Pool, Garden, Clubhouse, Gym",North,Builder,Under_Construction
9444,Assam,Silchar,Locality_315,Villa,1,1822,109.81,0.06,2020,Semi-furnished,28,21,5,6,10,Low,No,Yes,"Gym, Garden, Pool, Clubhouse",South,Broker,Under_Construction
9445,West Bengal,Kolkata,Locality_213,Independent House,1,3383,310.6,0.09,2008,Unfurnished,12,10,17,4,10,High,No,Yes,"Clubhouse, Gym, Garden, Pool, Playground",West,Builder,Under_Construction
9446,Andhra Pradesh,Vishakhapatnam,Locality_31,Villa,5,3869,128.63,0.03,2002,Furnished,26,30,23,3,9,Low,Yes,Yes,"Garden, Pool, Gym",South,Broker,Under_Construction
9447,Rajasthan,Jaipur,Locality_298,Villa,1,4300,497.7,0.12,1991,Unfurnished,18,18,34,4,1,High,Yes,No,Gym,North,Owner,Ready_to_Move
9448,Rajasthan,Jodhpur,Locality_489,Villa,4,4838,477.94,0.1,2010,Semi-furnished,21,20,15,2,3,High,No,No,"Pool, Playground, Clubhouse",East,Owner,Under_Construction
9449,Uttar Pradesh,Lucknow,Locality_120,Villa,4,4621,217.18,0.05,2015,Unfurnished,12,11,10,3,7,High,No,No,"Pool, Clubhouse",West,Builder,Under_Construction
9450,Odisha,Bhubaneswar,Locality_437,Independent House,1,2027,83.47,0.04,2023,Semi-furnished,5,22,2,7,6,Medium,Yes,Yes,Clubhouse,North,Broker,Ready_to_Move
9451,Rajasthan,Jaipur,Locality_176,Independent House,5,3229,49.93,0.02,2017,Semi-furnished,18,25,8,7,5,Medium,Yes,No,"Garden, Playground",East,Broker,Ready_to_Move
9452,Assam,Silchar,Locality_320,Apartment,2,4233,412.83,0.1,1993,Furnished,0,7,32,3,4,Medium,Yes,No,"Playground, Pool, Garden",South,Builder,Under_Construction
9453,Jharkhand,Jamshedpur,Locality_205,Independent House,2,4295,126.36,0.03,2023,Unfurnished,3,12,2,7,9,Medium,No,Yes,"Playground, Clubhouse, Garden, Pool",South,Owner,Ready_to_Move
9454,Chhattisgarh,Bilaspur,Locality_145,Villa,2,4715,58.42,0.01,2012,Furnished,5,18,13,3,5,High,No,No,"Clubhouse, Gym",North,Owner,Ready_to_Move
9455,Bihar,Gaya,Locality_340,Independent House,3,3101,30.28,0.01,1990,Furnished,27,9,35,2,4,Medium,Yes,No,"Pool, Playground, Clubhouse, Garden",East,Builder,Ready_to_Move
9456,Bihar,Gaya,Locality_253,Independent House,2,4490,81.15,0.02,2018,Furnished,20,26,7,9,7,High,Yes,No,Garden,West,Owner,Under_Construction
9457,Haryana,Gurgaon,Locality_21,Independent House,4,3508,358.47,0.1,1990,Semi-furnished,22,13,35,6,1,Low,No,Yes,"Pool, Playground, Gym, Clubhouse, Garden",West,Broker,Under_Construction
9458,Delhi,Dwarka,Locality_20,Apartment,5,1131,120.09,0.11,2011,Furnished,24,11,14,9,6,High,No,Yes,"Pool, Gym, Playground, Clubhouse",South,Broker,Under_Construction
9459,Haryana,Faridabad,Locality_30,Independent House,3,4448,90.98,0.02,2000,Unfurnished,10,14,25,2,4,Low,Yes,Yes,"Clubhouse, Playground, Pool, Garden",North,Owner,Under_Construction
9460,Uttar Pradesh,Lucknow,Locality_420,Apartment,2,3310,362.57,0.11,1997,Semi-furnished,2,16,28,4,1,High,No,No,Playground,East,Broker,Ready_to_Move
9461,Telangana,Warangal,Locality_315,Independent House,2,1638,97.16,0.06,1991,Semi-furnished,0,19,34,8,1,Low,No,Yes,"Pool, Garden, Gym, Playground",South,Broker,Ready_to_Move
9462,Telangana,Warangal,Locality_213,Independent House,5,4410,53.95,0.01,1998,Unfurnished,24,6,27,9,2,High,No,No,"Playground, Pool, Clubhouse, Gym, Garden",South,Owner,Ready_to_Move
9463,Uttar Pradesh,Lucknow,Locality_351,Villa,2,1672,357.48,0.21,1999,Furnished,12,20,26,8,6,Medium,No,No,"Gym, Clubhouse, Pool",West,Builder,Ready_to_Move
9464,Bihar,Gaya,Locality_388,Villa,2,1352,390.52,0.29,2008,Unfurnished,6,28,17,1,6,Medium,Yes,No,"Clubhouse, Playground, Gym, Garden",East,Owner,Ready_to_Move
9465,Bihar,Patna,Locality_330,Independent House,4,1642,14.22,0.01,2015,Furnished,24,4,10,4,8,High,No,Yes,"Gym, Garden, Playground, Clubhouse",North,Broker,Ready_to_Move
9466,Chhattisgarh,Bilaspur,Locality_225,Villa,5,1042,493.22,0.47,2023,Semi-furnished,18,12,2,3,5,High,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",North,Builder,Ready_to_Move
9467,Maharashtra,Mumbai,Locality_18,Villa,5,4908,260.23,0.05,2015,Unfurnished,1,4,10,10,6,Medium,Yes,Yes,"Playground, Gym, Garden",East,Builder,Under_Construction
9468,Madhya Pradesh,Bhopal,Locality_437,Independent House,1,3542,401.83,0.11,2017,Unfurnished,19,17,8,10,3,High,Yes,Yes,"Pool, Clubhouse, Garden",South,Owner,Ready_to_Move
9469,West Bengal,Kolkata,Locality_347,Apartment,4,1756,49.92,0.03,1994,Furnished,6,22,31,10,4,High,Yes,No,"Pool, Clubhouse",East,Broker,Ready_to_Move
9470,Jharkhand,Ranchi,Locality_196,Villa,4,4517,371.44,0.08,2004,Unfurnished,5,6,21,10,10,Medium,No,No,"Gym, Clubhouse",North,Builder,Ready_to_Move
9471,West Bengal,Kolkata,Locality_271,Independent House,2,2156,91.06,0.04,2014,Furnished,28,18,11,9,7,Low,No,Yes,"Pool, Garden",East,Broker,Under_Construction
9472,Kerala,Kochi,Locality_498,Villa,3,2056,139.69,0.07,2000,Unfurnished,12,11,25,4,10,High,No,Yes,"Gym, Pool, Playground, Clubhouse",North,Builder,Under_Construction
9473,Maharashtra,Mumbai,Locality_241,Apartment,2,1812,390.46,0.22,2000,Unfurnished,12,10,25,6,4,Low,Yes,No,Playground,West,Builder,Ready_to_Move
9474,Odisha,Bhubaneswar,Locality_316,Apartment,3,2552,125.3,0.05,2001,Semi-furnished,15,26,24,4,9,Medium,Yes,No,"Playground, Gym",West,Owner,Ready_to_Move
9475,Madhya Pradesh,Indore,Locality_156,Apartment,3,3266,250.05,0.08,2009,Furnished,5,21,16,9,10,High,No,Yes,"Clubhouse, Playground",North,Broker,Under_Construction
9476,Haryana,Faridabad,Locality_379,Villa,3,638,359.35,0.56,2007,Semi-furnished,14,23,18,5,1,Medium,Yes,Yes,"Garden, Clubhouse",East,Broker,Under_Construction
9477,Rajasthan,Jaipur,Locality_257,Independent House,2,565,246.7,0.44,2012,Unfurnished,4,16,13,7,1,Medium,No,Yes,"Gym, Pool, Garden",West,Owner,Under_Construction
9478,Telangana,Hyderabad,Locality_190,Apartment,3,2555,397.06,0.16,2010,Semi-furnished,6,3,15,3,5,Low,Yes,No,"Playground, Gym, Garden",North,Broker,Under_Construction
9479,Telangana,Warangal,Locality_480,Independent House,1,3986,343.76,0.09,1994,Furnished,26,17,31,4,9,Medium,No,Yes,"Clubhouse, Playground, Gym",South,Builder,Ready_to_Move
9480,Andhra Pradesh,Vijayawada,Locality_251,Independent House,5,4697,305.75,0.07,1994,Unfurnished,21,30,31,1,9,Medium,No,No,"Garden, Clubhouse, Playground, Gym, Pool",East,Builder,Under_Construction
9481,Chhattisgarh,Raipur,Locality_49,Villa,2,4990,115.98,0.02,1990,Furnished,23,12,35,10,8,Low,Yes,Yes,"Playground, Garden, Pool, Clubhouse, Gym",South,Owner,Ready_to_Move
9482,Kerala,Kochi,Locality_373,Villa,5,605,383.61,0.63,2011,Furnished,27,27,14,7,2,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Garden, Pool",West,Broker,Ready_to_Move
9483,Haryana,Gurgaon,Locality_233,Villa,4,3509,363.26,0.1,1996,Unfurnished,0,22,29,1,3,High,No,Yes,"Pool, Playground, Garden, Gym",North,Broker,Under_Construction
9484,Jharkhand,Ranchi,Locality_195,Independent House,3,1181,56.94,0.05,1994,Furnished,0,23,31,6,5,Low,Yes,No,"Gym, Pool, Clubhouse",South,Owner,Ready_to_Move
9485,Maharashtra,Nagpur,Locality_201,Villa,3,4999,384.84,0.08,2015,Semi-furnished,13,24,10,4,5,Low,Yes,Yes,"Pool, Gym, Clubhouse",South,Builder,Under_Construction
9486,Jharkhand,Ranchi,Locality_479,Villa,3,4583,290.02,0.06,2013,Unfurnished,30,27,12,7,5,Medium,Yes,No,Pool,North,Builder,Ready_to_Move
9487,Karnataka,Mangalore,Locality_374,Villa,5,4026,59.07,0.01,2011,Unfurnished,7,8,14,2,5,Low,Yes,Yes,"Garden, Gym",South,Builder,Ready_to_Move
9488,West Bengal,Durgapur,Locality_194,Apartment,5,4687,182.89,0.04,2011,Unfurnished,22,6,14,3,8,High,Yes,No,Garden,North,Builder,Under_Construction
9489,West Bengal,Durgapur,Locality_423,Apartment,4,1727,161.56,0.09,2022,Furnished,2,1,3,1,4,High,No,Yes,"Clubhouse, Playground, Gym, Garden, Pool",West,Broker,Ready_to_Move
9490,Haryana,Faridabad,Locality_210,Independent House,4,950,255.98,0.27,1996,Unfurnished,24,11,29,7,5,Medium,Yes,Yes,Playground,West,Owner,Under_Construction
9491,Jharkhand,Jamshedpur,Locality_20,Apartment,1,783,42.68,0.05,1999,Semi-furnished,9,23,26,6,5,High,No,Yes,"Gym, Playground, Pool, Garden, Clubhouse",East,Owner,Ready_to_Move
9492,Uttarakhand,Haridwar,Locality_103,Independent House,5,734,197.24,0.27,2019,Unfurnished,22,27,6,7,8,High,No,Yes,"Clubhouse, Gym, Garden",South,Builder,Ready_to_Move
9493,Uttarakhand,Haridwar,Locality_97,Villa,4,3364,414.36,0.12,2008,Furnished,12,21,17,4,4,Medium,Yes,No,"Playground, Garden, Gym, Clubhouse",West,Builder,Ready_to_Move
9494,Jharkhand,Jamshedpur,Locality_393,Villa,1,2618,108.73,0.04,2002,Semi-furnished,28,4,23,2,3,High,No,Yes,"Gym, Garden",North,Builder,Under_Construction
9495,Andhra Pradesh,Vishakhapatnam,Locality_61,Villa,1,610,206.66,0.34,2020,Unfurnished,3,9,5,2,5,Low,Yes,Yes,"Gym, Pool, Garden, Playground",East,Builder,Ready_to_Move
9496,Andhra Pradesh,Vijayawada,Locality_11,Apartment,1,3582,205.29,0.06,2011,Semi-furnished,19,26,14,6,1,Medium,Yes,Yes,Pool,West,Broker,Under_Construction
9497,Uttar Pradesh,Lucknow,Locality_311,Apartment,4,1694,62.52,0.04,2009,Semi-furnished,26,19,16,5,10,Medium,Yes,No,"Garden, Pool",East,Broker,Ready_to_Move
9498,Andhra Pradesh,Vijayawada,Locality_480,Apartment,3,3245,74.26,0.02,2015,Unfurnished,25,22,10,10,3,High,Yes,No,Clubhouse,South,Broker,Ready_to_Move
9499,Delhi,Dwarka,Locality_168,Independent House,4,4694,143.66,0.03,2021,Unfurnished,8,2,4,1,3,High,Yes,No,"Pool, Playground",North,Builder,Under_Construction
9500,Chhattisgarh,Bilaspur,Locality_18,Villa,2,2093,56.32,0.03,1990,Semi-furnished,28,14,35,3,7,High,Yes,Yes,"Clubhouse, Gym, Playground, Garden, Pool",South,Owner,Under_Construction
9501,Andhra Pradesh,Vishakhapatnam,Locality_484,Independent House,5,1124,290.02,0.26,1994,Furnished,28,9,31,1,3,Medium,No,Yes,"Playground, Gym, Clubhouse",East,Broker,Under_Construction
9502,Uttar Pradesh,Lucknow,Locality_123,Independent House,5,4579,385.21,0.08,2003,Furnished,22,3,22,10,2,Low,Yes,Yes,Clubhouse,South,Builder,Ready_to_Move
9503,Odisha,Bhubaneswar,Locality_461,Villa,4,2798,186.7,0.07,2020,Semi-furnished,2,3,5,4,5,Low,No,No,Gym,North,Builder,Under_Construction
9504,Tamil Nadu,Coimbatore,Locality_71,Villa,2,580,470.52,0.81,2012,Furnished,1,12,13,7,9,Medium,No,Yes,Clubhouse,North,Owner,Ready_to_Move
9505,Haryana,Faridabad,Locality_27,Apartment,4,4301,163.89,0.04,2015,Semi-furnished,0,17,10,2,4,High,Yes,No,Gym,West,Broker,Ready_to_Move
9506,Jharkhand,Ranchi,Locality_398,Independent House,2,1426,88.66,0.06,1993,Semi-furnished,3,16,32,9,2,High,No,No,"Clubhouse, Gym, Garden, Playground",East,Owner,Under_Construction
9507,Bihar,Patna,Locality_475,Villa,2,4373,208.67,0.05,2005,Unfurnished,2,16,20,8,2,High,No,Yes,"Gym, Playground, Pool, Clubhouse",North,Owner,Ready_to_Move
9508,Kerala,Kochi,Locality_292,Independent House,1,2907,14.23,0.0,1993,Furnished,5,3,32,2,4,High,Yes,Yes,"Playground, Garden, Clubhouse",North,Builder,Under_Construction
9509,Delhi,Dwarka,Locality_12,Independent House,1,895,307.49,0.34,2023,Semi-furnished,1,14,2,2,7,Low,No,No,Playground,North,Builder,Under_Construction
9510,Gujarat,Ahmedabad,Locality_132,Villa,4,3386,227.93,0.07,1991,Furnished,17,29,34,4,10,Medium,Yes,Yes,"Gym, Garden, Clubhouse, Playground",West,Owner,Ready_to_Move
9511,Tamil Nadu,Chennai,Locality_347,Apartment,1,1763,281.97,0.16,2010,Unfurnished,16,8,15,9,9,High,No,Yes,"Gym, Pool",West,Builder,Ready_to_Move
9512,Chhattisgarh,Bilaspur,Locality_2,Apartment,5,1455,113.55,0.08,2011,Semi-furnished,11,14,14,8,3,Low,Yes,Yes,"Playground, Gym, Clubhouse, Garden",East,Builder,Under_Construction
9513,Gujarat,Surat,Locality_358,Apartment,3,4905,426.52,0.09,1998,Unfurnished,7,17,27,6,9,Low,No,No,"Playground, Gym, Garden, Clubhouse, Pool",South,Builder,Ready_to_Move
9514,Karnataka,Bangalore,Locality_198,Villa,4,1433,111.82,0.08,2005,Furnished,28,10,20,10,7,Low,Yes,Yes,"Garden, Pool, Playground, Clubhouse, Gym",West,Owner,Under_Construction
9515,Uttarakhand,Haridwar,Locality_376,Villa,2,4007,348.2,0.09,1994,Semi-furnished,29,26,31,5,8,Low,No,No,Pool,North,Builder,Ready_to_Move
9516,Odisha,Cuttack,Locality_445,Villa,4,2837,121.51,0.04,2009,Semi-furnished,15,25,16,8,5,Low,Yes,Yes,"Gym, Clubhouse, Garden, Pool, Playground",East,Broker,Under_Construction
9517,Maharashtra,Mumbai,Locality_372,Independent House,2,3705,272.72,0.07,2020,Furnished,24,14,5,3,5,High,Yes,No,"Garden, Clubhouse, Gym, Playground",South,Broker,Under_Construction
9518,Gujarat,Surat,Locality_131,Independent House,4,1520,106.75,0.07,1993,Furnished,13,15,32,1,4,Medium,Yes,Yes,"Gym, Pool, Garden",West,Broker,Under_Construction
9519,Uttar Pradesh,Noida,Locality_229,Villa,5,1762,398.62,0.23,2003,Furnished,4,4,22,10,2,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Garden",East,Owner,Under_Construction
9520,Delhi,Dwarka,Locality_151,Apartment,1,4403,32.44,0.01,1992,Semi-furnished,4,1,33,2,3,Low,Yes,No,"Pool, Gym, Garden",North,Owner,Under_Construction
9521,Andhra Pradesh,Vishakhapatnam,Locality_404,Villa,4,4872,119.21,0.02,2011,Unfurnished,17,13,14,2,1,High,No,Yes,"Playground, Garden, Pool, Clubhouse",West,Owner,Under_Construction
9522,Kerala,Kochi,Locality_170,Independent House,3,543,319.06,0.59,1999,Furnished,11,25,26,9,9,Low,No,Yes,Garden,North,Broker,Under_Construction
9523,Uttar Pradesh,Noida,Locality_223,Independent House,1,3858,336.98,0.09,2016,Unfurnished,18,9,9,8,7,High,No,Yes,"Playground, Clubhouse",West,Owner,Ready_to_Move
9524,Rajasthan,Jodhpur,Locality_197,Villa,2,4203,239.59,0.06,2020,Furnished,15,29,5,5,6,Low,No,Yes,Pool,North,Builder,Ready_to_Move
9525,Kerala,Trivandrum,Locality_493,Independent House,3,761,306.27,0.4,1994,Furnished,15,3,31,1,5,High,Yes,No,"Clubhouse, Pool",North,Broker,Ready_to_Move
9526,Assam,Silchar,Locality_172,Apartment,2,1120,324.57,0.29,1992,Semi-furnished,12,26,33,5,3,Low,Yes,Yes,"Playground, Clubhouse, Pool, Gym",North,Owner,Ready_to_Move
9527,Delhi,Dwarka,Locality_300,Independent House,5,1039,379.54,0.37,2003,Semi-furnished,13,27,22,1,7,High,Yes,Yes,Clubhouse,East,Builder,Under_Construction
9528,Bihar,Patna,Locality_365,Villa,3,799,158.7,0.2,2019,Semi-furnished,5,28,6,7,1,Low,No,No,Playground,North,Broker,Ready_to_Move
9529,Karnataka,Bangalore,Locality_75,Independent House,4,2347,495.62,0.21,2004,Unfurnished,30,6,21,4,3,High,No,Yes,"Gym, Garden, Pool, Clubhouse, Playground",West,Owner,Ready_to_Move
9530,Madhya Pradesh,Indore,Locality_476,Apartment,5,4842,354.72,0.07,2005,Semi-furnished,9,26,20,7,2,Medium,No,No,"Gym, Clubhouse, Pool",South,Broker,Ready_to_Move
9531,Assam,Guwahati,Locality_423,Villa,1,3059,74.95,0.02,2018,Unfurnished,3,24,7,9,4,Low,Yes,Yes,Clubhouse,East,Broker,Under_Construction
9532,Maharashtra,Pune,Locality_115,Independent House,3,2624,202.01,0.08,2016,Unfurnished,8,5,9,8,7,High,Yes,No,"Pool, Garden, Playground",North,Builder,Ready_to_Move
9533,Gujarat,Ahmedabad,Locality_330,Apartment,3,889,306.14,0.34,1991,Unfurnished,10,19,34,9,10,High,No,Yes,"Playground, Garden",North,Broker,Ready_to_Move
9534,Haryana,Gurgaon,Locality_482,Apartment,5,2137,433.05,0.2,2007,Semi-furnished,7,21,18,2,7,Medium,No,No,"Pool, Garden",North,Owner,Under_Construction
9535,Telangana,Warangal,Locality_276,Apartment,2,2265,28.91,0.01,2015,Semi-furnished,20,21,10,5,9,Medium,No,No,"Garden, Playground, Clubhouse, Pool, Gym",North,Owner,Under_Construction
9536,Andhra Pradesh,Vishakhapatnam,Locality_337,Apartment,3,4318,124.85,0.03,2010,Furnished,4,5,15,10,6,High,Yes,No,Pool,North,Broker,Under_Construction
9537,Gujarat,Surat,Locality_147,Independent House,3,4645,328.8,0.07,2006,Unfurnished,0,23,19,2,3,High,No,Yes,Garden,East,Owner,Ready_to_Move
9538,Tamil Nadu,Coimbatore,Locality_466,Apartment,3,4365,71.35,0.02,2012,Semi-furnished,8,30,13,4,1,Medium,Yes,No,"Garden, Pool, Playground",East,Owner,Under_Construction
9539,West Bengal,Kolkata,Locality_3,Independent House,5,4060,144.89,0.04,2000,Semi-furnished,20,30,25,2,9,Low,No,Yes,"Pool, Gym, Playground, Garden",West,Builder,Ready_to_Move
9540,Chhattisgarh,Raipur,Locality_272,Villa,4,4716,160.72,0.03,2023,Semi-furnished,11,12,2,3,7,Low,Yes,Yes,"Pool, Clubhouse",North,Broker,Under_Construction
9541,Telangana,Hyderabad,Locality_158,Villa,5,851,440.33,0.52,2007,Furnished,23,19,18,4,1,High,Yes,No,"Playground, Gym, Garden, Pool, Clubhouse",West,Broker,Ready_to_Move
9542,Odisha,Cuttack,Locality_298,Apartment,1,3143,344.8,0.11,2009,Furnished,15,26,16,3,6,Medium,No,Yes,Garden,North,Broker,Ready_to_Move
9543,Delhi,Dwarka,Locality_285,Apartment,4,2566,271.23,0.11,2012,Furnished,14,7,13,6,5,Medium,Yes,Yes,"Playground, Pool, Clubhouse, Garden",West,Builder,Under_Construction
9544,Andhra Pradesh,Vishakhapatnam,Locality_189,Apartment,4,4780,12.85,0.0,2008,Semi-furnished,26,19,17,9,10,High,No,Yes,"Pool, Gym",East,Builder,Ready_to_Move
9545,Uttar Pradesh,Noida,Locality_268,Villa,3,4672,402.78,0.09,2010,Semi-furnished,10,8,15,1,5,High,No,No,"Pool, Clubhouse, Gym, Playground, Garden",South,Builder,Ready_to_Move
9546,West Bengal,Kolkata,Locality_149,Apartment,2,4050,266.31,0.07,2013,Unfurnished,3,23,12,7,8,High,Yes,No,Playground,West,Builder,Under_Construction
9547,Uttar Pradesh,Lucknow,Locality_72,Independent House,3,2903,329.1,0.11,2009,Semi-furnished,10,24,16,4,9,High,Yes,No,"Pool, Playground, Clubhouse, Gym",South,Builder,Under_Construction
9548,Kerala,Kochi,Locality_454,Independent House,4,527,316.5,0.6,2014,Unfurnished,28,9,11,1,1,Low,Yes,No,"Garden, Clubhouse, Gym, Playground",West,Builder,Ready_to_Move
9549,Telangana,Hyderabad,Locality_232,Apartment,2,2327,70.66,0.03,2000,Furnished,10,5,25,9,2,Low,No,No,"Pool, Clubhouse, Garden, Gym, Playground",North,Broker,Ready_to_Move
9550,Odisha,Cuttack,Locality_172,Villa,1,1494,369.66,0.25,2014,Semi-furnished,30,4,11,1,5,Medium,No,Yes,"Gym, Garden",West,Owner,Ready_to_Move
9551,Gujarat,Surat,Locality_171,Villa,5,3367,126.57,0.04,2015,Semi-furnished,23,16,10,1,2,High,No,No,"Garden, Clubhouse, Gym, Playground, Pool",South,Builder,Under_Construction
9552,Uttarakhand,Haridwar,Locality_350,Villa,5,4903,81.55,0.02,2000,Furnished,8,3,25,4,1,Low,No,Yes,Clubhouse,West,Broker,Ready_to_Move
9553,Jharkhand,Ranchi,Locality_224,Independent House,3,538,252.39,0.47,1993,Furnished,21,27,32,1,7,Medium,Yes,Yes,"Clubhouse, Gym, Playground, Garden, Pool",East,Broker,Ready_to_Move
9554,Kerala,Kochi,Locality_1,Apartment,3,3670,40.15,0.01,1996,Semi-furnished,12,14,29,6,4,Medium,No,Yes,"Clubhouse, Pool, Playground, Gym",West,Owner,Ready_to_Move
