ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
68562,Tamil Nadu,Coimbatore,Locality_320,Apartment,5,2949,318.73,0.11,2001,Semi-furnished,28,6,24,5,1,Low,No,No,"Garden, Clubhouse, Playground, Gym, Pool",East,Broker,Under_Construction
68563,Chhattisgarh,Raipur,Locality_139,Villa,5,3828,34.82,0.01,2018,Unfurnished,9,25,7,1,6,Medium,No,No,"Garden, Gym, Clubhouse, Pool",North,Owner,Under_Construction
68564,Karnataka,Bangalore,Locality_426,Apartment,4,3683,350.26,0.1,2017,Semi-furnished,22,1,8,6,3,Medium,No,No,"Gym, Playground",North,Broker,Ready_to_Move
68565,Bihar,Patna,Locality_185,Villa,5,2295,219.36,0.1,2000,Semi-furnished,24,10,25,1,2,High,Yes,Yes,Garden,South,Owner,Under_Construction
68566,Punjab,Ludhiana,Locality_351,Independent House,2,3509,341.3,0.1,2019,Semi-furnished,30,16,6,8,3,Low,No,No,"Pool, Garden",East,Owner,Ready_to_Move
68567,Jharkhand,Ranchi,Locality_378,Independent House,3,3199,291.67,0.09,2017,Semi-furnished,7,26,8,5,8,High,Yes,Yes,"Pool, Playground, Gym, Clubhouse",North,Builder,Ready_to_Move
68568,West Bengal,Durgapur,Locality_218,Villa,4,4368,205.61,0.05,2005,Semi-furnished,18,8,20,7,5,Low,No,No,"Pool, Clubhouse",West,Builder,Under_Construction
68569,West Bengal,Durgapur,Locality_485,Villa,1,1700,160.64,0.09,1992,Furnished,21,6,33,4,6,Medium,No,Yes,"Garden, Gym, Playground, Pool",North,Builder,Under_Construction
68570,Uttar Pradesh,Noida,Locality_298,Independent House,2,2447,407.9,0.17,1996,Semi-furnished,0,15,29,1,6,High,Yes,No,Playground,North,Builder,Ready_to_Move
68571,Uttarakhand,Haridwar,Locality_185,Independent House,1,1376,148.61,0.11,2005,Semi-furnished,16,15,20,6,6,Medium,Yes,Yes,Clubhouse,South,Builder,Under_Construction
68572,Telangana,Hyderabad,Locality_50,Villa,4,1121,116.82,0.1,1992,Furnished,10,26,33,2,8,High,No,No,"Pool, Playground",West,Owner,Ready_to_Move
68573,Telangana,Warangal,Locality_276,Villa,5,909,340.7,0.37,1994,Furnished,10,26,31,10,8,Medium,No,No,"Clubhouse, Pool, Playground, Garden, Gym",South,Broker,Ready_to_Move
68574,Madhya Pradesh,Indore,Locality_41,Independent House,1,1361,68.02,0.05,2000,Furnished,3,19,25,7,6,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Pool",East,Builder,Ready_to_Move
68575,West Bengal,Kolkata,Locality_7,Apartment,3,4215,488.43,0.12,2015,Unfurnished,5,11,10,7,5,Low,No,Yes,"Garden, Playground",North,Broker,Under_Construction
68576,Chhattisgarh,Bilaspur,Locality_192,Independent House,2,4943,205.24,0.04,1993,Unfurnished,26,6,32,6,2,Low,Yes,No,"Pool, Playground, Garden, Clubhouse",North,Builder,Ready_to_Move
68577,Madhya Pradesh,Bhopal,Locality_192,Villa,1,2505,388.29,0.16,2003,Unfurnished,30,4,22,4,9,Medium,No,Yes,"Clubhouse, Gym",North,Owner,Under_Construction
68578,Tamil Nadu,Chennai,Locality_472,Villa,2,4729,83.38,0.02,2022,Semi-furnished,28,14,3,7,7,High,Yes,No,"Garden, Playground, Gym",East,Owner,Ready_to_Move
68579,Punjab,Amritsar,Locality_220,Independent House,5,4195,223.52,0.05,1997,Unfurnished,6,12,28,4,4,Medium,Yes,No,Gym,North,Owner,Ready_to_Move
68580,Tamil Nadu,Chennai,Locality_300,Independent House,5,1155,101.6,0.09,2002,Furnished,30,26,23,1,9,High,No,Yes,"Playground, Pool, Gym, Clubhouse, Garden",West,Builder,Under_Construction
68581,Jharkhand,Jamshedpur,Locality_118,Independent House,4,848,486.33,0.57,2015,Semi-furnished,16,10,10,2,5,High,No,No,"Garden, Clubhouse, Gym, Pool, Playground",East,Owner,Ready_to_Move
68582,Maharashtra,Pune,Locality_456,Independent House,3,1365,245.23,0.18,2006,Unfurnished,15,26,19,4,6,Medium,No,No,"Playground, Clubhouse, Pool",West,Owner,Under_Construction
68583,Assam,Guwahati,Locality_65,Independent House,1,2827,150.11,0.05,2016,Unfurnished,25,2,9,3,10,Medium,Yes,No,"Clubhouse, Playground, Gym",West,Owner,Ready_to_Move
68584,Gujarat,Surat,Locality_80,Independent House,3,2157,227.37,0.11,2004,Unfurnished,14,26,21,5,8,High,Yes,No,Gym,West,Owner,Ready_to_Move
68585,Bihar,Patna,Locality_138,Independent House,3,618,255.91,0.41,2022,Unfurnished,11,3,3,10,2,Low,Yes,No,"Pool, Gym, Garden, Playground, Clubhouse",East,Owner,Ready_to_Move
68586,Punjab,Ludhiana,Locality_275,Apartment,4,3207,171.24,0.05,2004,Furnished,5,3,21,7,9,High,Yes,Yes,Pool,West,Broker,Under_Construction
68587,Haryana,Faridabad,Locality_3,Independent House,4,647,326.55,0.5,2007,Unfurnished,29,15,18,9,8,Low,No,Yes,"Pool, Clubhouse, Garden, Playground",South,Owner,Under_Construction
68588,Bihar,Patna,Locality_150,Apartment,4,1845,135.47,0.07,1993,Furnished,4,7,32,2,1,Medium,No,No,"Pool, Clubhouse",South,Broker,Ready_to_Move
68589,Punjab,Amritsar,Locality_338,Independent House,5,2260,499.96,0.22,2021,Semi-furnished,19,25,4,3,5,Medium,No,Yes,Garden,West,Broker,Under_Construction
68590,Madhya Pradesh,Bhopal,Locality_80,Independent House,5,995,447.9,0.45,2016,Furnished,17,29,9,2,5,Medium,No,No,Pool,East,Broker,Under_Construction
68591,Telangana,Hyderabad,Locality_434,Apartment,2,2706,458.21,0.17,2009,Unfurnished,0,27,16,7,9,Medium,No,Yes,"Playground, Pool, Clubhouse",South,Broker,Ready_to_Move
68592,Madhya Pradesh,Indore,Locality_489,Apartment,3,4384,207.79,0.05,2018,Unfurnished,22,18,7,4,10,High,Yes,No,"Garden, Playground, Pool",East,Owner,Ready_to_Move
68593,Jharkhand,Ranchi,Locality_64,Independent House,2,4210,388.14,0.09,2013,Furnished,1,5,12,8,9,Medium,No,Yes,"Garden, Pool, Gym, Clubhouse",South,Owner,Ready_to_Move
68594,Uttarakhand,Dehradun,Locality_497,Apartment,2,754,424.3,0.56,2006,Semi-furnished,8,15,19,5,6,Medium,No,Yes,"Playground, Garden, Pool",South,Broker,Under_Construction
68595,West Bengal,Durgapur,Locality_283,Apartment,1,4389,207.49,0.05,2016,Furnished,16,19,9,7,10,High,No,No,"Gym, Garden",West,Builder,Under_Construction
68596,Madhya Pradesh,Bhopal,Locality_497,Independent House,2,4147,416.42,0.1,2001,Furnished,2,13,24,9,7,Medium,No,No,Clubhouse,East,Builder,Under_Construction
68597,Maharashtra,Nagpur,Locality_374,Independent House,4,974,124.22,0.13,2015,Unfurnished,17,12,10,8,6,High,No,Yes,"Gym, Playground",North,Builder,Ready_to_Move
68598,Odisha,Cuttack,Locality_78,Apartment,5,4893,166.74,0.03,2004,Furnished,25,21,21,10,1,High,Yes,Yes,"Garden, Gym",South,Builder,Ready_to_Move
68599,Telangana,Hyderabad,Locality_216,Apartment,4,3789,332.89,0.09,2017,Unfurnished,4,27,8,8,8,High,Yes,No,"Garden, Playground, Clubhouse, Pool, Gym",East,Builder,Under_Construction
68600,Uttar Pradesh,Noida,Locality_387,Apartment,5,2693,484.07,0.18,1994,Furnished,12,23,31,6,2,Low,No,Yes,"Pool, Gym, Garden, Playground",South,Builder,Under_Construction
68601,Rajasthan,Jaipur,Locality_343,Apartment,5,1183,35.37,0.03,2008,Semi-furnished,5,23,17,3,5,Low,Yes,No,"Gym, Pool",North,Builder,Under_Construction
68602,Odisha,Bhubaneswar,Locality_33,Apartment,3,3733,218.46,0.06,2011,Unfurnished,9,8,14,2,10,Low,No,Yes,"Clubhouse, Gym, Garden, Playground",South,Broker,Ready_to_Move
68603,Rajasthan,Jodhpur,Locality_324,Apartment,4,4229,108.56,0.03,2011,Furnished,19,5,14,7,6,Medium,Yes,No,Clubhouse,North,Builder,Ready_to_Move
68604,Telangana,Hyderabad,Locality_248,Independent House,1,1692,368.51,0.22,2023,Furnished,4,10,2,5,7,Medium,No,Yes,"Playground, Gym",North,Broker,Under_Construction
68605,Kerala,Trivandrum,Locality_104,Apartment,1,1418,70.77,0.05,1994,Furnished,18,25,31,1,5,High,No,No,Clubhouse,West,Owner,Under_Construction
68606,Uttar Pradesh,Noida,Locality_229,Apartment,3,3807,219.53,0.06,1993,Semi-furnished,5,25,32,1,1,Medium,No,Yes,"Pool, Clubhouse",West,Builder,Ready_to_Move
68607,Madhya Pradesh,Indore,Locality_370,Apartment,4,4057,151.26,0.04,1999,Unfurnished,21,9,26,10,9,High,Yes,No,"Garden, Clubhouse, Playground, Pool",East,Builder,Under_Construction
68608,Rajasthan,Jaipur,Locality_411,Villa,1,2556,423.19,0.17,2018,Semi-furnished,11,25,7,3,2,Medium,Yes,Yes,"Garden, Playground, Pool, Clubhouse",East,Owner,Ready_to_Move
68609,Odisha,Bhubaneswar,Locality_148,Villa,2,964,428.6,0.44,2011,Semi-furnished,15,25,14,5,1,Low,Yes,No,Clubhouse,South,Broker,Ready_to_Move
68610,Tamil Nadu,Chennai,Locality_326,Independent House,1,3788,484.08,0.13,2018,Unfurnished,17,29,7,6,5,High,No,No,"Garden, Clubhouse, Pool, Gym, Playground",West,Builder,Under_Construction
68611,Gujarat,Ahmedabad,Locality_357,Independent House,1,4716,369.29,0.08,2004,Semi-furnished,15,6,21,9,7,Medium,Yes,No,Gym,South,Builder,Ready_to_Move
68612,Tamil Nadu,Chennai,Locality_216,Villa,5,4845,114.86,0.02,2010,Semi-furnished,12,10,15,9,7,Low,Yes,Yes,"Clubhouse, Playground, Pool",West,Builder,Under_Construction
68613,Kerala,Trivandrum,Locality_318,Villa,2,1831,427.54,0.23,1998,Semi-furnished,5,10,27,2,8,Medium,Yes,No,"Garden, Playground, Pool",West,Owner,Under_Construction
68614,Andhra Pradesh,Vijayawada,Locality_304,Apartment,4,852,458.95,0.54,1992,Furnished,17,16,33,5,5,High,Yes,Yes,"Playground, Garden, Clubhouse",East,Builder,Under_Construction
68615,Rajasthan,Jodhpur,Locality_201,Independent House,4,4541,281.33,0.06,2006,Semi-furnished,8,30,19,5,9,High,No,Yes,"Pool, Playground, Gym",East,Owner,Ready_to_Move
68616,Karnataka,Mangalore,Locality_212,Apartment,2,4293,318.68,0.07,1992,Semi-furnished,19,17,33,4,1,Medium,No,No,"Gym, Playground, Clubhouse, Garden",West,Broker,Under_Construction
68617,Odisha,Bhubaneswar,Locality_355,Apartment,5,1643,316.89,0.19,2018,Furnished,25,25,7,2,8,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Garden",East,Broker,Ready_to_Move
68618,Karnataka,Bangalore,Locality_145,Independent House,2,2246,311.61,0.14,2013,Semi-furnished,27,13,12,8,8,Low,Yes,No,"Gym, Clubhouse, Garden, Pool, Playground",North,Broker,Ready_to_Move
68619,Karnataka,Mysore,Locality_253,Apartment,3,1293,98.88,0.08,2008,Semi-furnished,9,6,17,7,2,High,Yes,Yes,"Clubhouse, Playground",East,Builder,Ready_to_Move
68620,Uttarakhand,Dehradun,Locality_51,Apartment,3,856,474.06,0.55,1997,Furnished,23,12,28,9,8,Low,Yes,Yes,Gym,West,Owner,Under_Construction
68621,Haryana,Gurgaon,Locality_139,Independent House,5,3963,49.71,0.01,2016,Semi-furnished,10,26,9,1,2,High,No,Yes,"Gym, Playground, Clubhouse, Garden, Pool",North,Builder,Ready_to_Move
68622,Assam,Silchar,Locality_383,Independent House,1,4248,211.53,0.05,2018,Unfurnished,6,15,7,7,9,Low,No,Yes,"Garden, Pool, Gym",West,Builder,Ready_to_Move
68623,Uttar Pradesh,Noida,Locality_234,Independent House,4,2788,361.61,0.13,2007,Furnished,19,29,18,2,6,Low,Yes,No,"Pool, Playground, Gym, Clubhouse, Garden",South,Builder,Under_Construction
68624,Maharashtra,Nagpur,Locality_488,Villa,1,4277,492.26,0.12,2008,Furnished,5,26,17,9,4,Low,Yes,Yes,"Clubhouse, Garden, Gym, Playground",North,Broker,Ready_to_Move
68625,Punjab,Amritsar,Locality_213,Apartment,2,2689,455.03,0.17,1996,Furnished,17,25,29,6,8,High,No,Yes,"Clubhouse, Pool",South,Owner,Under_Construction
68626,Gujarat,Ahmedabad,Locality_203,Independent House,4,4170,478.69,0.11,2002,Semi-furnished,17,1,23,9,2,Low,No,No,"Playground, Clubhouse, Gym, Pool, Garden",North,Owner,Under_Construction
68627,Chhattisgarh,Raipur,Locality_361,Apartment,5,2116,113.09,0.05,1997,Unfurnished,20,19,28,10,1,High,No,No,"Playground, Pool, Garden, Gym",East,Owner,Under_Construction
68628,Andhra Pradesh,Vijayawada,Locality_221,Apartment,5,4119,487.05,0.12,2005,Semi-furnished,4,13,20,6,3,High,Yes,No,"Clubhouse, Gym",East,Builder,Under_Construction
68629,Uttar Pradesh,Noida,Locality_365,Independent House,4,2648,465.42,0.18,2005,Semi-furnished,18,28,20,6,7,High,No,No,"Gym, Playground",West,Builder,Under_Construction
68630,West Bengal,Kolkata,Locality_273,Apartment,5,3440,296.19,0.09,2005,Unfurnished,25,28,20,1,2,High,No,Yes,Pool,North,Owner,Ready_to_Move
68631,Rajasthan,Jodhpur,Locality_303,Apartment,5,2968,71.09,0.02,2020,Semi-furnished,24,1,5,4,9,Low,Yes,Yes,"Gym, Pool, Garden, Playground, Clubhouse",West,Owner,Under_Construction
68632,Delhi,New Delhi,Locality_66,Independent House,3,1644,210.86,0.13,2003,Furnished,24,7,22,4,6,Medium,No,No,Garden,West,Broker,Under_Construction
68633,Karnataka,Mysore,Locality_451,Apartment,4,3314,458.9,0.14,2012,Unfurnished,13,9,13,7,8,Low,Yes,No,"Garden, Pool, Clubhouse, Playground",East,Broker,Under_Construction
68634,Gujarat,Ahmedabad,Locality_211,Villa,2,4916,109.55,0.02,2017,Semi-furnished,22,10,8,3,4,Low,No,Yes,"Pool, Garden, Playground, Clubhouse",North,Builder,Ready_to_Move
68635,Andhra Pradesh,Vijayawada,Locality_408,Villa,1,2588,103.93,0.04,2013,Unfurnished,20,12,12,7,6,High,No,Yes,Clubhouse,North,Builder,Under_Construction
68636,Madhya Pradesh,Bhopal,Locality_166,Apartment,3,856,427.01,0.5,2006,Semi-furnished,25,2,19,9,8,High,No,No,"Pool, Clubhouse, Gym, Garden",North,Broker,Ready_to_Move
68637,Haryana,Gurgaon,Locality_393,Villa,4,4060,28.53,0.01,1993,Unfurnished,4,8,32,2,5,Medium,Yes,No,"Gym, Playground, Clubhouse, Garden, Pool",East,Builder,Under_Construction
68638,Odisha,Cuttack,Locality_405,Villa,2,3878,196.62,0.05,1992,Unfurnished,22,9,33,2,6,Medium,No,No,"Clubhouse, Playground, Gym, Garden",South,Broker,Ready_to_Move
68639,Kerala,Kochi,Locality_487,Villa,3,3470,231.95,0.07,2001,Semi-furnished,15,10,24,5,4,Medium,Yes,No,"Garden, Pool, Clubhouse, Gym",South,Owner,Ready_to_Move
68640,Odisha,Bhubaneswar,Locality_123,Independent House,5,3034,178.46,0.06,1993,Furnished,12,4,32,8,4,Medium,No,No,"Garden, Pool, Playground",North,Builder,Under_Construction
68641,Punjab,Amritsar,Locality_38,Independent House,3,4702,307.14,0.07,2005,Semi-furnished,9,23,20,1,5,Medium,No,No,"Playground, Pool, Garden, Clubhouse",East,Broker,Under_Construction
68642,Kerala,Kochi,Locality_344,Independent House,2,4797,496.93,0.1,2000,Semi-furnished,19,10,25,8,6,High,Yes,Yes,"Gym, Clubhouse, Pool",North,Broker,Under_Construction
68643,Uttarakhand,Haridwar,Locality_219,Independent House,2,4004,455.06,0.11,2000,Furnished,25,2,25,10,6,High,No,Yes,"Garden, Pool, Clubhouse",West,Builder,Under_Construction
68644,Uttar Pradesh,Noida,Locality_44,Independent House,3,3143,362.79,0.12,2000,Furnished,14,21,25,5,2,High,No,No,Playground,West,Broker,Ready_to_Move
68645,Andhra Pradesh,Vijayawada,Locality_152,Independent House,3,1537,111.72,0.07,2018,Semi-furnished,1,5,7,3,1,High,Yes,Yes,"Gym, Garden, Pool, Playground",East,Owner,Under_Construction
68646,Andhra Pradesh,Vijayawada,Locality_248,Independent House,5,4267,256.82,0.06,2015,Semi-furnished,3,3,10,10,4,High,Yes,Yes,"Clubhouse, Garden, Gym",East,Broker,Ready_to_Move
68647,Odisha,Bhubaneswar,Locality_394,Villa,2,4679,94.86,0.02,2019,Furnished,23,20,6,6,4,Low,No,No,"Playground, Gym, Pool, Clubhouse",North,Builder,Under_Construction
68648,Rajasthan,Jodhpur,Locality_322,Independent House,4,2830,424.48,0.15,2013,Unfurnished,9,18,12,1,2,Medium,Yes,Yes,"Playground, Pool",West,Owner,Ready_to_Move
68649,Haryana,Gurgaon,Locality_291,Independent House,1,4864,104.35,0.02,2004,Furnished,28,30,21,1,9,Low,No,Yes,Pool,North,Builder,Under_Construction
68650,West Bengal,Durgapur,Locality_150,Apartment,4,3611,228.21,0.06,2002,Unfurnished,6,10,23,4,6,Low,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",East,Broker,Under_Construction
68651,Tamil Nadu,Coimbatore,Locality_19,Apartment,5,4897,460.12,0.09,1999,Unfurnished,26,5,26,2,3,Low,No,No,Garden,West,Owner,Under_Construction
68652,Andhra Pradesh,Vijayawada,Locality_416,Villa,5,4958,151.23,0.03,1990,Semi-furnished,28,23,35,3,6,Low,No,No,"Clubhouse, Garden, Playground",North,Owner,Under_Construction
68653,Maharashtra,Nagpur,Locality_436,Apartment,3,4365,70.91,0.02,2001,Unfurnished,6,21,24,7,5,High,Yes,Yes,Playground,East,Broker,Ready_to_Move
68654,Assam,Silchar,Locality_144,Apartment,1,2985,41.92,0.01,1990,Furnished,0,16,35,1,2,Low,No,No,"Clubhouse, Pool, Garden, Playground",West,Owner,Ready_to_Move
68655,Rajasthan,Jaipur,Locality_375,Villa,3,3588,95.99,0.03,2008,Furnished,2,28,17,2,8,Medium,No,No,"Pool, Playground, Garden, Gym, Clubhouse",South,Owner,Under_Construction
68656,Kerala,Kochi,Locality_190,Villa,4,2326,450.48,0.19,2020,Semi-furnished,25,6,5,4,1,High,No,No,"Garden, Clubhouse, Pool",South,Broker,Under_Construction
68657,Karnataka,Bangalore,Locality_126,Apartment,4,1246,307.57,0.25,2020,Furnished,8,25,5,6,8,Medium,Yes,Yes,"Playground, Pool, Garden, Clubhouse, Gym",North,Broker,Ready_to_Move
68658,Gujarat,Surat,Locality_426,Apartment,1,1575,294.39,0.19,1994,Semi-furnished,11,22,31,2,3,Medium,No,Yes,"Clubhouse, Playground, Gym, Garden, Pool",East,Broker,Ready_to_Move
68659,Assam,Silchar,Locality_361,Apartment,2,1619,386.33,0.24,2022,Semi-furnished,9,7,3,6,3,Low,Yes,Yes,Playground,North,Builder,Ready_to_Move
68660,Jharkhand,Ranchi,Locality_187,Independent House,5,2754,56.79,0.02,2019,Unfurnished,23,6,6,3,10,High,No,No,"Clubhouse, Pool, Garden, Playground, Gym",North,Builder,Ready_to_Move
68661,Bihar,Patna,Locality_495,Apartment,4,4774,97.46,0.02,1995,Semi-furnished,23,19,30,6,9,Low,No,Yes,"Gym, Clubhouse",South,Owner,Under_Construction
68662,Punjab,Amritsar,Locality_234,Villa,2,3189,196.21,0.06,2022,Unfurnished,27,2,3,5,2,Medium,Yes,Yes,"Pool, Playground, Garden, Clubhouse, Gym",South,Owner,Ready_to_Move
68663,Maharashtra,Pune,Locality_2,Independent House,5,3024,329.36,0.11,2001,Semi-furnished,14,2,24,6,9,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Garden, Playground",North,Builder,Under_Construction
68664,Uttarakhand,Haridwar,Locality_205,Villa,2,3507,483.83,0.14,2022,Semi-furnished,4,16,3,7,3,Low,Yes,No,"Playground, Clubhouse",North,Builder,Ready_to_Move
68665,Uttar Pradesh,Noida,Locality_452,Independent House,3,1204,448.65,0.37,1990,Furnished,21,24,35,4,9,High,Yes,Yes,"Pool, Gym, Playground, Clubhouse",South,Builder,Ready_to_Move
68666,Jharkhand,Ranchi,Locality_310,Apartment,3,1956,37.78,0.02,2002,Furnished,22,13,23,8,5,High,Yes,Yes,"Playground, Gym, Pool, Garden",West,Owner,Ready_to_Move
68667,Uttar Pradesh,Noida,Locality_204,Independent House,2,943,260.81,0.28,2004,Furnished,18,29,21,1,3,High,No,No,"Pool, Gym, Playground",South,Builder,Under_Construction
68668,Punjab,Ludhiana,Locality_373,Villa,3,688,486.9,0.71,2018,Furnished,10,10,7,7,8,Medium,No,Yes,"Playground, Garden, Clubhouse",North,Broker,Under_Construction
68669,Uttarakhand,Haridwar,Locality_338,Independent House,2,2869,396.88,0.14,2023,Unfurnished,20,5,2,1,2,High,No,No,"Playground, Gym, Clubhouse, Garden",South,Builder,Under_Construction
68670,Andhra Pradesh,Vijayawada,Locality_71,Villa,3,2289,374.97,0.16,1991,Unfurnished,11,17,34,7,9,High,No,No,"Clubhouse, Garden, Gym",South,Owner,Under_Construction
68671,Punjab,Amritsar,Locality_86,Independent House,4,3306,231.07,0.07,2010,Furnished,29,12,15,2,1,Low,No,No,Pool,East,Builder,Ready_to_Move
68672,Odisha,Bhubaneswar,Locality_429,Apartment,5,2314,315.99,0.14,2008,Furnished,1,13,17,9,4,Medium,Yes,Yes,"Gym, Pool, Garden",West,Broker,Ready_to_Move
68673,Uttarakhand,Dehradun,Locality_171,Apartment,2,1227,261.79,0.21,2017,Furnished,30,9,8,2,10,Medium,Yes,Yes,"Garden, Pool, Gym, Playground, Clubhouse",East,Broker,Ready_to_Move
68674,Uttar Pradesh,Lucknow,Locality_41,Villa,1,3527,93.19,0.03,2008,Furnished,27,6,17,7,3,Low,Yes,No,"Pool, Gym",South,Builder,Under_Construction
68675,Madhya Pradesh,Bhopal,Locality_70,Independent House,3,1998,251.12,0.13,2014,Unfurnished,27,27,11,8,6,Low,No,Yes,"Gym, Pool, Garden, Playground",West,Owner,Under_Construction
68676,Rajasthan,Jaipur,Locality_310,Independent House,2,3102,132.57,0.04,2007,Furnished,28,9,18,10,3,High,No,No,Gym,South,Broker,Under_Construction
68677,Uttarakhand,Dehradun,Locality_445,Apartment,2,3772,446.16,0.12,2000,Unfurnished,16,6,25,7,6,Low,Yes,Yes,"Playground, Clubhouse",North,Builder,Under_Construction
68678,Haryana,Gurgaon,Locality_346,Villa,3,2074,396.76,0.19,2000,Semi-furnished,3,29,25,10,7,Low,Yes,Yes,"Gym, Garden, Playground, Pool, Clubhouse",North,Broker,Under_Construction
68679,Andhra Pradesh,Vijayawada,Locality_319,Independent House,5,3773,389.58,0.1,2020,Unfurnished,0,20,5,3,2,Medium,No,No,"Playground, Pool, Garden, Gym, Clubhouse",West,Broker,Ready_to_Move
68680,Gujarat,Surat,Locality_193,Villa,2,4066,139.24,0.03,2013,Semi-furnished,18,19,12,9,6,Medium,No,No,"Playground, Clubhouse, Garden, Gym",North,Broker,Under_Construction
68681,Tamil Nadu,Chennai,Locality_275,Independent House,3,896,105.15,0.12,2014,Semi-furnished,2,15,11,7,4,Low,No,No,"Playground, Clubhouse, Pool, Garden, Gym",North,Owner,Under_Construction
68682,Haryana,Faridabad,Locality_220,Independent House,4,827,353.37,0.43,2009,Unfurnished,6,26,16,9,3,Low,Yes,No,"Pool, Playground",North,Builder,Ready_to_Move
68683,Kerala,Trivandrum,Locality_255,Villa,4,2812,409.3,0.15,2012,Unfurnished,12,17,13,4,10,Medium,Yes,No,"Clubhouse, Gym, Pool",South,Broker,Ready_to_Move
68684,West Bengal,Durgapur,Locality_326,Villa,2,4488,103.07,0.02,1995,Unfurnished,4,11,30,3,8,Low,No,No,Pool,South,Builder,Ready_to_Move
68685,Telangana,Warangal,Locality_52,Independent House,5,1072,444.8,0.41,2021,Unfurnished,21,23,4,1,5,High,No,No,"Pool, Garden, Gym",East,Broker,Ready_to_Move
68686,West Bengal,Kolkata,Locality_255,Independent House,2,4993,430.38,0.09,1996,Unfurnished,17,14,29,3,4,Low,No,Yes,Clubhouse,West,Broker,Ready_to_Move
68687,Telangana,Hyderabad,Locality_160,Villa,1,4953,172.34,0.03,2015,Semi-furnished,9,4,10,2,8,High,No,No,"Garden, Clubhouse, Gym, Pool, Playground",North,Builder,Under_Construction
68688,Bihar,Gaya,Locality_272,Independent House,5,3821,460.44,0.12,2019,Unfurnished,30,5,6,9,4,High,No,Yes,"Garden, Clubhouse",East,Builder,Ready_to_Move
68689,Delhi,New Delhi,Locality_468,Independent House,2,4174,393.24,0.09,1996,Furnished,10,13,29,7,8,Low,No,Yes,"Playground, Garden, Gym, Pool",West,Broker,Ready_to_Move
68690,Assam,Silchar,Locality_125,Villa,4,4653,433.37,0.09,2013,Furnished,13,30,12,8,10,High,No,Yes,"Gym, Pool, Playground",West,Broker,Ready_to_Move
68691,Chhattisgarh,Raipur,Locality_459,Villa,5,4698,87.55,0.02,2022,Furnished,8,26,3,2,7,Low,No,No,"Gym, Pool, Clubhouse",South,Owner,Ready_to_Move
68692,Uttarakhand,Haridwar,Locality_173,Villa,5,2345,115.54,0.05,2023,Furnished,23,6,2,7,10,Low,No,No,"Garden, Gym, Pool, Playground",West,Builder,Under_Construction
68693,Gujarat,Surat,Locality_154,Independent House,3,1378,356.95,0.26,1993,Furnished,12,18,32,2,8,Medium,Yes,Yes,"Playground, Clubhouse, Garden",East,Broker,Ready_to_Move
68694,Telangana,Hyderabad,Locality_313,Independent House,3,2621,344.83,0.13,2018,Furnished,9,12,7,4,3,High,Yes,No,"Garden, Pool, Playground, Gym",North,Owner,Ready_to_Move
68695,Odisha,Bhubaneswar,Locality_72,Villa,5,4829,72.47,0.02,2018,Unfurnished,9,29,7,5,1,Low,No,No,"Garden, Clubhouse",North,Broker,Under_Construction
68696,Karnataka,Bangalore,Locality_443,Apartment,2,3951,269.63,0.07,2018,Furnished,3,4,7,6,6,Medium,Yes,Yes,"Playground, Gym, Clubhouse",West,Broker,Ready_to_Move
68697,Delhi,Dwarka,Locality_210,Villa,3,605,297.67,0.49,2009,Furnished,6,15,16,4,8,Low,Yes,Yes,"Playground, Pool, Garden, Gym, Clubhouse",West,Builder,Under_Construction
68698,Uttar Pradesh,Noida,Locality_488,Apartment,3,1294,350.62,0.27,2013,Semi-furnished,15,1,12,2,4,High,Yes,No,"Playground, Pool",West,Builder,Ready_to_Move
68699,Telangana,Warangal,Locality_195,Villa,2,681,21.52,0.03,2006,Furnished,8,4,19,6,9,Medium,No,No,"Pool, Playground, Gym, Garden, Clubhouse",North,Owner,Ready_to_Move
68700,Delhi,New Delhi,Locality_229,Villa,3,4948,388.83,0.08,2019,Semi-furnished,17,25,6,10,5,High,Yes,Yes,"Pool, Clubhouse, Playground, Garden",West,Broker,Ready_to_Move
68701,Jharkhand,Jamshedpur,Locality_282,Villa,2,3762,301.94,0.08,2002,Semi-furnished,17,17,23,7,6,Medium,Yes,No,"Clubhouse, Playground, Garden, Pool",East,Owner,Under_Construction
68702,Delhi,New Delhi,Locality_210,Villa,2,4386,153.62,0.04,2011,Furnished,13,19,14,2,6,Low,No,No,"Clubhouse, Pool, Playground, Gym, Garden",North,Broker,Ready_to_Move
68703,Telangana,Warangal,Locality_205,Villa,3,2159,194.58,0.09,2011,Furnished,12,15,14,9,5,Medium,No,Yes,"Pool, Playground",North,Builder,Under_Construction
