ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
148513,Maharashtra,Pune,Locality_391,Villa,4,1694,251.25,0.15,2005,Furnished,24,21,20,9,9,Medium,No,No,Garden,North,Owner,Under_Construction
148514,Telangana,Hyderabad,Locality_254,Independent House,4,1539,299.14,0.19,1991,Semi-furnished,7,19,34,9,7,Low,Yes,Yes,Pool,West,Owner,Under_Construction
148515,Chhattisgarh,Bilaspur,Locality_463,Villa,3,3583,342.18,0.1,2017,Furnished,26,12,8,9,5,High,No,Yes,"Playground, Garden",North,Broker,Ready_to_Move
148516,Haryana,Gurgaon,Locality_320,Independent House,4,3840,84.47,0.02,2005,Unfurnished,6,25,20,9,6,High,No,No,"Playground, Clubhouse, Gym, Pool, Garden",North,Builder,Ready_to_Move
148517,Kerala,Trivandrum,Locality_303,Independent House,4,676,87.57,0.13,2013,Semi-furnished,22,29,12,4,8,Low,No,No,Pool,South,Broker,Under_Construction
148518,Chhattisgarh,Bilaspur,Locality_436,Independent House,5,1415,379.12,0.27,2013,Furnished,2,26,12,7,8,Low,No,Yes,"Clubhouse, Gym, Playground",West,Broker,Ready_to_Move
148519,Telangana,Warangal,Locality_222,Independent House,4,973,407.24,0.42,2023,Unfurnished,18,4,2,9,6,High,Yes,No,"Playground, Gym",West,Builder,Under_Construction
148520,Bihar,Gaya,Locality_362,Apartment,5,2302,499.79,0.22,2003,Furnished,21,14,22,4,1,Low,No,Yes,"Gym, Pool, Clubhouse, Garden",West,Broker,Ready_to_Move
148521,Tamil Nadu,Chennai,Locality_389,Apartment,5,4082,18.77,0.0,2016,Furnished,0,9,9,6,1,High,No,Yes,Playground,West,Broker,Under_Construction
148522,Gujarat,Surat,Locality_140,Villa,4,2099,15.21,0.01,2013,Semi-furnished,12,19,12,10,9,High,No,Yes,"Garden, Playground, Pool, Gym, Clubhouse",West,Builder,Under_Construction
148523,Andhra Pradesh,Vishakhapatnam,Locality_104,Independent House,1,1375,498.1,0.36,1996,Furnished,21,24,29,7,5,High,No,No,Garden,West,Broker,Under_Construction
148524,Odisha,Cuttack,Locality_488,Villa,1,1133,270.41,0.24,1998,Semi-furnished,7,30,27,8,5,Low,No,No,Pool,South,Owner,Under_Construction
148525,Jharkhand,Ranchi,Locality_48,Apartment,5,4244,454.47,0.11,2017,Unfurnished,14,20,8,1,3,High,No,No,"Garden, Pool, Gym",North,Owner,Ready_to_Move
148526,Gujarat,Ahmedabad,Locality_455,Independent House,5,4114,290.97,0.07,1994,Semi-furnished,20,26,31,3,5,Low,Yes,No,"Playground, Clubhouse, Garden",South,Broker,Under_Construction
148527,Odisha,Bhubaneswar,Locality_477,Independent House,2,4385,443.09,0.1,2020,Unfurnished,11,19,5,7,7,Medium,Yes,Yes,Gym,West,Builder,Under_Construction
148528,Maharashtra,Pune,Locality_369,Independent House,2,2795,20.19,0.01,1992,Semi-furnished,8,12,33,3,8,Medium,No,No,Clubhouse,South,Owner,Ready_to_Move
148529,Kerala,Trivandrum,Locality_329,Villa,5,1264,487.63,0.39,2004,Semi-furnished,20,26,21,7,10,Low,No,Yes,Pool,South,Owner,Under_Construction
148530,Rajasthan,Jodhpur,Locality_279,Apartment,1,2517,169.26,0.07,2022,Unfurnished,7,26,3,6,8,Medium,No,Yes,"Gym, Garden, Playground",East,Owner,Ready_to_Move
148531,Uttarakhand,Haridwar,Locality_69,Villa,1,1593,287.03,0.18,2019,Semi-furnished,29,7,6,1,7,High,No,Yes,"Garden, Gym, Playground, Pool, Clubhouse",East,Owner,Under_Construction
148532,Odisha,Cuttack,Locality_194,Independent House,3,4393,137.98,0.03,2019,Semi-furnished,27,15,6,6,4,Medium,No,No,"Gym, Playground, Clubhouse",East,Broker,Ready_to_Move
148533,Tamil Nadu,Chennai,Locality_49,Villa,4,4631,191.01,0.04,1995,Semi-furnished,11,8,30,5,2,High,Yes,Yes,"Garden, Clubhouse",East,Broker,Ready_to_Move
148534,Andhra Pradesh,Vijayawada,Locality_184,Apartment,4,1323,445.8,0.34,2023,Semi-furnished,2,8,2,10,5,Medium,No,No,"Pool, Playground",North,Broker,Under_Construction
148535,Gujarat,Ahmedabad,Locality_291,Apartment,3,3675,14.61,0.0,2009,Unfurnished,30,12,16,7,10,Low,No,No,"Gym, Playground, Garden",West,Broker,Under_Construction
148536,Rajasthan,Jodhpur,Locality_331,Independent House,5,4577,358.36,0.08,2012,Unfurnished,23,27,13,4,2,Low,Yes,No,"Garden, Playground, Gym, Pool, Clubhouse",West,Builder,Under_Construction
148537,Kerala,Kochi,Locality_296,Villa,2,4875,492.15,0.1,2019,Unfurnished,0,1,6,5,1,High,Yes,Yes,"Garden, Clubhouse",North,Builder,Under_Construction
148538,Bihar,Gaya,Locality_234,Apartment,1,3697,29.01,0.01,1991,Semi-furnished,13,27,34,2,2,Medium,No,Yes,"Clubhouse, Playground",South,Builder,Ready_to_Move
148539,Rajasthan,Jaipur,Locality_138,Villa,4,4309,447.67,0.1,1994,Semi-furnished,13,11,31,1,3,Low,No,Yes,"Clubhouse, Gym, Garden, Playground",East,Broker,Ready_to_Move
148540,Delhi,New Delhi,Locality_33,Villa,5,3470,385.71,0.11,2011,Unfurnished,19,5,14,4,6,Low,No,No,"Clubhouse, Playground, Gym",East,Owner,Ready_to_Move
148541,Karnataka,Bangalore,Locality_4,Villa,4,1054,336.63,0.32,2018,Semi-furnished,12,14,7,4,10,High,No,No,"Playground, Gym, Clubhouse, Pool, Garden",North,Broker,Ready_to_Move
148542,Tamil Nadu,Coimbatore,Locality_198,Independent House,3,4483,44.01,0.01,2003,Unfurnished,30,14,22,5,2,Low,No,Yes,Garden,East,Builder,Ready_to_Move
148543,Rajasthan,Jodhpur,Locality_324,Independent House,5,1231,44.89,0.04,2007,Furnished,28,27,18,3,3,High,No,No,"Playground, Pool, Gym, Clubhouse",South,Builder,Under_Construction
148544,Assam,Silchar,Locality_133,Apartment,1,4736,438.72,0.09,2004,Unfurnished,11,16,21,8,1,Medium,Yes,No,"Gym, Garden, Playground, Clubhouse, Pool",East,Owner,Under_Construction
148545,Rajasthan,Jodhpur,Locality_146,Apartment,4,2665,26.97,0.01,2006,Unfurnished,12,23,19,10,1,High,Yes,Yes,"Pool, Clubhouse",West,Builder,Under_Construction
148546,Madhya Pradesh,Indore,Locality_67,Villa,2,4921,458.06,0.09,1996,Unfurnished,30,15,29,7,6,Low,Yes,Yes,"Pool, Garden, Playground",South,Owner,Under_Construction
148547,West Bengal,Durgapur,Locality_383,Independent House,3,3838,182.72,0.05,2018,Semi-furnished,30,10,7,5,8,Medium,No,Yes,Gym,East,Broker,Under_Construction
148548,Kerala,Trivandrum,Locality_173,Independent House,5,3412,467.23,0.14,2005,Furnished,4,20,20,9,6,Medium,No,Yes,"Garden, Playground",North,Broker,Under_Construction
148549,Gujarat,Ahmedabad,Locality_452,Independent House,4,933,160.88,0.17,1997,Furnished,9,2,28,3,5,Medium,Yes,Yes,"Clubhouse, Gym, Pool, Garden, Playground",North,Owner,Under_Construction
148550,Maharashtra,Pune,Locality_26,Apartment,5,2984,143.68,0.05,2007,Furnished,12,27,18,7,5,High,Yes,Yes,"Pool, Gym",North,Owner,Ready_to_Move
148551,Uttarakhand,Dehradun,Locality_14,Independent House,1,2350,65.69,0.03,1998,Furnished,16,17,27,5,8,Low,No,No,"Garden, Gym, Playground, Pool",West,Broker,Ready_to_Move
148552,Assam,Guwahati,Locality_25,Villa,2,4174,194.6,0.05,2005,Semi-furnished,29,3,20,8,5,Low,No,Yes,"Garden, Clubhouse, Playground, Gym",North,Builder,Under_Construction
148553,Telangana,Hyderabad,Locality_307,Villa,1,1074,104.17,0.1,2002,Semi-furnished,7,18,23,6,7,High,No,Yes,"Pool, Garden, Playground",South,Broker,Ready_to_Move
148554,West Bengal,Durgapur,Locality_344,Villa,5,2065,160.65,0.08,1993,Unfurnished,17,19,32,9,1,High,Yes,No,Clubhouse,West,Owner,Ready_to_Move
148555,West Bengal,Durgapur,Locality_226,Apartment,2,4939,88.94,0.02,2008,Semi-furnished,9,17,17,4,2,Low,No,Yes,Gym,South,Owner,Under_Construction
148556,Uttarakhand,Haridwar,Locality_500,Independent House,1,532,73.25,0.14,2008,Semi-furnished,30,16,17,7,9,Medium,Yes,No,Garden,East,Broker,Ready_to_Move
148557,Andhra Pradesh,Vishakhapatnam,Locality_257,Independent House,5,4742,391.52,0.08,1995,Unfurnished,0,18,30,10,1,High,No,No,"Garden, Pool, Gym",West,Broker,Under_Construction
148558,Odisha,Bhubaneswar,Locality_44,Apartment,2,4213,463.56,0.11,2005,Unfurnished,1,20,20,8,10,High,Yes,Yes,Gym,East,Builder,Under_Construction
148559,Delhi,New Delhi,Locality_459,Independent House,1,3846,396.43,0.1,2004,Semi-furnished,8,2,21,2,9,Medium,No,No,Clubhouse,North,Broker,Ready_to_Move
148560,Andhra Pradesh,Vijayawada,Locality_497,Apartment,3,4448,473.76,0.11,1993,Unfurnished,28,26,32,4,4,High,Yes,No,"Playground, Gym, Clubhouse, Pool",North,Broker,Ready_to_Move
148561,Bihar,Gaya,Locality_12,Independent House,3,922,410.17,0.44,2013,Semi-furnished,19,9,12,6,9,Medium,No,No,"Pool, Playground, Gym, Garden",West,Broker,Ready_to_Move
148562,Haryana,Faridabad,Locality_62,Apartment,2,807,455.8,0.56,2009,Semi-furnished,9,12,16,7,3,Low,No,Yes,"Garden, Playground, Pool, Gym, Clubhouse",North,Builder,Ready_to_Move
148563,Jharkhand,Ranchi,Locality_242,Independent House,5,2562,86.83,0.03,1992,Unfurnished,16,3,33,10,2,High,No,Yes,"Playground, Clubhouse, Garden, Pool",South,Owner,Ready_to_Move
148564,Karnataka,Mysore,Locality_438,Villa,2,3784,91.78,0.02,2013,Unfurnished,3,5,12,8,3,Medium,Yes,Yes,"Garden, Clubhouse, Pool, Gym",West,Builder,Ready_to_Move
148565,Rajasthan,Jaipur,Locality_123,Apartment,3,2396,241.37,0.1,2003,Furnished,9,6,22,4,1,Medium,No,Yes,Pool,North,Broker,Under_Construction
148566,Andhra Pradesh,Vishakhapatnam,Locality_198,Villa,3,820,327.34,0.4,2019,Furnished,3,4,6,10,4,Medium,Yes,No,"Garden, Gym, Clubhouse, Playground, Pool",East,Builder,Under_Construction
148567,Assam,Guwahati,Locality_487,Apartment,2,1072,438.91,0.41,1997,Unfurnished,2,11,28,6,8,High,Yes,No,"Garden, Gym",North,Builder,Under_Construction
148568,Odisha,Cuttack,Locality_319,Apartment,2,1546,25.68,0.02,2003,Semi-furnished,17,16,22,9,2,Low,No,Yes,"Garden, Pool, Playground, Gym",South,Builder,Ready_to_Move
148569,Assam,Guwahati,Locality_253,Independent House,2,1200,112.11,0.09,2019,Furnished,16,3,6,1,1,Medium,No,No,"Clubhouse, Gym, Pool, Playground, Garden",South,Owner,Ready_to_Move
148570,Haryana,Gurgaon,Locality_412,Independent House,3,2252,488.28,0.22,2004,Unfurnished,27,19,21,1,4,High,Yes,Yes,"Pool, Gym",South,Broker,Under_Construction
148571,Andhra Pradesh,Vijayawada,Locality_386,Villa,3,1926,140.76,0.07,2002,Unfurnished,1,27,23,10,1,Low,Yes,No,"Pool, Clubhouse, Garden, Playground",North,Broker,Under_Construction
148572,Maharashtra,Nagpur,Locality_373,Villa,4,882,147.45,0.17,2000,Furnished,18,7,25,5,4,Low,No,No,"Garden, Clubhouse, Pool",South,Builder,Ready_to_Move
148573,Jharkhand,Ranchi,Locality_195,Apartment,4,3622,94.9,0.03,1998,Semi-furnished,15,26,27,8,1,Low,No,Yes,"Garden, Gym, Pool, Playground, Clubhouse",East,Builder,Ready_to_Move
148574,Madhya Pradesh,Bhopal,Locality_309,Villa,1,1040,169.5,0.16,2000,Unfurnished,13,16,25,6,9,High,No,Yes,"Garden, Gym",North,Owner,Under_Construction
148575,Delhi,New Delhi,Locality_4,Apartment,3,951,175.14,0.18,2001,Semi-furnished,29,29,24,1,2,Low,Yes,Yes,"Garden, Clubhouse",West,Owner,Under_Construction
148576,Jharkhand,Ranchi,Locality_498,Independent House,3,824,336.55,0.41,2021,Furnished,3,19,4,5,6,Low,No,No,"Playground, Garden, Pool, Clubhouse",West,Owner,Under_Construction
148577,Odisha,Bhubaneswar,Locality_326,Independent House,2,950,361.87,0.38,2003,Semi-furnished,18,8,22,5,2,High,Yes,Yes,"Pool, Gym, Clubhouse",South,Broker,Under_Construction
148578,Uttar Pradesh,Lucknow,Locality_209,Villa,4,4940,362.78,0.07,2023,Unfurnished,12,8,2,1,2,Medium,No,No,"Playground, Garden, Gym, Pool",South,Builder,Under_Construction
148579,Chhattisgarh,Bilaspur,Locality_255,Independent House,4,4659,49.65,0.01,2016,Unfurnished,12,24,9,2,1,Medium,No,Yes,"Playground, Pool, Garden",North,Owner,Ready_to_Move
148580,Gujarat,Surat,Locality_305,Apartment,1,1644,19.86,0.01,2021,Semi-furnished,18,11,4,7,8,Medium,No,Yes,Playground,South,Builder,Ready_to_Move
148581,West Bengal,Durgapur,Locality_85,Villa,3,3804,56.39,0.01,2013,Furnished,1,29,12,4,6,High,Yes,Yes,"Gym, Pool, Garden, Playground, Clubhouse",North,Owner,Ready_to_Move
148582,Madhya Pradesh,Bhopal,Locality_79,Villa,3,3545,317.46,0.09,2010,Semi-furnished,7,12,15,9,6,Low,No,No,"Playground, Gym, Garden, Clubhouse, Pool",South,Owner,Ready_to_Move
148583,Jharkhand,Ranchi,Locality_394,Independent House,2,3062,494.77,0.16,2022,Unfurnished,27,9,3,7,5,Low,No,No,"Garden, Gym",South,Builder,Ready_to_Move
148584,Assam,Guwahati,Locality_255,Villa,2,4658,81.55,0.02,2003,Furnished,6,7,22,10,10,High,No,No,"Gym, Pool, Clubhouse, Playground, Garden",East,Broker,Ready_to_Move
148585,Kerala,Kochi,Locality_344,Independent House,4,766,451.61,0.59,2008,Furnished,0,23,17,8,5,High,No,Yes,Gym,East,Owner,Ready_to_Move
148586,Uttar Pradesh,Noida,Locality_241,Independent House,2,3047,356.7,0.12,2016,Furnished,15,25,9,6,8,Medium,Yes,Yes,"Pool, Clubhouse",East,Owner,Under_Construction
148587,Andhra Pradesh,Vijayawada,Locality_68,Villa,5,1986,147.85,0.07,2022,Furnished,20,27,3,3,9,Low,Yes,Yes,"Garden, Gym, Playground, Clubhouse, Pool",West,Owner,Ready_to_Move
148588,Uttar Pradesh,Noida,Locality_130,Apartment,3,3728,102.3,0.03,2011,Semi-furnished,14,23,14,8,6,Low,Yes,No,"Gym, Clubhouse",West,Owner,Under_Construction
148589,West Bengal,Kolkata,Locality_66,Apartment,1,1018,365.68,0.36,2022,Semi-furnished,17,3,3,10,7,Medium,Yes,No,"Gym, Playground, Clubhouse, Pool, Garden",North,Builder,Ready_to_Move
148590,Chhattisgarh,Raipur,Locality_263,Apartment,1,3119,102.23,0.03,2003,Unfurnished,30,8,22,9,7,Low,Yes,No,"Garden, Pool, Clubhouse, Gym, Playground",East,Broker,Ready_to_Move
148591,Andhra Pradesh,Vijayawada,Locality_335,Apartment,1,4306,30.75,0.01,2008,Semi-furnished,11,10,17,6,8,High,Yes,No,"Playground, Clubhouse",South,Builder,Ready_to_Move
148592,Jharkhand,Jamshedpur,Locality_213,Villa,1,3193,308.86,0.1,2009,Unfurnished,2,18,16,9,2,High,No,No,"Garden, Clubhouse",South,Owner,Under_Construction
148593,Uttarakhand,Dehradun,Locality_322,Independent House,3,2847,328.77,0.12,1995,Semi-furnished,19,22,30,2,7,Medium,Yes,Yes,"Playground, Pool, Garden, Clubhouse, Gym",South,Builder,Under_Construction
148594,Uttarakhand,Haridwar,Locality_101,Villa,1,2371,323.19,0.14,2008,Semi-furnished,4,29,17,9,1,Medium,Yes,No,"Playground, Clubhouse, Garden",South,Owner,Under_Construction
148595,Jharkhand,Jamshedpur,Locality_275,Independent House,3,594,450.62,0.76,1992,Semi-furnished,6,25,33,7,7,Medium,Yes,No,"Garden, Playground, Gym",South,Builder,Under_Construction
148596,Uttar Pradesh,Lucknow,Locality_430,Apartment,2,3502,148.48,0.04,2008,Furnished,5,30,17,7,3,Medium,Yes,Yes,"Gym, Clubhouse, Garden, Playground",South,Owner,Under_Construction
148597,Jharkhand,Jamshedpur,Locality_411,Villa,4,617,60.33,0.1,2006,Furnished,29,20,19,10,5,High,Yes,Yes,"Gym, Clubhouse, Playground",North,Owner,Ready_to_Move
148598,Kerala,Kochi,Locality_13,Villa,5,1365,414.28,0.3,2011,Unfurnished,18,2,14,1,6,Low,No,Yes,"Pool, Garden, Gym",West,Broker,Ready_to_Move
148599,Kerala,Trivandrum,Locality_333,Apartment,4,1050,289.16,0.28,1996,Unfurnished,22,4,29,9,5,High,Yes,No,"Garden, Clubhouse, Playground, Pool, Gym",North,Owner,Under_Construction
148600,Maharashtra,Pune,Locality_429,Villa,2,1255,125.97,0.1,2014,Furnished,11,8,11,3,2,Low,No,Yes,Playground,East,Builder,Ready_to_Move
148601,Tamil Nadu,Chennai,Locality_182,Apartment,4,1093,442.22,0.4,2003,Furnished,0,30,22,4,7,Medium,Yes,No,"Pool, Playground, Garden, Gym",East,Owner,Ready_to_Move
148602,Gujarat,Surat,Locality_30,Villa,1,1251,462.46,0.37,2017,Furnished,9,2,8,7,8,Medium,No,No,"Garden, Pool, Gym, Clubhouse",East,Owner,Ready_to_Move
148603,Bihar,Patna,Locality_391,Villa,1,2573,136.98,0.05,2019,Unfurnished,3,17,6,1,5,Medium,No,Yes,"Garden, Pool, Clubhouse",South,Broker,Under_Construction
148604,Jharkhand,Jamshedpur,Locality_406,Villa,4,1957,378.59,0.19,1993,Unfurnished,11,2,32,5,8,High,No,No,Gym,West,Broker,Ready_to_Move
148605,Gujarat,Surat,Locality_464,Apartment,4,2201,397.01,0.18,2019,Semi-furnished,1,23,6,2,4,Medium,Yes,Yes,"Clubhouse, Gym, Playground, Garden, Pool",South,Builder,Under_Construction
148606,Maharashtra,Nagpur,Locality_272,Villa,4,2216,325.22,0.15,2010,Unfurnished,3,12,15,1,2,Medium,No,No,"Pool, Garden, Playground, Clubhouse, Gym",West,Broker,Under_Construction
148607,Madhya Pradesh,Indore,Locality_393,Apartment,2,2871,122.12,0.04,1992,Unfurnished,26,11,33,6,2,Medium,Yes,No,"Gym, Clubhouse, Pool, Garden, Playground",East,Owner,Under_Construction
148608,Kerala,Trivandrum,Locality_31,Independent House,1,3073,271.48,0.09,1998,Semi-furnished,22,17,27,2,2,Low,Yes,Yes,"Clubhouse, Gym, Playground",North,Builder,Under_Construction
148609,Haryana,Faridabad,Locality_64,Apartment,5,820,301.96,0.37,2012,Furnished,14,19,13,6,3,Medium,Yes,No,"Clubhouse, Garden, Playground, Gym, Pool",West,Owner,Under_Construction
148610,Karnataka,Mysore,Locality_378,Apartment,5,4977,249.7,0.05,1995,Unfurnished,16,8,30,1,8,Low,Yes,No,Gym,North,Owner,Ready_to_Move
148611,Gujarat,Ahmedabad,Locality_273,Villa,5,4275,23.57,0.01,2021,Semi-furnished,2,13,4,10,9,Medium,No,No,Clubhouse,East,Broker,Under_Construction
148612,Uttar Pradesh,Lucknow,Locality_218,Independent House,1,4276,154.06,0.04,2002,Furnished,11,19,23,7,3,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Garden",South,Broker,Ready_to_Move
148613,Telangana,Warangal,Locality_260,Apartment,2,550,306.93,0.56,2016,Semi-furnished,25,25,9,4,10,High,No,No,Playground,West,Broker,Ready_to_Move
148614,Tamil Nadu,Chennai,Locality_327,Apartment,5,4428,357.57,0.08,1994,Semi-furnished,23,21,31,6,9,Medium,Yes,Yes,Pool,West,Owner,Under_Construction
148615,Punjab,Ludhiana,Locality_462,Independent House,1,814,114.43,0.14,2020,Furnished,30,19,5,8,9,Medium,No,Yes,"Playground, Pool",North,Broker,Under_Construction
148616,Odisha,Bhubaneswar,Locality_227,Apartment,1,4161,10.21,0.0,1991,Furnished,10,16,34,5,5,Medium,No,Yes,"Garden, Gym, Pool, Clubhouse",West,Broker,Under_Construction
148617,Odisha,Cuttack,Locality_447,Apartment,3,4097,79.46,0.02,2008,Semi-furnished,2,16,17,3,2,Medium,No,No,Pool,North,Broker,Ready_to_Move
148618,Uttar Pradesh,Lucknow,Locality_287,Apartment,3,4118,229.88,0.06,2021,Semi-furnished,13,26,4,4,10,Low,No,Yes,"Gym, Clubhouse, Playground, Pool, Garden",East,Builder,Under_Construction
148619,Haryana,Gurgaon,Locality_316,Villa,5,2415,79.13,0.03,2023,Semi-furnished,8,17,2,9,6,Low,Yes,Yes,"Garden, Clubhouse",East,Builder,Under_Construction
148620,Kerala,Trivandrum,Locality_105,Independent House,3,3560,233.11,0.07,2003,Unfurnished,24,18,22,5,6,Medium,Yes,Yes,"Garden, Gym, Pool, Playground",North,Builder,Ready_to_Move
148621,Haryana,Faridabad,Locality_282,Apartment,3,1179,181.1,0.15,1997,Unfurnished,19,15,28,8,10,Medium,No,No,"Garden, Gym, Playground",West,Broker,Under_Construction
148622,Bihar,Gaya,Locality_463,Villa,1,3740,181.22,0.05,2012,Furnished,14,12,13,8,7,High,No,Yes,"Garden, Gym",North,Owner,Under_Construction
148623,Delhi,Dwarka,Locality_141,Apartment,3,4794,394.07,0.08,1992,Unfurnished,25,29,33,9,1,Medium,Yes,Yes,"Garden, Gym, Pool, Clubhouse",North,Broker,Under_Construction
148624,Haryana,Faridabad,Locality_474,Independent House,5,926,367.04,0.4,2022,Furnished,8,30,3,4,8,Medium,No,No,"Gym, Clubhouse, Pool, Playground, Garden",South,Builder,Ready_to_Move
148625,Rajasthan,Jaipur,Locality_445,Villa,4,4409,341.23,0.08,2011,Unfurnished,23,21,14,9,2,Medium,No,Yes,Garden,North,Builder,Ready_to_Move
148626,Uttarakhand,Haridwar,Locality_351,Independent House,2,1953,230.76,0.12,2022,Unfurnished,30,16,3,1,3,High,No,Yes,"Garden, Gym",West,Builder,Ready_to_Move
148627,Jharkhand,Ranchi,Locality_12,Apartment,1,3396,97.68,0.03,2011,Semi-furnished,26,6,14,7,9,High,No,Yes,Playground,South,Broker,Ready_to_Move
148628,Haryana,Faridabad,Locality_494,Villa,3,3115,290.22,0.09,2001,Unfurnished,2,16,24,8,5,Low,No,No,"Pool, Playground, Garden, Clubhouse",West,Owner,Ready_to_Move
148629,Haryana,Gurgaon,Locality_221,Villa,1,4735,133.88,0.03,1990,Semi-furnished,24,11,35,7,1,Low,No,No,"Clubhouse, Playground, Garden, Pool, Gym",South,Owner,Under_Construction
148630,Assam,Silchar,Locality_485,Apartment,4,3978,99.08,0.02,1997,Unfurnished,28,7,28,9,10,Medium,No,No,"Clubhouse, Playground, Gym, Garden",North,Broker,Under_Construction
148631,West Bengal,Durgapur,Locality_105,Villa,1,4197,118.05,0.03,2017,Unfurnished,30,28,8,5,8,Low,Yes,Yes,"Pool, Garden, Gym, Clubhouse",South,Owner,Under_Construction
148632,Tamil Nadu,Coimbatore,Locality_456,Independent House,1,4563,44.29,0.01,2012,Semi-furnished,28,12,13,6,2,Low,Yes,Yes,"Playground, Gym, Pool, Garden",West,Builder,Under_Construction
148633,West Bengal,Durgapur,Locality_120,Independent House,4,4462,112.57,0.03,1994,Semi-furnished,6,5,31,7,3,Medium,Yes,No,Garden,North,Broker,Ready_to_Move
148634,Jharkhand,Ranchi,Locality_484,Independent House,4,2231,135.92,0.06,2014,Furnished,4,26,11,1,10,Medium,No,Yes,"Garden, Pool, Gym, Clubhouse, Playground",South,Broker,Ready_to_Move
148635,Karnataka,Mysore,Locality_394,Apartment,2,2004,424.1,0.21,1997,Furnished,25,26,28,6,6,Low,No,Yes,"Pool, Garden, Clubhouse",North,Owner,Under_Construction
148636,Telangana,Warangal,Locality_442,Villa,4,2475,73.57,0.03,2009,Unfurnished,25,22,16,8,2,High,Yes,No,Pool,North,Builder,Ready_to_Move
148637,Rajasthan,Jaipur,Locality_272,Villa,5,569,313.47,0.55,1997,Unfurnished,26,8,28,8,10,High,No,Yes,"Clubhouse, Pool, Gym",North,Broker,Under_Construction
148638,Maharashtra,Nagpur,Locality_266,Villa,2,1941,443.23,0.23,1998,Semi-furnished,30,8,27,9,7,High,Yes,Yes,Clubhouse,West,Builder,Under_Construction
148639,Odisha,Cuttack,Locality_271,Independent House,4,2704,27.66,0.01,2002,Furnished,12,19,23,3,7,Low,Yes,No,"Clubhouse, Pool, Gym, Playground",North,Broker,Under_Construction
148640,West Bengal,Kolkata,Locality_1,Apartment,5,4744,214.0,0.05,2023,Unfurnished,0,3,2,2,3,Medium,No,Yes,"Gym, Playground, Clubhouse, Garden, Pool",South,Broker,Ready_to_Move
148641,West Bengal,Durgapur,Locality_266,Villa,5,3226,416.37,0.13,1997,Unfurnished,17,19,28,5,7,Low,Yes,Yes,"Clubhouse, Pool, Gym, Playground",North,Owner,Ready_to_Move
148642,Chhattisgarh,Raipur,Locality_498,Apartment,3,758,131.51,0.17,1991,Semi-furnished,1,30,34,9,7,High,No,No,Pool,West,Builder,Under_Construction
148643,Maharashtra,Pune,Locality_5,Villa,4,1540,396.7,0.26,2017,Furnished,14,2,8,2,10,Medium,Yes,No,"Gym, Playground, Garden",West,Owner,Ready_to_Move
148644,Haryana,Gurgaon,Locality_214,Apartment,1,3194,111.81,0.04,1994,Semi-furnished,23,30,31,2,1,High,Yes,Yes,"Garden, Pool, Clubhouse, Gym, Playground",East,Owner,Under_Construction
148645,Andhra Pradesh,Vishakhapatnam,Locality_488,Independent House,2,2706,466.67,0.17,2010,Unfurnished,30,28,15,4,5,High,Yes,No,"Pool, Playground, Garden, Clubhouse",South,Owner,Ready_to_Move
148646,Jharkhand,Jamshedpur,Locality_362,Villa,5,3407,266.45,0.08,1993,Semi-furnished,5,25,32,10,7,Medium,No,Yes,"Playground, Garden, Pool, Gym, Clubhouse",West,Broker,Under_Construction
148647,West Bengal,Durgapur,Locality_430,Independent House,5,1194,477.17,0.4,2005,Furnished,21,25,20,10,1,Medium,No,Yes,Garden,West,Builder,Under_Construction
148648,Gujarat,Ahmedabad,Locality_79,Villa,4,3733,84.65,0.02,2000,Semi-furnished,11,3,25,10,7,High,No,No,Pool,East,Owner,Ready_to_Move
148649,Rajasthan,Jodhpur,Locality_319,Villa,1,1666,198.04,0.12,2016,Semi-furnished,8,23,9,2,9,Low,No,No,"Pool, Gym",East,Builder,Under_Construction
148650,Tamil Nadu,Coimbatore,Locality_182,Villa,5,3616,247.76,0.07,2019,Semi-furnished,19,28,6,7,5,Medium,Yes,No,"Gym, Pool, Garden, Playground",East,Broker,Under_Construction
148651,Karnataka,Bangalore,Locality_396,Villa,2,965,313.74,0.33,2005,Unfurnished,5,30,20,1,7,Medium,No,No,"Garden, Clubhouse, Gym, Playground",West,Broker,Under_Construction
148652,Uttar Pradesh,Lucknow,Locality_9,Apartment,4,2625,178.74,0.07,2008,Semi-furnished,24,27,17,6,5,Low,No,Yes,"Pool, Gym, Clubhouse",South,Owner,Under_Construction
148653,Madhya Pradesh,Indore,Locality_386,Independent House,4,4624,316.55,0.07,2010,Unfurnished,7,21,15,2,4,Medium,No,Yes,"Gym, Garden, Playground, Pool",North,Broker,Ready_to_Move
148654,Kerala,Trivandrum,Locality_293,Independent House,4,4702,441.77,0.09,1993,Unfurnished,21,30,32,7,4,High,No,No,Garden,North,Broker,Ready_to_Move
148655,Madhya Pradesh,Bhopal,Locality_493,Independent House,1,4622,466.78,0.1,2003,Unfurnished,20,23,22,8,2,Low,No,Yes,"Playground, Gym, Garden, Clubhouse",South,Builder,Ready_to_Move
