ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
107485,Bihar,Gaya,Locality_474,Apartment,2,4495,62.06,0.01,1992,Semi-furnished,29,11,33,8,3,Low,Yes,Yes,"Playground, Garden, Clubhouse",East,Builder,Under_Construction
107486,Jharkhand,Jamshedpur,Locality_267,Apartment,3,3086,218.45,0.07,1994,Unfurnished,14,29,31,1,10,Medium,Yes,No,"Clubhouse, Garden, Gym",North,Builder,Under_Construction
107487,Madhya Pradesh,Bhopal,Locality_404,Villa,4,600,49.82,0.08,2019,Semi-furnished,16,1,6,2,5,High,Yes,Yes,Playground,East,Broker,Under_Construction
107488,Uttar Pradesh,Lucknow,Locality_122,Villa,4,502,416.74,0.83,2012,Semi-furnished,16,2,13,4,4,Low,No,No,"Gym, Pool",West,Builder,Under_Construction
107489,Kerala,Kochi,Locality_257,Apartment,5,1002,224.54,0.22,1991,Semi-furnished,20,15,34,1,6,Low,No,Yes,"Gym, Garden, Playground, Pool, Clubhouse",North,Builder,Under_Construction
107490,Rajasthan,Jaipur,Locality_425,Villa,4,1405,240.28,0.17,1994,Unfurnished,25,15,31,7,8,High,Yes,No,"Pool, Gym, Clubhouse",South,Builder,Ready_to_Move
107491,Rajasthan,Jaipur,Locality_25,Independent House,5,2189,424.94,0.19,2019,Furnished,20,27,6,9,2,High,Yes,No,"Clubhouse, Gym",West,Builder,Under_Construction
107492,Karnataka,Mysore,Locality_8,Independent House,1,4548,496.66,0.11,1991,Unfurnished,13,27,34,6,6,High,No,Yes,"Playground, Pool, Gym, Garden",North,Broker,Ready_to_Move
107493,Andhra Pradesh,Vishakhapatnam,Locality_485,Apartment,5,1515,223.98,0.15,2015,Semi-furnished,4,28,10,5,10,Low,No,Yes,"Playground, Garden, Pool",South,Owner,Under_Construction
107494,Andhra Pradesh,Vijayawada,Locality_311,Villa,5,806,411.6,0.51,2021,Furnished,22,27,4,7,7,Low,Yes,Yes,"Clubhouse, Gym, Playground, Pool, Garden",West,Owner,Ready_to_Move
107495,Telangana,Warangal,Locality_397,Independent House,3,643,392.28,0.61,2014,Furnished,1,11,11,10,2,Medium,No,Yes,"Pool, Clubhouse, Garden, Gym",West,Builder,Under_Construction
107496,Andhra Pradesh,Vijayawada,Locality_184,Apartment,3,3476,125.82,0.04,1999,Semi-furnished,20,26,26,4,4,Medium,Yes,Yes,"Garden, Playground, Gym, Clubhouse, Pool",North,Builder,Ready_to_Move
107497,Karnataka,Bangalore,Locality_291,Independent House,1,3382,355.07,0.1,2009,Furnished,25,10,16,2,10,Medium,No,No,Garden,North,Owner,Ready_to_Move
107498,Punjab,Ludhiana,Locality_420,Independent House,4,4919,263.25,0.05,1996,Furnished,14,1,29,10,10,Low,Yes,No,"Pool, Gym, Garden, Clubhouse",West,Broker,Ready_to_Move
107499,Haryana,Faridabad,Locality_120,Apartment,3,4265,69.53,0.02,1999,Unfurnished,1,15,26,10,4,Medium,No,Yes,"Pool, Garden, Clubhouse, Playground",North,Broker,Under_Construction
107500,West Bengal,Durgapur,Locality_88,Independent House,5,4928,479.98,0.1,1993,Furnished,1,25,32,7,4,Low,No,Yes,Garden,North,Owner,Under_Construction
107501,Rajasthan,Jodhpur,Locality_329,Villa,3,4107,170.71,0.04,2002,Semi-furnished,20,13,23,10,10,Medium,Yes,Yes,Pool,North,Builder,Under_Construction
107502,Telangana,Hyderabad,Locality_16,Villa,3,2317,12.92,0.01,2011,Semi-furnished,29,5,14,9,5,Low,Yes,No,"Clubhouse, Garden",North,Owner,Under_Construction
107503,Jharkhand,Ranchi,Locality_51,Villa,4,1472,373.06,0.25,1998,Unfurnished,15,1,27,2,7,Medium,Yes,No,"Gym, Playground, Garden, Pool",East,Owner,Ready_to_Move
107504,West Bengal,Durgapur,Locality_453,Apartment,1,4289,219.59,0.05,1999,Unfurnished,16,27,26,2,1,High,Yes,Yes,"Gym, Pool, Garden, Clubhouse",North,Builder,Ready_to_Move
107505,Uttar Pradesh,Noida,Locality_97,Independent House,1,1042,136.83,0.13,2022,Unfurnished,19,15,3,5,8,Medium,No,Yes,"Gym, Pool, Garden, Playground",North,Broker,Under_Construction
107506,Chhattisgarh,Raipur,Locality_325,Villa,2,3207,335.65,0.1,2006,Furnished,21,2,19,1,8,Low,No,Yes,"Pool, Garden, Clubhouse, Gym, Playground",North,Builder,Ready_to_Move
107507,Gujarat,Ahmedabad,Locality_472,Apartment,3,1176,10.22,0.01,2001,Unfurnished,28,10,24,3,3,Medium,No,Yes,"Clubhouse, Gym",South,Broker,Under_Construction
107508,Gujarat,Surat,Locality_160,Villa,4,4247,442.37,0.1,2020,Furnished,0,20,5,1,5,Medium,Yes,Yes,Playground,East,Owner,Ready_to_Move
107509,Karnataka,Bangalore,Locality_415,Independent House,3,3290,225.42,0.07,2013,Furnished,11,10,12,6,3,High,Yes,Yes,Playground,West,Broker,Ready_to_Move
107510,Madhya Pradesh,Bhopal,Locality_196,Villa,1,4634,275.14,0.06,2009,Unfurnished,24,10,16,5,5,Low,Yes,No,"Playground, Pool, Gym, Garden, Clubhouse",South,Broker,Ready_to_Move
107511,Maharashtra,Pune,Locality_25,Independent House,5,4785,267.23,0.06,2015,Semi-furnished,6,22,10,3,2,High,Yes,Yes,"Garden, Playground",East,Builder,Under_Construction
107512,Gujarat,Ahmedabad,Locality_349,Apartment,5,4502,474.9,0.11,2001,Semi-furnished,27,13,24,9,8,Low,No,Yes,"Gym, Playground, Garden, Pool, Clubhouse",North,Broker,Under_Construction
107513,Madhya Pradesh,Bhopal,Locality_106,Apartment,1,2636,236.4,0.09,2011,Semi-furnished,26,1,14,4,2,Medium,No,No,"Pool, Clubhouse, Garden, Playground",North,Builder,Under_Construction
107514,Chhattisgarh,Bilaspur,Locality_60,Independent House,4,3526,118.15,0.03,2017,Unfurnished,27,26,8,5,9,High,Yes,No,"Playground, Gym",North,Builder,Ready_to_Move
107515,Karnataka,Mangalore,Locality_453,Apartment,5,4952,473.65,0.1,2011,Unfurnished,4,1,14,9,5,Low,No,No,Clubhouse,South,Owner,Under_Construction
107516,West Bengal,Kolkata,Locality_10,Villa,3,2075,286.46,0.14,2002,Furnished,13,15,23,6,3,Medium,No,Yes,"Garden, Clubhouse, Gym, Pool",West,Broker,Under_Construction
107517,Chhattisgarh,Raipur,Locality_311,Apartment,5,2095,164.12,0.08,1995,Unfurnished,24,23,30,8,10,Medium,Yes,No,Clubhouse,West,Builder,Ready_to_Move
107518,Uttarakhand,Haridwar,Locality_464,Apartment,4,4790,50.38,0.01,2005,Unfurnished,18,13,20,3,4,Medium,Yes,Yes,"Gym, Clubhouse, Playground, Garden",East,Builder,Under_Construction
107519,Punjab,Ludhiana,Locality_64,Independent House,5,805,89.76,0.11,1992,Furnished,9,8,33,5,6,Medium,No,Yes,"Garden, Pool, Gym, Playground",North,Owner,Ready_to_Move
107520,Telangana,Hyderabad,Locality_291,Villa,3,3324,410.56,0.12,2017,Furnished,19,20,8,8,10,Low,Yes,No,"Gym, Playground",West,Owner,Under_Construction
107521,Chhattisgarh,Bilaspur,Locality_349,Villa,4,4994,59.73,0.01,2010,Semi-furnished,13,1,15,2,9,Low,No,No,"Clubhouse, Gym, Garden, Playground",East,Broker,Under_Construction
107522,Uttar Pradesh,Noida,Locality_494,Apartment,2,1893,152.79,0.08,2005,Furnished,10,29,20,8,2,High,Yes,Yes,"Pool, Clubhouse, Playground, Garden",East,Owner,Under_Construction
107523,Maharashtra,Pune,Locality_169,Villa,1,1524,324.95,0.21,2013,Unfurnished,12,19,12,10,1,Low,Yes,Yes,Clubhouse,East,Builder,Ready_to_Move
107524,Haryana,Gurgaon,Locality_309,Apartment,3,2900,26.22,0.01,2017,Unfurnished,10,14,8,4,9,Medium,No,Yes,"Playground, Gym",North,Owner,Under_Construction
107525,Rajasthan,Jodhpur,Locality_408,Apartment,2,2694,170.49,0.06,2000,Semi-furnished,7,29,25,7,1,High,Yes,Yes,Pool,West,Owner,Under_Construction
107526,Odisha,Cuttack,Locality_53,Apartment,2,2174,281.05,0.13,2007,Unfurnished,2,2,18,8,6,High,No,Yes,"Gym, Garden",South,Owner,Under_Construction
107527,Chhattisgarh,Raipur,Locality_378,Villa,2,4428,342.0,0.08,2023,Unfurnished,13,26,2,10,5,High,No,Yes,"Gym, Playground",East,Owner,Under_Construction
107528,Uttarakhand,Dehradun,Locality_246,Apartment,2,1324,337.84,0.26,1996,Semi-furnished,17,29,29,7,8,Low,No,No,"Gym, Clubhouse, Garden, Playground",South,Broker,Under_Construction
107529,Kerala,Trivandrum,Locality_79,Apartment,1,996,347.3,0.35,2020,Furnished,14,9,5,10,6,Low,No,Yes,"Pool, Garden, Playground",North,Builder,Ready_to_Move
107530,Maharashtra,Mumbai,Locality_268,Villa,3,3748,177.75,0.05,2023,Furnished,7,14,2,9,4,Low,No,Yes,Clubhouse,West,Builder,Under_Construction
107531,Jharkhand,Ranchi,Locality_484,Villa,3,4270,455.78,0.11,2010,Furnished,12,1,15,6,8,High,Yes,No,Garden,South,Broker,Under_Construction
107532,Assam,Guwahati,Locality_8,Apartment,1,4173,104.1,0.02,2019,Unfurnished,20,30,6,1,4,Low,Yes,Yes,"Garden, Gym, Playground, Clubhouse, Pool",West,Broker,Ready_to_Move
107533,Telangana,Warangal,Locality_414,Apartment,3,3899,159.36,0.04,2020,Semi-furnished,7,3,5,6,2,Low,Yes,No,"Garden, Pool",South,Builder,Ready_to_Move
107534,Telangana,Warangal,Locality_238,Apartment,1,2621,203.34,0.08,1995,Furnished,17,18,30,7,2,Medium,Yes,Yes,Garden,East,Broker,Under_Construction
107535,Assam,Guwahati,Locality_303,Apartment,5,642,70.6,0.11,2008,Semi-furnished,26,14,17,1,6,Low,Yes,Yes,"Playground, Garden",South,Builder,Under_Construction
107536,Tamil Nadu,Coimbatore,Locality_329,Independent House,2,3035,312.4,0.1,2002,Furnished,30,8,23,1,4,Medium,No,No,"Pool, Garden, Clubhouse",East,Broker,Under_Construction
107537,Uttarakhand,Dehradun,Locality_461,Independent House,4,4358,416.94,0.1,2021,Furnished,23,22,4,9,5,High,No,Yes,Pool,South,Broker,Ready_to_Move
107538,Chhattisgarh,Raipur,Locality_377,Independent House,1,2598,328.44,0.13,1995,Furnished,12,27,30,8,7,High,Yes,Yes,"Gym, Playground",North,Owner,Ready_to_Move
107539,Andhra Pradesh,Vijayawada,Locality_474,Independent House,2,2035,157.83,0.08,2018,Furnished,2,16,7,10,3,High,Yes,Yes,"Pool, Gym, Playground, Garden, Clubhouse",West,Builder,Ready_to_Move
107540,Punjab,Ludhiana,Locality_492,Apartment,4,4364,80.96,0.02,1995,Semi-furnished,13,9,30,7,6,High,Yes,Yes,"Playground, Garden, Pool",East,Builder,Ready_to_Move
107541,Assam,Silchar,Locality_292,Villa,5,1602,470.37,0.29,2007,Unfurnished,11,8,18,9,10,High,No,No,Garden,North,Builder,Under_Construction
107542,Telangana,Warangal,Locality_18,Villa,5,2026,319.29,0.16,1997,Unfurnished,14,16,28,6,7,High,No,Yes,"Garden, Clubhouse, Playground",North,Builder,Under_Construction
107543,Punjab,Ludhiana,Locality_330,Villa,3,832,465.92,0.56,2021,Unfurnished,20,30,4,6,4,High,Yes,Yes,"Playground, Garden, Clubhouse, Gym, Pool",North,Broker,Ready_to_Move
107544,Telangana,Warangal,Locality_500,Independent House,4,1311,87.53,0.07,2019,Furnished,6,13,6,8,5,Medium,Yes,Yes,Gym,North,Builder,Ready_to_Move
107545,Telangana,Hyderabad,Locality_427,Villa,1,726,75.33,0.1,2015,Furnished,7,19,10,4,2,Medium,No,No,"Pool, Clubhouse, Gym, Garden, Playground",North,Broker,Under_Construction
107546,Haryana,Gurgaon,Locality_466,Villa,1,2630,406.13,0.15,2010,Furnished,30,1,15,3,3,Low,Yes,Yes,"Clubhouse, Garden, Pool, Playground, Gym",East,Owner,Ready_to_Move
107547,Jharkhand,Jamshedpur,Locality_15,Apartment,1,869,243.2,0.28,2021,Unfurnished,11,30,4,2,4,Low,Yes,Yes,"Pool, Garden, Playground, Gym",North,Broker,Under_Construction
107548,Uttar Pradesh,Noida,Locality_41,Apartment,4,3921,99.66,0.03,1991,Semi-furnished,6,11,34,7,4,Medium,Yes,Yes,Gym,North,Broker,Ready_to_Move
107549,Madhya Pradesh,Bhopal,Locality_108,Apartment,4,3099,289.86,0.09,2007,Furnished,11,16,18,1,9,High,Yes,Yes,"Clubhouse, Playground, Pool, Gym",North,Builder,Ready_to_Move
107550,Gujarat,Ahmedabad,Locality_331,Apartment,1,4348,289.66,0.07,1990,Semi-furnished,29,5,35,7,1,High,No,Yes,"Clubhouse, Gym",East,Builder,Ready_to_Move
107551,Rajasthan,Jaipur,Locality_194,Villa,2,3581,496.78,0.14,2020,Furnished,8,15,5,8,4,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Playground",North,Broker,Under_Construction
107552,Assam,Silchar,Locality_10,Independent House,3,990,450.35,0.45,2009,Unfurnished,11,20,16,2,10,High,No,No,"Gym, Garden, Clubhouse",West,Owner,Ready_to_Move
107553,Madhya Pradesh,Indore,Locality_191,Villa,1,1916,315.08,0.16,2016,Semi-furnished,20,21,9,9,6,Low,Yes,No,"Playground, Clubhouse",West,Owner,Under_Construction
107554,Odisha,Bhubaneswar,Locality_117,Villa,5,4674,345.57,0.07,1999,Unfurnished,28,4,26,4,5,Medium,Yes,Yes,"Clubhouse, Pool",West,Builder,Under_Construction
107555,Tamil Nadu,Chennai,Locality_148,Independent House,1,3440,95.9,0.03,2004,Furnished,24,11,21,7,8,Low,No,Yes,Garden,South,Owner,Under_Construction
107556,Gujarat,Surat,Locality_253,Villa,1,2286,464.72,0.2,2003,Semi-furnished,22,30,22,6,6,Low,No,No,"Pool, Garden, Clubhouse, Playground, Gym",North,Owner,Under_Construction
107557,Tamil Nadu,Chennai,Locality_339,Villa,5,4557,453.1,0.1,1992,Furnished,23,10,33,10,6,Medium,Yes,No,"Clubhouse, Gym, Garden",North,Owner,Under_Construction
107558,West Bengal,Kolkata,Locality_88,Apartment,2,2135,380.04,0.18,2013,Semi-furnished,5,7,12,9,9,Medium,Yes,No,"Pool, Clubhouse, Playground, Garden, Gym",East,Owner,Ready_to_Move
107559,Gujarat,Ahmedabad,Locality_267,Apartment,3,3212,262.93,0.08,1992,Semi-furnished,8,20,33,7,10,Low,No,Yes,"Gym, Clubhouse, Garden, Pool, Playground",East,Broker,Under_Construction
107560,Odisha,Bhubaneswar,Locality_313,Apartment,5,1592,179.05,0.11,1992,Furnished,0,2,33,9,8,Medium,No,No,"Playground, Clubhouse, Garden, Gym",South,Builder,Under_Construction
107561,Maharashtra,Pune,Locality_222,Villa,4,2245,300.65,0.13,1992,Furnished,22,4,33,2,6,Low,Yes,Yes,"Pool, Playground",South,Builder,Ready_to_Move
107562,Tamil Nadu,Chennai,Locality_195,Villa,2,2469,43.65,0.02,1996,Semi-furnished,9,18,29,7,7,Medium,No,Yes,Gym,North,Builder,Under_Construction
107563,Tamil Nadu,Coimbatore,Locality_5,Independent House,5,2610,325.72,0.12,2001,Unfurnished,21,22,24,3,6,High,Yes,Yes,Clubhouse,South,Builder,Ready_to_Move
107564,Jharkhand,Jamshedpur,Locality_402,Independent House,3,4330,273.41,0.06,2012,Semi-furnished,6,9,13,5,10,High,No,Yes,"Clubhouse, Playground",East,Owner,Ready_to_Move
107565,West Bengal,Kolkata,Locality_485,Independent House,2,3659,459.5,0.13,1996,Furnished,29,21,29,8,9,High,No,No,"Clubhouse, Pool, Playground, Garden",West,Builder,Under_Construction
107566,Rajasthan,Jodhpur,Locality_391,Villa,3,2727,158.02,0.06,2016,Unfurnished,1,23,9,6,6,Medium,Yes,No,"Clubhouse, Garden, Pool, Playground",South,Owner,Ready_to_Move
107567,Haryana,Faridabad,Locality_263,Villa,1,2931,83.71,0.03,2004,Semi-furnished,30,17,21,10,9,Medium,No,Yes,"Clubhouse, Garden, Gym, Pool, Playground",East,Owner,Ready_to_Move
107568,Bihar,Gaya,Locality_456,Villa,4,1596,151.7,0.1,1998,Furnished,8,19,27,3,9,High,Yes,No,"Garden, Pool, Playground, Clubhouse, Gym",North,Builder,Ready_to_Move
107569,Rajasthan,Jaipur,Locality_423,Apartment,3,4938,165.82,0.03,1997,Unfurnished,8,1,28,10,9,High,No,Yes,"Garden, Clubhouse, Pool",East,Broker,Ready_to_Move
107570,Odisha,Bhubaneswar,Locality_383,Independent House,4,4684,69.78,0.01,2022,Furnished,26,16,3,8,10,Medium,Yes,No,"Playground, Pool, Gym",North,Owner,Ready_to_Move
107571,Uttar Pradesh,Lucknow,Locality_418,Apartment,5,1704,115.79,0.07,2004,Semi-furnished,24,17,21,10,9,High,No,No,Pool,West,Broker,Under_Construction
107572,Uttarakhand,Dehradun,Locality_338,Independent House,4,3882,380.69,0.1,2000,Unfurnished,14,28,25,4,9,High,Yes,Yes,"Pool, Gym, Clubhouse, Garden",West,Broker,Ready_to_Move
107573,Rajasthan,Jaipur,Locality_196,Villa,5,3076,132.03,0.04,1995,Semi-furnished,19,19,30,2,4,Medium,No,No,"Pool, Garden, Playground",East,Builder,Under_Construction
107574,Gujarat,Surat,Locality_64,Independent House,1,4678,186.02,0.04,2008,Unfurnished,8,14,17,1,4,Medium,Yes,Yes,"Clubhouse, Pool, Playground, Garden, Gym",North,Builder,Ready_to_Move
107575,Madhya Pradesh,Indore,Locality_128,Villa,3,4532,164.61,0.04,2007,Semi-furnished,3,2,18,8,2,High,Yes,No,Playground,East,Builder,Ready_to_Move
107576,Karnataka,Mysore,Locality_315,Apartment,1,734,279.49,0.38,2001,Unfurnished,14,27,24,7,9,Low,Yes,Yes,"Pool, Clubhouse, Gym, Playground",West,Broker,Under_Construction
107577,Delhi,Dwarka,Locality_320,Apartment,4,4307,105.03,0.02,1990,Unfurnished,10,3,35,8,4,Low,No,No,"Pool, Playground, Gym",South,Broker,Ready_to_Move
107578,Uttarakhand,Dehradun,Locality_88,Villa,3,1697,262.86,0.15,2010,Furnished,7,26,15,6,9,Low,Yes,Yes,"Clubhouse, Pool, Gym, Garden",South,Owner,Under_Construction
107579,Gujarat,Surat,Locality_478,Villa,1,2055,197.76,0.1,2015,Unfurnished,25,25,10,1,4,High,Yes,No,"Clubhouse, Playground, Gym, Garden",South,Builder,Ready_to_Move
107580,Gujarat,Ahmedabad,Locality_394,Independent House,5,1679,90.81,0.05,2015,Semi-furnished,20,28,10,3,5,Low,No,Yes,"Playground, Clubhouse, Pool, Gym",North,Broker,Ready_to_Move
107581,Odisha,Cuttack,Locality_184,Apartment,4,4376,346.03,0.08,1995,Furnished,5,25,30,6,4,Low,No,Yes,"Garden, Gym",West,Owner,Under_Construction
107582,Tamil Nadu,Coimbatore,Locality_34,Apartment,1,4074,123.22,0.03,1999,Semi-furnished,20,12,26,4,8,High,Yes,No,"Gym, Garden, Playground, Pool",East,Broker,Ready_to_Move
107583,Jharkhand,Ranchi,Locality_174,Independent House,5,2784,34.56,0.01,2011,Furnished,8,24,14,1,7,High,No,Yes,"Gym, Playground, Clubhouse",South,Builder,Ready_to_Move
107584,Telangana,Warangal,Locality_406,Villa,3,3696,220.6,0.06,1996,Furnished,0,29,29,8,7,Medium,No,No,"Pool, Clubhouse, Playground, Garden, Gym",South,Broker,Ready_to_Move
107585,Odisha,Cuttack,Locality_15,Apartment,5,1275,173.72,0.14,1993,Furnished,19,21,32,3,7,High,Yes,Yes,"Pool, Garden, Gym",South,Builder,Under_Construction
107586,Maharashtra,Pune,Locality_83,Independent House,5,839,306.04,0.36,2018,Furnished,20,28,7,5,5,Low,Yes,Yes,"Garden, Gym, Pool, Playground",North,Owner,Under_Construction
107587,Rajasthan,Jodhpur,Locality_150,Independent House,3,3123,163.99,0.05,2001,Unfurnished,11,23,24,3,7,High,Yes,Yes,"Clubhouse, Garden, Pool, Gym, Playground",North,Builder,Under_Construction
107588,Tamil Nadu,Coimbatore,Locality_159,Apartment,1,4175,252.82,0.06,2018,Semi-furnished,23,12,7,5,3,Low,Yes,No,"Pool, Clubhouse",East,Broker,Under_Construction
107589,Maharashtra,Nagpur,Locality_102,Apartment,3,3915,381.06,0.1,2002,Semi-furnished,16,27,23,7,10,Medium,Yes,Yes,"Playground, Gym, Garden, Clubhouse, Pool",West,Builder,Under_Construction
107590,Haryana,Faridabad,Locality_169,Independent House,3,1012,184.23,0.18,1990,Semi-furnished,2,1,35,2,1,Low,Yes,Yes,Garden,West,Broker,Under_Construction
107591,Uttar Pradesh,Lucknow,Locality_323,Villa,1,4348,242.64,0.06,2014,Furnished,1,5,11,6,5,High,No,No,"Clubhouse, Gym",West,Builder,Under_Construction
107592,Odisha,Cuttack,Locality_405,Independent House,4,3262,339.04,0.1,2009,Furnished,29,24,16,7,4,High,No,Yes,"Clubhouse, Gym, Garden, Pool",North,Builder,Under_Construction
107593,Tamil Nadu,Coimbatore,Locality_79,Apartment,3,540,100.09,0.19,2009,Furnished,20,12,16,8,10,Low,Yes,Yes,"Gym, Garden, Clubhouse, Playground, Pool",South,Broker,Under_Construction
107594,Assam,Guwahati,Locality_61,Independent House,3,569,116.03,0.2,1994,Furnished,13,11,31,2,6,Medium,Yes,No,Playground,North,Builder,Under_Construction
107595,Karnataka,Mangalore,Locality_404,Independent House,1,4983,317.86,0.06,1997,Semi-furnished,20,13,28,8,7,Low,No,No,"Clubhouse, Gym",South,Builder,Ready_to_Move
107596,Jharkhand,Jamshedpur,Locality_466,Apartment,3,4713,368.37,0.08,2000,Semi-furnished,16,25,25,5,8,Low,No,Yes,"Playground, Clubhouse, Garden, Pool",East,Owner,Ready_to_Move
107597,Assam,Silchar,Locality_141,Independent House,1,3279,329.04,0.1,2019,Unfurnished,12,20,6,9,10,Medium,Yes,No,"Garden, Pool",East,Owner,Ready_to_Move
107598,West Bengal,Kolkata,Locality_33,Villa,4,2920,171.87,0.06,2003,Unfurnished,12,9,22,2,10,Medium,Yes,No,"Garden, Playground, Clubhouse",South,Builder,Ready_to_Move
107599,Maharashtra,Nagpur,Locality_395,Villa,3,1896,420.02,0.22,2003,Unfurnished,17,1,22,5,2,Medium,No,Yes,"Playground, Pool",North,Owner,Under_Construction
107600,Haryana,Faridabad,Locality_36,Independent House,2,3338,331.37,0.1,2006,Furnished,5,7,19,6,1,Low,No,Yes,"Pool, Playground",North,Broker,Ready_to_Move
107601,Rajasthan,Jodhpur,Locality_59,Villa,3,2696,264.43,0.1,1996,Furnished,4,16,29,6,6,High,No,No,Playground,East,Broker,Under_Construction
107602,Uttar Pradesh,Lucknow,Locality_306,Villa,4,4521,361.08,0.08,2000,Semi-furnished,6,23,25,8,8,High,No,Yes,Garden,East,Owner,Under_Construction
107603,Bihar,Gaya,Locality_83,Independent House,2,4775,454.4,0.1,2020,Furnished,9,15,5,2,2,High,No,No,Garden,East,Broker,Ready_to_Move
107604,Odisha,Cuttack,Locality_36,Apartment,3,1029,180.27,0.18,1993,Furnished,16,23,32,6,6,Low,Yes,Yes,"Clubhouse, Pool, Garden, Playground, Gym",South,Broker,Ready_to_Move
107605,Haryana,Faridabad,Locality_129,Villa,1,1939,263.12,0.14,2007,Unfurnished,20,4,18,9,6,Low,No,No,"Gym, Clubhouse, Garden, Pool, Playground",East,Owner,Under_Construction
107606,Rajasthan,Jodhpur,Locality_96,Villa,2,3424,487.58,0.14,2001,Unfurnished,25,18,24,10,9,High,No,No,"Playground, Garden, Pool, Clubhouse",West,Builder,Under_Construction
107607,Delhi,Dwarka,Locality_145,Independent House,4,4465,406.99,0.09,2021,Unfurnished,19,3,4,1,1,High,Yes,No,Garden,North,Owner,Ready_to_Move
107608,West Bengal,Durgapur,Locality_201,Independent House,3,4210,434.76,0.1,2009,Unfurnished,10,6,16,10,4,Low,Yes,Yes,Clubhouse,North,Broker,Ready_to_Move
107609,Assam,Guwahati,Locality_58,Villa,4,4775,131.71,0.03,2002,Semi-furnished,18,27,23,2,6,High,No,Yes,"Gym, Garden, Clubhouse, Playground",South,Owner,Ready_to_Move
107610,Punjab,Amritsar,Locality_183,Independent House,1,1778,179.03,0.1,2002,Semi-furnished,10,6,23,5,7,High,No,No,"Clubhouse, Garden, Playground",West,Broker,Ready_to_Move
107611,Bihar,Gaya,Locality_37,Independent House,2,2526,176.59,0.07,2016,Semi-furnished,24,17,9,6,10,High,Yes,No,"Pool, Gym",South,Broker,Ready_to_Move
107612,Uttarakhand,Haridwar,Locality_35,Independent House,4,1682,224.02,0.13,2017,Semi-furnished,24,12,8,8,5,High,Yes,Yes,"Clubhouse, Garden",North,Broker,Ready_to_Move
107613,Punjab,Amritsar,Locality_385,Independent House,3,3506,92.16,0.03,2004,Furnished,16,8,21,5,6,Low,No,Yes,"Garden, Clubhouse, Gym, Playground",South,Broker,Ready_to_Move
107614,Rajasthan,Jodhpur,Locality_193,Independent House,5,1232,326.29,0.26,2018,Furnished,4,30,7,9,9,Low,No,Yes,Garden,North,Owner,Under_Construction
107615,Rajasthan,Jodhpur,Locality_334,Apartment,3,4957,278.78,0.06,2018,Semi-furnished,6,15,7,4,10,Low,No,Yes,"Clubhouse, Gym",East,Broker,Ready_to_Move
107616,Delhi,Dwarka,Locality_334,Independent House,5,4644,219.46,0.05,2005,Furnished,19,9,20,1,5,High,No,No,"Gym, Pool",East,Broker,Ready_to_Move
107617,Madhya Pradesh,Bhopal,Locality_60,Independent House,5,770,384.62,0.5,2016,Furnished,16,4,9,3,8,Medium,Yes,No,"Playground, Garden",West,Owner,Under_Construction
107618,West Bengal,Durgapur,Locality_390,Apartment,5,1810,229.99,0.13,2018,Unfurnished,21,24,7,2,6,Medium,Yes,No,"Clubhouse, Pool, Playground, Garden, Gym",North,Owner,Under_Construction
107619,Delhi,New Delhi,Locality_104,Independent House,1,1291,331.48,0.26,2001,Semi-furnished,6,30,24,10,4,Medium,Yes,No,"Pool, Gym, Playground, Clubhouse, Garden",East,Broker,Under_Construction
107620,Andhra Pradesh,Vijayawada,Locality_473,Villa,4,4557,404.13,0.09,2000,Furnished,1,15,25,10,10,Medium,Yes,No,"Playground, Garden",North,Broker,Under_Construction
107621,Telangana,Warangal,Locality_92,Apartment,2,961,159.01,0.17,2021,Unfurnished,14,20,4,6,6,Medium,No,No,"Playground, Clubhouse, Pool, Gym, Garden",West,Broker,Ready_to_Move
107622,Punjab,Amritsar,Locality_163,Apartment,3,3426,74.87,0.02,2020,Unfurnished,13,26,5,2,10,Medium,No,Yes,"Pool, Clubhouse, Playground, Gym",East,Builder,Under_Construction
107623,Punjab,Amritsar,Locality_404,Independent House,1,2002,280.37,0.14,2009,Semi-furnished,16,13,16,1,7,Low,No,Yes,"Pool, Garden",South,Owner,Under_Construction
107624,Kerala,Trivandrum,Locality_6,Apartment,5,1299,38.69,0.03,2008,Unfurnished,29,4,17,2,2,Low,Yes,No,"Pool, Garden",South,Owner,Ready_to_Move
107625,Haryana,Faridabad,Locality_245,Apartment,5,2679,161.43,0.06,2010,Furnished,20,1,15,4,5,Medium,Yes,No,"Gym, Garden, Playground, Pool, Clubhouse",South,Builder,Under_Construction
107626,Maharashtra,Nagpur,Locality_143,Independent House,5,2733,131.95,0.05,2006,Unfurnished,2,10,19,4,7,Medium,Yes,Yes,Garden,North,Broker,Ready_to_Move
107627,Bihar,Gaya,Locality_272,Independent House,4,1009,234.06,0.23,2007,Furnished,8,20,18,3,8,Low,No,No,"Garden, Playground",South,Builder,Under_Construction
