ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
245958,Delhi,New Delhi,Locality_338,Independent House,2,4032,367.2,0.09,2001,Furnished,3,25,24,10,4,Medium,Yes,Yes,Playground,North,Owner,Under_Construction
245959,Rajasthan,Jaipur,Locality_58,Apartment,5,3579,423.94,0.12,2018,Semi-furnished,21,14,7,7,2,Medium,No,No,Gym,West,Owner,Ready_to_Move
245960,Bihar,Patna,Locality_425,Apartment,4,1219,488.21,0.4,2020,Unfurnished,16,2,5,1,10,High,No,Yes,"Garden, Pool",North,Builder,Under_Construction
245961,Haryana,Faridabad,Locality_253,Independent House,4,1456,234.12,0.16,1990,Unfurnished,9,21,35,3,7,High,Yes,No,"Garden, Playground, Pool, Clubhouse, Gym",North,Owner,Under_Construction
245962,Bihar,Patna,Locality_66,Apartment,5,4448,450.82,0.1,1993,Semi-furnished,25,18,32,6,6,Low,Yes,No,"Garden, Pool, Gym, Clubhouse",North,Builder,Under_Construction
245963,Delhi,Dwarka,Locality_264,Independent House,3,2822,113.38,0.04,1998,Furnished,28,10,27,7,2,Medium,Yes,Yes,"Pool, Gym, Garden",West,Broker,Ready_to_Move
245964,Maharashtra,Nagpur,Locality_437,Apartment,4,2498,47.05,0.02,2007,Semi-furnished,7,22,18,4,7,Medium,Yes,Yes,"Garden, Playground, Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
245965,Odisha,Cuttack,Locality_308,Villa,1,1164,387.91,0.33,1994,Unfurnished,4,5,31,1,4,High,Yes,No,"Playground, Clubhouse, Pool, Garden, Gym",North,Broker,Under_Construction
245966,Uttar Pradesh,Lucknow,Locality_277,Apartment,5,4644,413.9,0.09,1998,Unfurnished,6,24,27,9,5,Low,No,Yes,"Playground, Clubhouse, Gym, Garden, Pool",North,Owner,Under_Construction
245967,Punjab,Amritsar,Locality_93,Apartment,3,2848,215.99,0.08,2014,Semi-furnished,2,26,11,9,10,High,No,Yes,"Gym, Pool, Clubhouse, Playground, Garden",South,Builder,Ready_to_Move
245968,Gujarat,Ahmedabad,Locality_181,Villa,4,4320,162.67,0.04,2013,Unfurnished,28,20,12,1,2,Low,Yes,Yes,"Playground, Garden, Clubhouse, Gym, Pool",South,Broker,Under_Construction
245969,Assam,Guwahati,Locality_18,Apartment,2,3874,232.79,0.06,1998,Semi-furnished,22,6,27,2,2,Low,No,No,"Playground, Pool, Gym, Clubhouse, Garden",West,Owner,Under_Construction
245970,Andhra Pradesh,Vijayawada,Locality_237,Independent House,4,2056,397.97,0.19,1999,Semi-furnished,11,5,26,10,3,High,Yes,No,"Pool, Clubhouse",South,Owner,Ready_to_Move
245971,Kerala,Kochi,Locality_233,Apartment,5,1105,486.8,0.44,2002,Furnished,30,10,23,1,6,Low,Yes,No,"Playground, Pool",North,Broker,Under_Construction
245972,Telangana,Warangal,Locality_327,Apartment,2,628,37.71,0.06,2018,Unfurnished,5,5,7,2,8,Medium,Yes,Yes,"Gym, Playground",North,Broker,Under_Construction
245973,Uttarakhand,Dehradun,Locality_492,Apartment,3,3316,101.59,0.03,1995,Furnished,23,27,30,9,4,Medium,No,No,"Clubhouse, Gym, Pool, Garden, Playground",South,Broker,Ready_to_Move
245974,Kerala,Kochi,Locality_65,Independent House,1,854,112.32,0.13,2014,Unfurnished,16,1,11,3,6,High,No,No,"Playground, Garden, Gym, Clubhouse",East,Builder,Under_Construction
245975,Odisha,Bhubaneswar,Locality_439,Villa,4,3532,323.01,0.09,2004,Furnished,15,24,21,8,4,Low,No,Yes,"Clubhouse, Garden, Playground",East,Broker,Under_Construction
245976,Karnataka,Mysore,Locality_22,Independent House,3,2163,216.25,0.1,2000,Unfurnished,15,4,25,3,3,Medium,No,No,"Clubhouse, Garden",South,Broker,Ready_to_Move
245977,Chhattisgarh,Bilaspur,Locality_160,Independent House,3,1014,496.21,0.49,2014,Semi-furnished,7,7,11,10,1,High,Yes,Yes,"Playground, Pool",South,Broker,Ready_to_Move
245978,Madhya Pradesh,Indore,Locality_199,Apartment,5,3500,489.34,0.14,2011,Furnished,13,15,14,10,1,Medium,Yes,No,"Clubhouse, Garden, Gym, Pool",South,Builder,Under_Construction
245979,Kerala,Kochi,Locality_405,Independent House,3,1502,368.14,0.25,2017,Semi-furnished,12,23,8,7,10,Low,No,Yes,"Gym, Playground, Garden",East,Broker,Under_Construction
245980,Delhi,New Delhi,Locality_379,Apartment,3,4611,353.97,0.08,1994,Unfurnished,22,9,31,2,5,Low,Yes,Yes,"Clubhouse, Garden, Gym, Pool",North,Owner,Under_Construction
245981,Rajasthan,Jaipur,Locality_401,Independent House,1,2623,53.85,0.02,2003,Semi-furnished,5,11,22,1,8,Low,No,No,"Garden, Playground, Gym, Pool, Clubhouse",West,Broker,Under_Construction
245982,Punjab,Amritsar,Locality_152,Independent House,3,821,442.87,0.54,1990,Unfurnished,21,7,35,5,9,Medium,No,Yes,Clubhouse,North,Owner,Ready_to_Move
245983,Jharkhand,Jamshedpur,Locality_159,Apartment,2,1446,235.94,0.16,1990,Unfurnished,19,23,35,7,2,Low,Yes,No,"Clubhouse, Playground",West,Broker,Under_Construction
245984,Jharkhand,Jamshedpur,Locality_392,Apartment,3,4655,183.92,0.04,1995,Semi-furnished,15,23,30,8,10,Low,No,Yes,Gym,North,Owner,Ready_to_Move
245985,Haryana,Gurgaon,Locality_494,Independent House,4,2213,388.82,0.18,1992,Unfurnished,11,21,33,6,9,Low,Yes,No,"Clubhouse, Gym, Pool, Garden",North,Owner,Ready_to_Move
245986,Karnataka,Mangalore,Locality_3,Independent House,1,1448,409.4,0.28,1998,Unfurnished,13,7,27,9,2,High,No,No,"Clubhouse, Playground",West,Broker,Ready_to_Move
245987,Kerala,Kochi,Locality_266,Villa,2,718,241.74,0.34,2014,Furnished,23,2,11,10,2,Low,No,No,"Playground, Pool, Gym, Clubhouse, Garden",West,Builder,Under_Construction
245988,Telangana,Hyderabad,Locality_216,Apartment,4,3987,17.13,0.0,1998,Semi-furnished,2,26,27,5,9,Low,Yes,Yes,"Pool, Garden, Clubhouse",West,Builder,Under_Construction
245989,Andhra Pradesh,Vishakhapatnam,Locality_94,Apartment,3,4870,320.54,0.07,1998,Semi-furnished,14,6,27,3,4,High,Yes,No,"Clubhouse, Gym, Pool, Garden, Playground",West,Owner,Under_Construction
245990,Gujarat,Surat,Locality_410,Villa,2,2322,383.82,0.17,2013,Semi-furnished,18,4,12,8,4,Low,No,No,"Pool, Gym, Garden",West,Broker,Under_Construction
245991,Karnataka,Mangalore,Locality_441,Villa,2,4980,287.94,0.06,1993,Semi-furnished,19,9,32,1,6,Medium,No,Yes,"Clubhouse, Playground, Pool, Gym",West,Broker,Under_Construction
245992,Rajasthan,Jaipur,Locality_139,Independent House,3,2302,337.69,0.15,2001,Unfurnished,14,30,24,7,4,High,No,No,"Garden, Pool",West,Builder,Ready_to_Move
245993,Andhra Pradesh,Vishakhapatnam,Locality_72,Independent House,1,2590,50.13,0.02,2004,Unfurnished,3,24,21,5,3,High,No,No,"Clubhouse, Garden",West,Owner,Ready_to_Move
245994,Uttarakhand,Dehradun,Locality_347,Independent House,2,3173,370.98,0.12,1998,Unfurnished,29,7,27,6,1,Medium,No,Yes,"Playground, Pool, Gym",West,Broker,Ready_to_Move
245995,Karnataka,Bangalore,Locality_174,Apartment,3,1300,136.92,0.11,2001,Unfurnished,3,12,24,9,5,Low,No,No,"Clubhouse, Pool",East,Builder,Ready_to_Move
245996,Odisha,Cuttack,Locality_316,Independent House,4,2122,329.57,0.16,2008,Unfurnished,27,30,17,1,8,Medium,Yes,Yes,"Pool, Gym, Playground, Clubhouse",South,Owner,Ready_to_Move
245997,Odisha,Cuttack,Locality_178,Villa,5,2890,284.16,0.1,2017,Furnished,5,7,8,1,5,High,Yes,Yes,"Playground, Garden, Pool, Gym, Clubhouse",East,Owner,Under_Construction
245998,Kerala,Trivandrum,Locality_402,Apartment,1,1421,72.54,0.05,2020,Furnished,15,24,5,6,9,Low,Yes,Yes,"Gym, Pool, Garden, Playground, Clubhouse",East,Builder,Ready_to_Move
245999,Telangana,Hyderabad,Locality_462,Villa,2,2717,381.26,0.14,2001,Unfurnished,17,24,24,4,7,Medium,Yes,No,"Clubhouse, Gym",West,Broker,Ready_to_Move
246000,Telangana,Warangal,Locality_71,Independent House,5,1654,55.15,0.03,2006,Unfurnished,21,8,19,7,5,Low,Yes,No,"Clubhouse, Garden",North,Broker,Under_Construction
246001,Andhra Pradesh,Vishakhapatnam,Locality_387,Villa,5,1245,485.58,0.39,1995,Furnished,14,21,30,10,7,High,Yes,Yes,"Playground, Garden, Clubhouse",North,Builder,Ready_to_Move
246002,Chhattisgarh,Raipur,Locality_197,Apartment,1,2599,153.09,0.06,1997,Furnished,8,15,28,1,4,Low,Yes,Yes,"Pool, Garden, Clubhouse",South,Broker,Under_Construction
246003,Rajasthan,Jodhpur,Locality_146,Independent House,5,4175,59.43,0.01,2012,Furnished,23,6,13,2,5,Medium,Yes,No,Playground,East,Builder,Ready_to_Move
246004,Assam,Silchar,Locality_143,Apartment,3,1565,159.16,0.1,2014,Semi-furnished,8,30,11,10,8,Medium,No,No,"Pool, Clubhouse, Playground, Gym, Garden",North,Broker,Under_Construction
246005,Jharkhand,Ranchi,Locality_454,Independent House,2,4736,198.42,0.04,2008,Unfurnished,30,14,17,8,1,Low,Yes,Yes,Clubhouse,North,Owner,Under_Construction
246006,Karnataka,Bangalore,Locality_342,Villa,4,867,15.52,0.02,2008,Semi-furnished,17,20,17,1,5,Medium,Yes,No,"Pool, Playground, Garden",East,Owner,Ready_to_Move
246007,Andhra Pradesh,Vijayawada,Locality_456,Villa,5,3518,107.37,0.03,1993,Semi-furnished,30,5,32,4,4,Medium,Yes,Yes,"Garden, Clubhouse, Gym, Playground",West,Broker,Under_Construction
246008,Kerala,Trivandrum,Locality_313,Villa,3,4070,393.22,0.1,2018,Semi-furnished,2,7,7,8,8,High,Yes,No,"Garden, Pool, Gym, Clubhouse, Playground",South,Builder,Under_Construction
246009,Telangana,Warangal,Locality_76,Apartment,4,3854,347.9,0.09,2007,Semi-furnished,2,9,18,3,2,Medium,Yes,No,"Garden, Clubhouse",West,Builder,Ready_to_Move
246010,Uttar Pradesh,Noida,Locality_470,Independent House,4,3077,452.84,0.15,2013,Unfurnished,28,4,12,2,8,High,No,No,"Playground, Clubhouse",South,Broker,Under_Construction
246011,Odisha,Bhubaneswar,Locality_444,Villa,2,1041,115.12,0.11,2020,Unfurnished,2,11,5,3,3,Low,No,No,"Garden, Clubhouse, Pool, Playground",East,Broker,Under_Construction
246012,Gujarat,Ahmedabad,Locality_298,Independent House,4,4456,159.3,0.04,2000,Unfurnished,21,7,25,6,3,High,Yes,No,"Gym, Pool, Playground, Clubhouse, Garden",West,Builder,Under_Construction
246013,Odisha,Bhubaneswar,Locality_407,Villa,5,3745,140.56,0.04,1991,Unfurnished,13,30,34,8,1,Low,No,No,Playground,North,Broker,Under_Construction
246014,Uttarakhand,Dehradun,Locality_408,Apartment,3,2806,120.53,0.04,2002,Unfurnished,10,30,23,1,5,Low,No,No,"Playground, Gym, Pool, Clubhouse",East,Builder,Ready_to_Move
246015,Madhya Pradesh,Indore,Locality_292,Villa,5,3221,439.12,0.14,1995,Furnished,23,23,30,6,6,Medium,No,No,Playground,South,Owner,Under_Construction
246016,Punjab,Amritsar,Locality_65,Independent House,5,2941,381.23,0.13,2010,Furnished,14,1,15,1,9,High,No,Yes,"Clubhouse, Playground, Pool, Gym, Garden",West,Owner,Under_Construction
246017,Jharkhand,Jamshedpur,Locality_347,Independent House,1,2597,443.42,0.17,1995,Furnished,9,10,30,8,2,High,No,No,"Clubhouse, Playground",North,Owner,Under_Construction
246018,Rajasthan,Jaipur,Locality_218,Independent House,3,4645,280.79,0.06,1998,Semi-furnished,13,16,27,7,7,High,No,No,"Garden, Clubhouse, Pool, Playground",North,Builder,Ready_to_Move
246019,Karnataka,Mysore,Locality_274,Apartment,1,1301,413.46,0.32,2020,Furnished,8,22,5,9,10,High,Yes,No,"Pool, Garden, Clubhouse, Gym, Playground",West,Builder,Under_Construction
246020,Delhi,Dwarka,Locality_289,Villa,3,4105,445.08,0.11,2022,Semi-furnished,21,7,3,6,7,High,No,Yes,"Clubhouse, Garden",East,Owner,Under_Construction
246021,West Bengal,Durgapur,Locality_391,Independent House,4,3599,341.8,0.09,2014,Unfurnished,9,16,11,4,9,High,No,Yes,"Clubhouse, Playground",West,Builder,Under_Construction
246022,Assam,Silchar,Locality_186,Independent House,1,608,64.78,0.11,1997,Unfurnished,15,13,28,5,4,Low,Yes,No,Pool,West,Broker,Under_Construction
246023,Bihar,Patna,Locality_223,Apartment,4,3844,54.29,0.01,2008,Semi-furnished,2,12,17,8,2,High,No,No,Pool,South,Owner,Ready_to_Move
246024,Madhya Pradesh,Bhopal,Locality_452,Apartment,5,3953,401.23,0.1,2018,Furnished,26,7,7,4,7,Low,Yes,No,"Clubhouse, Gym, Playground, Pool",North,Builder,Ready_to_Move
246025,Maharashtra,Nagpur,Locality_154,Independent House,5,1268,359.88,0.28,2021,Unfurnished,23,21,4,5,4,Low,No,Yes,"Playground, Pool",West,Owner,Under_Construction
246026,Bihar,Patna,Locality_225,Villa,5,1890,492.69,0.26,1996,Semi-furnished,17,2,29,10,7,Low,No,Yes,"Pool, Garden, Playground, Clubhouse",South,Owner,Ready_to_Move
246027,Andhra Pradesh,Vishakhapatnam,Locality_493,Villa,2,2795,160.72,0.06,2004,Semi-furnished,14,16,21,9,1,Medium,Yes,Yes,"Garden, Pool, Clubhouse, Playground",North,Broker,Ready_to_Move
246028,Uttar Pradesh,Noida,Locality_161,Apartment,2,4407,387.67,0.09,2006,Unfurnished,6,12,19,1,8,Low,No,No,"Pool, Gym, Clubhouse",East,Owner,Ready_to_Move
246029,Rajasthan,Jaipur,Locality_286,Independent House,5,1096,181.37,0.17,1993,Semi-furnished,30,21,32,1,10,Low,Yes,No,Garden,East,Owner,Under_Construction
246030,Uttarakhand,Dehradun,Locality_258,Apartment,1,3825,158.64,0.04,1996,Furnished,28,6,29,9,9,Low,Yes,No,"Clubhouse, Gym, Pool, Playground",South,Owner,Under_Construction
246031,Andhra Pradesh,Vijayawada,Locality_110,Independent House,5,3887,237.69,0.06,2016,Furnished,12,12,9,4,2,High,No,No,"Garden, Pool, Gym, Playground, Clubhouse",South,Builder,Ready_to_Move
246032,Assam,Guwahati,Locality_273,Villa,2,1155,163.53,0.14,1997,Semi-furnished,1,1,28,10,3,Low,Yes,No,"Clubhouse, Garden, Playground, Pool, Gym",North,Owner,Ready_to_Move
246033,Uttarakhand,Haridwar,Locality_189,Independent House,2,1541,306.05,0.2,2008,Unfurnished,19,3,17,1,4,Low,No,Yes,"Pool, Clubhouse, Gym",South,Builder,Under_Construction
246034,Gujarat,Ahmedabad,Locality_274,Apartment,3,2910,115.65,0.04,1990,Unfurnished,14,16,35,6,8,High,Yes,No,"Playground, Gym, Clubhouse, Pool",North,Broker,Under_Construction
246035,Kerala,Kochi,Locality_413,Villa,1,3371,191.27,0.06,2021,Furnished,11,21,4,7,9,Medium,No,Yes,"Garden, Playground",South,Owner,Ready_to_Move
246036,Telangana,Hyderabad,Locality_415,Apartment,3,1162,246.33,0.21,2022,Unfurnished,20,18,3,7,5,Medium,No,Yes,"Playground, Pool, Garden, Gym",South,Owner,Ready_to_Move
246037,Assam,Guwahati,Locality_490,Apartment,4,3634,387.67,0.11,2009,Furnished,30,16,16,9,1,Low,Yes,Yes,"Pool, Playground, Gym, Garden, Clubhouse",East,Builder,Ready_to_Move
246038,Andhra Pradesh,Vijayawada,Locality_394,Villa,1,4472,224.62,0.05,2005,Furnished,2,17,20,5,1,High,Yes,Yes,"Gym, Garden, Clubhouse",South,Builder,Under_Construction
246039,Uttar Pradesh,Noida,Locality_3,Independent House,1,650,343.97,0.53,2003,Semi-furnished,22,3,22,6,3,High,No,No,"Gym, Pool",North,Builder,Ready_to_Move
246040,Uttar Pradesh,Lucknow,Locality_349,Villa,3,3143,152.15,0.05,2020,Unfurnished,18,2,5,2,5,Low,Yes,No,"Clubhouse, Pool, Playground, Gym, Garden",North,Builder,Under_Construction
246041,Gujarat,Surat,Locality_345,Villa,5,2289,117.97,0.05,2012,Unfurnished,9,3,13,3,2,Low,No,Yes,"Playground, Clubhouse, Garden, Gym",East,Broker,Under_Construction
246042,Delhi,New Delhi,Locality_312,Villa,4,1875,49.74,0.03,2022,Unfurnished,7,28,3,9,2,Medium,Yes,Yes,Gym,East,Owner,Ready_to_Move
246043,Rajasthan,Jodhpur,Locality_191,Apartment,5,1996,314.12,0.16,1994,Semi-furnished,9,26,31,7,2,High,No,No,Garden,East,Builder,Ready_to_Move
246044,Telangana,Warangal,Locality_49,Independent House,3,3742,206.02,0.06,1994,Furnished,14,18,31,6,4,Medium,Yes,Yes,"Garden, Clubhouse, Pool, Gym",North,Builder,Under_Construction
246045,Assam,Guwahati,Locality_221,Independent House,3,976,182.89,0.19,2011,Unfurnished,3,14,14,8,9,Medium,Yes,No,"Playground, Pool, Gym, Clubhouse, Garden",West,Builder,Ready_to_Move
246046,Uttar Pradesh,Noida,Locality_399,Apartment,5,1267,129.22,0.1,1991,Semi-furnished,25,19,34,7,3,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Gym",North,Builder,Under_Construction
246047,Rajasthan,Jaipur,Locality_405,Apartment,3,3681,185.55,0.05,1995,Semi-furnished,13,8,30,1,7,High,Yes,No,Gym,East,Builder,Under_Construction
246048,Punjab,Amritsar,Locality_432,Villa,4,1508,485.31,0.32,2020,Unfurnished,24,14,5,9,7,Low,No,Yes,"Playground, Gym, Clubhouse",East,Broker,Ready_to_Move
246049,Punjab,Ludhiana,Locality_227,Independent House,4,2122,291.55,0.14,2009,Semi-furnished,5,12,16,9,9,High,No,No,Gym,South,Builder,Under_Construction
246050,Uttar Pradesh,Lucknow,Locality_381,Independent House,4,2576,404.2,0.16,2003,Furnished,2,24,22,5,8,Low,No,No,Garden,South,Owner,Ready_to_Move
246051,Andhra Pradesh,Vijayawada,Locality_490,Apartment,4,3273,236.61,0.07,2023,Semi-furnished,17,5,2,4,3,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Garden, Playground",South,Builder,Under_Construction
246052,Uttar Pradesh,Noida,Locality_5,Independent House,1,677,100.77,0.15,2011,Furnished,12,22,14,5,10,High,Yes,No,"Pool, Gym, Playground, Garden",West,Builder,Ready_to_Move
246053,Punjab,Amritsar,Locality_1,Apartment,1,1572,291.86,0.19,2015,Furnished,11,9,10,4,6,Medium,Yes,No,"Pool, Clubhouse, Garden, Gym",North,Broker,Ready_to_Move
246054,Madhya Pradesh,Bhopal,Locality_493,Apartment,2,1296,329.96,0.25,2011,Semi-furnished,8,14,14,8,4,Medium,No,No,"Playground, Gym, Pool, Clubhouse, Garden",South,Owner,Under_Construction
246055,Bihar,Gaya,Locality_497,Villa,5,1439,377.16,0.26,1993,Furnished,18,19,32,1,9,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Gym, Playground",South,Owner,Under_Construction
246056,Jharkhand,Ranchi,Locality_399,Villa,5,2426,375.45,0.15,2019,Semi-furnished,7,17,6,9,3,High,No,Yes,"Clubhouse, Pool, Gym",East,Owner,Under_Construction
246057,Madhya Pradesh,Indore,Locality_69,Apartment,2,1864,220.27,0.12,1999,Semi-furnished,19,15,26,9,2,Low,No,Yes,"Pool, Playground, Gym",South,Broker,Ready_to_Move
246058,Rajasthan,Jaipur,Locality_430,Independent House,3,3368,417.73,0.12,2015,Unfurnished,26,7,10,1,5,Low,No,Yes,"Pool, Gym",South,Builder,Ready_to_Move
246059,Delhi,New Delhi,Locality_20,Apartment,2,4597,364.61,0.08,1997,Furnished,27,9,28,2,4,High,Yes,Yes,"Pool, Garden",North,Builder,Ready_to_Move
246060,Uttar Pradesh,Lucknow,Locality_43,Villa,5,3485,485.92,0.14,2017,Furnished,29,27,8,1,4,High,No,No,Playground,North,Broker,Under_Construction
246061,Uttarakhand,Dehradun,Locality_31,Independent House,4,2872,48.5,0.02,2019,Semi-furnished,12,13,6,5,3,High,Yes,No,"Gym, Clubhouse, Playground, Pool",South,Broker,Ready_to_Move
246062,Haryana,Gurgaon,Locality_113,Villa,2,2344,357.65,0.15,2003,Semi-furnished,25,29,22,8,4,Low,Yes,Yes,"Clubhouse, Gym, Pool, Garden, Playground",East,Broker,Under_Construction
246063,Uttarakhand,Haridwar,Locality_444,Apartment,2,3467,317.41,0.09,1999,Furnished,30,9,26,1,7,Medium,No,No,Playground,North,Broker,Ready_to_Move
246064,Punjab,Ludhiana,Locality_445,Independent House,1,2014,329.7,0.16,1997,Semi-furnished,1,30,28,4,6,Medium,No,No,"Clubhouse, Pool, Garden, Gym",South,Owner,Under_Construction
246065,Assam,Silchar,Locality_477,Villa,4,1031,418.19,0.41,2022,Furnished,28,27,3,9,8,Medium,Yes,Yes,Gym,West,Builder,Ready_to_Move
246066,Bihar,Patna,Locality_224,Villa,5,2020,380.1,0.19,2021,Furnished,0,30,4,8,6,Medium,Yes,Yes,"Clubhouse, Pool, Garden, Playground, Gym",South,Owner,Under_Construction
246067,Uttar Pradesh,Lucknow,Locality_430,Independent House,2,2761,283.36,0.1,1992,Furnished,20,15,33,1,2,Low,No,Yes,"Playground, Gym",North,Builder,Ready_to_Move
246068,Karnataka,Bangalore,Locality_267,Apartment,1,2601,351.82,0.14,1990,Furnished,15,5,35,6,6,Low,No,Yes,"Gym, Clubhouse, Pool, Garden",East,Broker,Ready_to_Move
246069,Uttar Pradesh,Noida,Locality_38,Independent House,3,4331,107.18,0.02,2010,Unfurnished,12,27,15,5,9,Medium,No,Yes,"Clubhouse, Playground, Gym, Pool",West,Broker,Ready_to_Move
246070,Andhra Pradesh,Vijayawada,Locality_331,Apartment,3,4397,49.36,0.01,1994,Semi-furnished,23,7,31,3,3,Medium,No,No,Pool,North,Broker,Under_Construction
246071,Tamil Nadu,Coimbatore,Locality_128,Apartment,5,993,34.86,0.04,2016,Furnished,14,5,9,3,4,Medium,Yes,Yes,"Garden, Gym, Playground",South,Owner,Under_Construction
246072,Uttar Pradesh,Noida,Locality_306,Independent House,3,1059,332.71,0.31,2016,Unfurnished,18,11,9,8,3,High,Yes,Yes,"Clubhouse, Garden, Pool, Gym, Playground",South,Broker,Under_Construction
246073,Delhi,Dwarka,Locality_207,Apartment,4,3796,304.17,0.08,2018,Furnished,21,25,7,8,2,High,Yes,Yes,"Clubhouse, Garden, Playground, Gym",North,Broker,Under_Construction
246074,Telangana,Warangal,Locality_464,Apartment,4,1259,151.19,0.12,2009,Semi-furnished,7,19,16,6,7,Medium,No,Yes,"Pool, Playground, Clubhouse, Gym, Garden",North,Owner,Under_Construction
246075,Uttarakhand,Dehradun,Locality_54,Villa,3,2618,351.88,0.13,1994,Furnished,1,4,31,9,7,Low,No,No,Garden,East,Broker,Ready_to_Move
246076,Jharkhand,Ranchi,Locality_83,Independent House,4,2401,63.49,0.03,2009,Furnished,21,14,16,3,6,High,Yes,Yes,"Garden, Gym, Pool, Clubhouse, Playground",East,Broker,Ready_to_Move
246077,West Bengal,Durgapur,Locality_36,Apartment,2,1610,211.96,0.13,1995,Furnished,5,28,30,6,2,Low,Yes,Yes,"Pool, Playground, Gym, Garden, Clubhouse",East,Broker,Under_Construction
246078,Uttarakhand,Haridwar,Locality_316,Villa,4,4526,255.19,0.06,2017,Unfurnished,20,22,8,9,1,High,No,Yes,Pool,North,Broker,Under_Construction
246079,Delhi,New Delhi,Locality_394,Independent House,1,882,319.23,0.36,1999,Furnished,20,23,26,2,3,Medium,Yes,No,"Playground, Clubhouse, Pool",South,Owner,Under_Construction
246080,Telangana,Warangal,Locality_87,Villa,5,3282,267.47,0.08,2018,Furnished,6,7,7,8,6,High,No,Yes,"Garden, Playground, Pool",East,Builder,Under_Construction
246081,Uttarakhand,Dehradun,Locality_278,Apartment,5,2482,488.51,0.2,2008,Unfurnished,3,5,17,2,2,Low,Yes,No,Pool,North,Builder,Ready_to_Move
246082,Kerala,Trivandrum,Locality_313,Villa,1,2502,367.99,0.15,1999,Furnished,16,8,26,10,7,Low,Yes,Yes,"Garden, Clubhouse",South,Owner,Under_Construction
246083,Telangana,Hyderabad,Locality_426,Apartment,3,692,99.99,0.14,1998,Furnished,5,28,27,5,6,Low,No,No,"Gym, Clubhouse, Garden, Playground",West,Owner,Ready_to_Move
246084,Telangana,Hyderabad,Locality_237,Independent House,4,4292,491.71,0.11,2009,Furnished,28,21,16,9,10,High,Yes,No,"Gym, Clubhouse",North,Broker,Under_Construction
246085,Gujarat,Ahmedabad,Locality_369,Villa,4,4886,451.27,0.09,1997,Semi-furnished,24,4,28,5,8,Medium,No,No,"Clubhouse, Pool, Garden",West,Owner,Ready_to_Move
246086,Assam,Guwahati,Locality_387,Independent House,3,1421,109.36,0.08,2012,Unfurnished,13,1,13,9,9,Low,No,No,"Gym, Playground, Garden, Clubhouse, Pool",South,Broker,Under_Construction
246087,Delhi,Dwarka,Locality_401,Apartment,4,3898,182.78,0.05,2006,Furnished,25,27,19,1,4,High,No,No,"Garden, Clubhouse, Gym",South,Builder,Ready_to_Move
246088,Assam,Silchar,Locality_169,Villa,4,4816,383.46,0.08,2019,Semi-furnished,20,8,6,10,9,Medium,No,Yes,"Playground, Gym, Pool, Clubhouse",West,Builder,Under_Construction
246089,Telangana,Warangal,Locality_24,Apartment,1,2359,70.23,0.03,2020,Unfurnished,0,19,5,1,4,Medium,No,No,"Playground, Garden, Clubhouse, Gym",South,Builder,Ready_to_Move
246090,Punjab,Ludhiana,Locality_2,Apartment,3,1286,307.79,0.24,2023,Semi-furnished,24,20,2,9,3,Medium,No,Yes,"Playground, Clubhouse, Pool, Garden, Gym",West,Builder,Under_Construction
246091,Punjab,Ludhiana,Locality_97,Villa,2,3725,462.34,0.12,2023,Unfurnished,19,12,2,4,8,High,Yes,No,"Pool, Gym, Garden",North,Builder,Ready_to_Move
246092,Assam,Guwahati,Locality_10,Apartment,5,927,434.22,0.47,2018,Semi-furnished,9,8,7,8,6,Medium,No,Yes,"Clubhouse, Garden, Pool, Playground",South,Builder,Under_Construction
246093,Telangana,Hyderabad,Locality_182,Apartment,5,4921,59.5,0.01,2011,Unfurnished,4,13,14,3,9,Medium,No,Yes,"Clubhouse, Garden, Gym, Pool, Playground",East,Broker,Under_Construction
246094,Uttarakhand,Haridwar,Locality_413,Independent House,2,3354,396.31,0.12,2008,Furnished,4,11,17,1,3,Low,Yes,Yes,"Playground, Clubhouse, Garden, Pool",West,Builder,Under_Construction
246095,Jharkhand,Jamshedpur,Locality_499,Independent House,2,3744,471.8,0.13,1997,Semi-furnished,15,22,28,7,3,High,Yes,Yes,"Gym, Clubhouse",East,Owner,Ready_to_Move
246096,Jharkhand,Ranchi,Locality_212,Apartment,4,1030,140.94,0.14,2012,Furnished,26,29,13,1,7,Medium,No,Yes,"Clubhouse, Garden",West,Broker,Under_Construction
246097,Rajasthan,Jaipur,Locality_29,Villa,4,3890,358.66,0.09,2018,Furnished,2,8,7,2,8,High,Yes,No,"Pool, Gym, Garden",South,Owner,Ready_to_Move
246098,Uttar Pradesh,Lucknow,Locality_10,Apartment,1,628,284.2,0.45,2009,Semi-furnished,24,11,16,5,3,Medium,Yes,Yes,"Garden, Gym, Clubhouse, Playground",South,Builder,Ready_to_Move
